timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-1+.2;39: wc-1+.3;40: wc-1-.1;41: wc-1-.2;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
13030;147.283;117.21;172.252;-56.989;0;125.912;47.013;0;0;0;0;0;0;0;0
13040;143.447;110.578;166.732;-54.333;0;127.336;52.224;0;0;0;0;0;0;0;0
13050;139.018;103.545;160.774;-55.107;0;131.047;55.949;0;0;0;0;0;0;0;0
13060;134.303;96.366;153.537;-55.58;0;132.12;57.662;0;0;0;0;0;0;0;0
13070;129.491;86.844;146.608;-56.373;0;130.655;58.591;0;0;0;0;0;0;0;0
13080;124.115;74.758;139.669;-54.966;0;126.435;58.487;0;0;0;0;0;0;0;0
13090;118.414;60.845;131.02;-52.486;0;122.183;59.04;0;0;0;0;0;0;0;0
13100;111.977;50.594;118.161;-50.167;0;116.331;58.835;0;0;0;0;0;0;0;0
13110;107.007;40.385;100.998;-47.711;0;110.316;57.074;0;0;0;0;0;0;0;0
13120;101.772;31.13;83.543;-46.536;0;103.79;54.23;0;0;0;0;0;0;0;0
13130;96.981;22.657;64.314;-46.185;0;98.984;50.713;0;0;0;0;0;0;0;0
13140;90.696;16.232;47.168;-44.808;0;95.984;47;0;0;0;0;0;0;0;0
13150;84.566;9.493;31.519;-42.052;0;93.766;44.036;0;0;0;0;0;0;0;0
13160;74.121;3.746;17.475;-39.293;0;91.724;40.452;0;0;0;0;0;0;0;0
13170;62.103;-3.008;5.933;-36.389;0;89.003;35.575;0;0;0;0;0;0;0;0
13180;50.115;-11.062;-2.843;-35.545;0;84.756;31.246;0;0;0;0;0;0;0;0
13190;38.41;-18.922;-11.642;-35.48;0;81.4;27.205;0;0;0;0;0;0;0;0
13200;26.219;-27.04;-17.422;-34.578;0;79.163;24.909;0;0;0;0;0;0;0;0
13210;14.073;-35.897;-20.794;-34.877;0;77.199;21.438;0;0;0;0;0;0;0;0
13220;1.483;-46.138;-23.179;-33.411;0;76.731;18.276;0;0;0;0;0;0;0;0
13230;-9.957;-55.445;-25.21;-30.898;0;76.099;16.278;0;0;0;0;0;0;0;0
13240;-19.529;-67.207;-28.341;-29.612;0;78.536;14.198;0;0;0;0;0;0;0;0
13250;-29.319;-77.94;-31.339;-26.354;0;79.857;11.491;0;0;0;0;0;0;0;0
13260;-39.447;-88.486;-34.348;-25.252;0;76.001;7.442;0;0;0;0;0;0;0;0
13270;-49.437;-96.72;-36.296;-26.121;0;72.14;0.91;0;0;0;0;0;0;0;0
13280;-59.743;-101.026;-37.489;-27.131;0;65.42;-4.94;0;0;0;0;0;0;0;0
13290;-69.864;-105.424;-35.34;-28.135;0;57.975;-11.122;0;0;0;0;0;0;0;0
13300;-78.993;-106.096;-32.789;-26.851;0;50.358;-16.599;0;0;0;0;0;0;0;0
13310;-86.787;-105.318;-28.267;-23.774;0;43.532;-20.668;0;0;0;0;0;0;0;0
13320;-95.401;-103.483;-25.165;-18.396;0;37.194;-24.066;0;0;0;0;0;0;0;0
13330;-103.226;-95.906;-22.082;-12.995;0;34.065;-26.667;0;0;0;0;0;0;0;0
13340;-112.486;-85.57;-22.025;-5.318;0;30.924;-27.855;0;0;0;0;0;0;0;0
13350;-120.123;-74.607;-20.465;2.183;0;28.405;-28.1;0;0;0;0;0;0;0;0
13360;-127.967;-64.311;-16.281;10.834;0;23.553;-27.622;0;0;0;0;0;0;0;0
13370;-133.985;-57.176;-11.474;20.675;0;18.147;-26.97;0;0;0;0;0;0;0;0
13380;-139.226;-52.605;-5.88;28.922;0;10.162;-26.876;0;0;0;0;0;0;0;0
13390;-144.91;-49.29;-2.75;36.73;0;-1.5;-27.12;0;0;0;0;0;0;0;0
13400;-147.623;-50.349;0.37;44.343;0;-13.886;-28.628;0;0;0;0;0;0;0;0
13410;-145.011;-54.205;1.246;51.299;0;-26.295;-30.216;0;0;0;0;0;0;0;0
13420;-140.484;-55.526;4.696;59.028;0;-37.647;-30.553;0;0;0;0;0;0;0;0
13430;-135.223;-54.66;8.017;66.604;0;-47.414;-30.485;0;0;0;0;0;0;0;0
13440;-128.389;-49.947;11.476;72.497;0;-57.091;-30.686;0;0;0;0;0;0;0;0
13450;-122.568;-45.893;12.126;74.554;0;-67.311;-32.116;0;0;0;0;0;0;0;0
13460;-115.118;-42.828;7.784;76.646;0;-76.323;-33.011;0;0;0;0;0;0;0;0
13470;-106.46;-38.803;1.433;74.901;0;-85.626;-34.513;0;0;0;0;0;0;0;0
13480;-96.688;-35.472;-4.818;70.516;0;-94.926;-35.651;0;0;0;0;0;0;0;0
13490;-90.756;-31.484;-10.551;64.549;0;-106.896;-34.969;0;0;0;0;0;0;0;0
13500;-83.715;-31.313;-17.953;58.622;0;-113.994;-33.484;0;0;0;0;0;0;0;0
13510;-76.002;-29.602;-25.36;50.691;0;-116.954;-30.295;0;0;0;0;0;0;0;0
13520;-68.229;-34.313;-36.877;41.1;0;-118.129;-26.413;0;0;0;0;0;0;0;0
13530;-59.983;-44.242;-50.533;31.013;0;-118.784;-21.109;0;0;0;0;0;0;0;0
13540;-53.619;-55.221;-63.172;22.779;0;-121.311;-13.812;0;0;0;0;0;0;0;0
13550;-47.958;-58.196;-66.565;22.345;0;-124.238;-12.786;0;0;0;0;0;0;0;0
13560;-42.957;-62.348;-70.943;21.663;0;-125.032;-11.603;0;0;0;0;0;0;0;0
13570;-37.04;-67.024;-76.074;19.218;0;-125.019;-9.625;0;0;0;0;0;0;0;0
13580;-31.183;-75.912;-81.67;16.425;0;-128.199;-7.986;0;0;0;0;0;0;0;0
13590;-22.587;-86.887;-86.563;10.762;0;-131.638;-7.05;0;0;0;0;0;0;0;0
13600;-12.999;-98.751;-91.434;3.849;0;-134.787;-6.43;0;0;0;0;0;0;0;0
13610;-1.32;-110.397;-97.397;-5.902;0;-134.748;-5.701;0;0;0;0;0;0;0;0
13620;10.639;-120.037;-103.657;-17.891;0;-134.769;-4.924;0;0;0;0;0;0;0;0
13630;20.388;-125.22;-110.586;-31.293;0;-133.382;-3.112;0;0;0;0;0;0;0;0
13640;31.84;-131.72;-117.427;-46.88;0;-130.173;-0.16;0;0;0;0;0;0;0;0
13650;39.923;-131.098;-125.288;-64.739;0;-126.012;3.57;0;0;0;0;0;0;0;0
13660;45.149;-125.807;-132.484;-85.645;0;-121.198;8.13;0;0;0;0;0;0;0;0
