timepoints (min);16: frq7+.1;17: frq7+.2;18: frq7+.3;19: frq1-.2;20: frq1-.3;;21: frq7-.1;22: frq7-.2;23: frq7-.3;24: frq9+.1;25: frq9+.2;26: frq9+.3;27: frq10+.1;28: frq10+.2;29: frq10+.3
16140;0;0;0;-62.752;-102.025;;131.337;107.254;2.541;-102.977;-100.752;-131.801;-35.713;-45.903;-37.666
16150;0;0;0;-59.199;-101.261;;139.334;102.062;2.359;-102.003;-100.902;-135.568;-32.446;-50.087;-33.594
16160;0;0;0;-55.646;-100.483;;147.371;97.79;2.182;-101.188;-100.972;-139.852;-28.93;-54.193;-30.688
16170;0;0;0;-51.434;-99.463;;155.559;93.526;1.894;-101.412;-100.579;-143.15;-25.51;-57.338;-27.844
16180;0;0;0;-48.52;-97.966;;163.746;89.302;1.606;-101.561;-99.426;-146.097;-22.017;-59.086;-23.606
16190;0;0;0;-45.523;-96.468;;169.177;87.399;1.317;-102.559;-97.354;-150.483;-18.488;-60.473;-19.319
16200;0;0;0;-42.057;-96.106;;174.607;85.468;0.916;-103.625;-94.043;-153.654;-14.89;-61.306;-15.85
16210;0;0;0;-38.59;-95.745;;177.359;83.385;1.302;-104.905;-89.59;-158.611;-11.146;-62.139;-12.367
16220;0;0;0;-36.233;-94.323;;180.11;80.822;1.688;-106.04;-84.498;-163.519;-8.415;-62.222;-10.116
16230;0;0;0;-34.132;-94.095;;183.331;78.232;2.074;-107.254;-79.163;-166.782;-5.725;-62.545;-7.954
16240;0;0;0;-32.032;-94.004;;183.512;75.731;2.588;-107.923;-72.748;-169.961;-3.059;-60.47;-6.17
16250;0;0;0;-32.153;-93.484;;183.692;73.556;2.783;-107.676;-67.4;-172.829;-0.393;-59.393;-4.385
16260;0;0;0;-32.274;-92.964;;181.968;71.443;2.979;-107.743;-61.532;-174.622;2.524;-57.854;-2.726
16270;0;0;0;-31.821;-92.454;;180.244;66.49;4.092;-108.039;-56.48;-176.676;5.441;-56.912;-1.066
16280;0;0;0;-31.474;-90.605;;174.909;61.516;5.206;-106.04;-51.628;-178.27;7.566;-57.012;0.938
16290;0;0;0;-31.128;-88.324;;169.574;56.563;6.902;-104.062;-47.328;-177.872;9.69;-56.086;2.942
16300;0;0;0;-30.45;-85.789;;162.404;51.05;8.599;-101.263;-42.309;-176.916;11.589;-55.003;5.723
16310;0;0;0;-29.327;-83.254;;153.314;45.557;10.714;-98.568;-37.327;-173.978;13.488;-53.177;8.503
16320;0;0;0;-28.732;-79.828;;144.225;40.065;12.732;-95.113;-32.345;-170.181;16.204;-50.47;11.214
16330;0;0;0;-28.561;-75.891;;137.052;32.252;14.75;-91.458;-28.971;-167.469;18.92;-46.823;13.924
16340;0;0;0;-28.39;-71.749;;129.88;24.433;16.768;-88.523;-25.597;-165.019;21.308;-43.177;14.84
16350;0;0;0;-29.451;-67.738;;120.629;16.586;15.793;-85.905;-23.658;-163.259;23.695;-38.272;15.756
16360;0;0;0;-31.025;-63.727;;111.378;10.939;14.993;-84.367;-21.719;-161.581;25.608;-33.087;15.93
16370;0;0;0;-32.599;-60.714;;99.527;5.182;14.193;-82.622;-18.92;-157.091;27.397;-27.782;16.234
16380;0;0;0;-33.863;-57.702;;87.676;1.345;13.393;-79.797;-16.121;-151.477;30.647;-22.836;16.538
16390;0;0;0;-35.128;-55.582;;75.345;-2.479;14.185;-76.807;-12.847;-143.886;33.779;-16.109;16.91
16400;0;0;0;-35.833;-54.092;;62.908;-6.323;15.117;-74.177;-9.572;-136.481;36.64;-10.026;16.512
16410;0;0;0;-35.234;-52.486;;50.47;-10.367;16.05;-71.76;-6.154;-128.335;39.625;-4.392;16.189
16420;0;0;0;-34.636;-50.287;;37.233;-14.301;16.997;-67.404;-2.737;-121.701;41.05;0.323;15.877
16430;0;0;0;-33.47;-48.088;;23.996;-18.241;17.945;-63.055;0.992;-117.303;42.028;3.52;14.102
16440;0;0;0;-32.726;-45.876;;12.385;-23.542;18.726;-58.219;4.72;-110.921;43.319;6.371;12.652
16450;0;0;0;-31.957;-42.658;;0.774;-28.891;19.506;-53.494;8.327;-104.659;44.919;11.542;11.705
16460;0;0;0;-32.334;-39.608;;-8.818;-34.164;19.568;-49.629;11.934;-96.577;47.457;16.665;11.575
16470;0;0;0;-32.71;-37.557;;-17.77;-38.517;19.514;-44.457;14.688;-88.676;50.272;20.548;12.168
16480;0;0;0;-32.761;-35.506;;-26.721;-42.898;19.461;-39.339;17.443;-82.654;54.079;24.392;12.666
16490;0;0;0;-32.916;-33.259;;-32.926;-47.127;19.407;-33.934;18.014;-76.581;57.572;26.294;13.25
16500;0;0;0;-31.967;-30.792;;-39.13;-50.819;19.843;-28.577;18.585;-70.309;61.046;25.505;13.868
16510;0;0;0;-31.246;-27.611;;-43.415;-54.484;20.241;-21.594;17.247;-61.974;64.334;24.219;14.956
16520;0;0;0;-30.524;-24.69;;-47.701;-57.029;20.64;-14.688;15.909;-52.668;67.546;25.262;16.113
16530;0;0;0;-29.543;-21.768;;-50.276;-59.546;21.039;-6.92;15.474;-44.565;69.514;27.354;18.127
16540;0;0;0;-26.323;-18.455;;-52.931;-62.16;20.992;0.945;15.04;-38.415;71.366;28.538;20.258
16550;0;0;0;-23.102;-15.142;;-55.586;-63.334;20.141;8.93;13.895;-32.894;73.116;29.828;20.931
16560;0;0;0;-19.328;-10.287;;-56.349;-64.404;19.29;16.901;12.39;-28.812;74.825;32.223;21.508
16570;0;0;0;-15.554;-6.418;;-57.112;-65.357;18.406;23.312;10.581;-24.876;75.945;33.801;20.668
16580;0;0;0;-11.868;-2.618;;-58.348;-64.47;17.521;29.723;10.771;-17.121;77.065;38.139;19.828
16590;0;0;0;-6.185;1.214;;-59.583;-63.563;15.695;36.334;10.64;-9.45;79.102;42.719;19.503
16600;0;0;0;-0.502;5.046;;-60.274;-62.372;13.869;43.041;11.629;0.102;81.139;45.578;19.179
16610;0;0;0;6.257;13.328;;-60.966;-60.501;11.819;50.229;12.775;9.805;81.062;49.738;20.374
16620;0;0;0;13.001;21.846;;-62.097;-58.594;10.741;57.327;13.601;17.389;80.985;53.302;21.568
16630;0;0;0;18.785;29.446;;-63.033;-56.968;9.662;62.145;15.618;25.414;77.651;55.297;23.828
16640;0;0;0;25.063;37.821;;-63.97;-55.618;8.583;67.094;17.394;34.279;74.317;55.828;26.087
16650;0;0;0;31.342;46.196;;-65.223;-54.268;7.571;71.85;20.273;43.15;71.957;53.818;28.923
16660;0;0;0;35.752;56.441;;-66.477;-52.877;6.828;76.716;23.032;51.982;69.597;52.47;31.759
16670;0;0;0;38.792;66.605;;-66.214;-51.335;6.084;80.43;25.847;60.6;69.39;51.383;35.721
16680;0;0;0;42.389;76.388;;-65.95;-49.703;5.341;84.221;27.702;70.378;69.183;51.766;39.684
16690;0;0;0;43.545;85.908;;-65.927;-48.432;4.923;87.636;29.45;80.025;67.657;54.188;43.087
16700;0;0;0;44.701;95.428;;-66.788;-47.243;4.684;91.578;30.037;87.712;66.081;54.366;46.421
16710;0;0;0;46.981;103.386;;-67.648;-45.688;4.446;95.458;29.868;95.543;62.884;54.543;47.637
16720;0;0;0;48.92;111.345;;-68.901;-44.494;4.337;98.888;29.738;101.255;59.659;55.794;48.819
16730;0;0;0;50.859;117.943;;-70.153;-43.417;4.228;102.236;28.298;107.167;55.85;56.926;48.699
16740;0;0;0;52.977;123.862;;-70.415;-41.509;4.686;105.836;27.858;112.839;51.95;56.17;48.634
16750;0;0;0;55.094;129.808;;-70.677;-39.712;5.143;109.457;26.719;118.717;47.771;58.181;49.215
16760;0;0;0;57.659;134.982;;-70.203;-38.032;5.714;111.92;26.899;123.676;43.517;61.77;49.728
16770;0;0;0;59.335;140.156;;-69.968;-36.312;7.2;114.473;27.532;128.903;39.885;63.141;50.857
16780;0;0;0;61.011;144.354;;-69.734;-34.592;8.686;114.706;27.566;136.348;37.197;64.737;51.225
16790;0;0;0;60.077;147.701;;-68.803;-33.058;10.171;115.077;28.703;143.833;34.364;67.379;51.334
16800;0;0;0;59.088;151.367;;-67.872;-31.644;12.557;114.968;29.721;152.284;31.462;68.687;52.204
16810;0;0;0;56.847;153.346;;-66.468;-29.982;14.735;115.08;31.05;160.097;27.713;69.13;52.891
16820;0;0;0;56.31;155.326;;-65.063;-28.396;16.913;114.912;32.738;168.521;24.721;70.572;53.814
16830;0;0;0;55.774;159.956;;-64.079;-27.13;19.091;114.84;34.043;174.186;21.859;69.255;55.236
16840;0;0;0;53.345;163.914;;-63.094;-25.857;22.128;114.328;35.828;182.514;18.193;67.938;56.606
16850;0;0;0;50.647;166.285;;-62.309;-24.521;23.588;113.72;36.611;189.694;14.52;68.44;58.189
16860;0;0;0;47.366;164.24;;-61.994;-23.461;25.047;113.752;37.354;197.619;11.76;67.262;59.145
16870;0;0;0;43.674;162.194;;-61.68;-22.117;25.494;113.901;37.566;204.847;9.152;65.721;60.37
16880;0;0;0;39.983;159.03;;-60.523;-20.454;25.941;114.643;36.897;210.986;7.404;65.826;60.285
16890;0;0;0;35.625;155.866;;-59.366;-18.832;25.863;115.337;36.517;214.583;5.746;65.599;59.981
16900;0;0;0;34.741;153.706;;-56.105;-17.313;25.786;117.309;35.298;216.299;3.11;68.181;58.348
16910;0;0;0;33.857;149.669;;-52.844;-15.994;25.433;119.219;34.924;217.086;0.474;71.178;56.714
16920;0;0;0;34.643;145.673;;-50.023;-14.676;25.908;120.731;34.59;216.714;-3.008;73.901;53.865
16930;0;0;0;35.429;139.058;;-47.283;-13.192;26.382;120.436;34.808;217.248;-6.491;75.91;51.015
16940;0;0;0;38.484;132.443;;-44.542;-11.188;26.857;120.161;35.306;218.177;-8.568;76.087;48.337
16950;0;0;0;40.354;126.588;;-41.443;-9.183;27.648;120.521;35.968;220.702;-10.646;75.823;45.658
16960;0;0;0;42.225;122.414;;-38.343;-7.628;28.141;120.909;37.27;223.474;-11.646;75.215;43.727
16970;0;0;0;44.388;118.401;;-35.164;-5.472;28.633;119.662;38.28;228.618;-12.646;74.127;41.796
16980;0;0;0;46.228;115.583;;-31.985;-3.668;29.126;118.47;40.09;232.869;-14.214;71.742;40.156
16990;0;0;0;48.324;112.766;;-29.062;-2.463;28.775;114.56;41.764;237.564;-15.782;71.106;38.516
17000;0;0;0;50.324;109.552;;-26.139;-1.321;27.193;110.663;43.959;243.572;-17.371;69.029;36.423
17010;0;0;0;52.324;106.328;;-23.217;-0.138;25.611;108.247;45.742;248.113;-18.96;65.67;34.331
17020;0;0;0;55.159;101.03;;-21.228;0.446;23.156;105.768;46.846;250.392;-21.074;63.596;32.313
17030;0;0;0;57.746;96.756;;-19.239;0.898;20.701;103.77;47.498;251.182;-23.079;61.434;30.53
17040;0;0;0;60.683;92.481;;-16.399;1.564;18.286;101.702;46.79;248.564;-24.857;59.255;29.15
17050;0;0;0;61.908;87.97;;-13.559;2.35;15.87;99.874;46.215;245.182;-26.676;58.218;27.661
17060;0;0;0;63.132;83.458;;-11.153;3.095;13.746;98.185;45.24;240.244;-27.392;56.621;26.501
17070;0;0;0;62.852;78.885;;-8.748;3.681;11.841;96.015;44.782;234.79;-28.17;54.217;25.196
17080;0;0;0;60.459;71.855;;-6.342;4.268;9.937;93.921;44.804;229.428;-28.977;51.812;23.684
17090;0;0;0;58.066;64.887;;-4.676;4.93;8.032;93.617;45.338;221.484;-29.728;49.374;22.152
17100;0;0;0;55.459;58.316;;-3.01;4.756;7.663;93.312;47.032;211.488;-29.939;45.095;20.378
17110;0;0;0;52.852;51.745;;-0.604;4.899;6.56;90.759;48.756;200.794;-30.342;40.32;18.623
17120;0;0;0;50.621;43.977;;1.801;4.836;5.457;88.178;51.24;188.07;-30.132;36.183;16.531
17130;0;0;0;48.461;38.217;;4.343;4.492;4.353;85.503;53.494;176.641;-29.16;32.487;14.519
17140;0;0;0;46.301;31.887;;6.886;4.294;3.932;82.967;55.548;165.277;-27.79;28.992;12.143
17150;0;0;0;40.611;24.677;;8.148;3.895;3.003;79.521;57.825;155.712;-25.967;26.681;9.792
17160;0;0;0;34.886;17.468;;8.701;3.017;2.073;76.487;59.388;146.546;-23.91;24.17;8.448
17170;0;0;0;28.949;10.35;;9.254;2.179;0.35;73.625;60.15;138.386;-21.634;21.45;7.19
17180;0;0;0;23.066;6.469;;9.971;1.108;-1.372;72.385;60.154;130.428;-18.828;19.712;6.153
17190;0;0;0;17.183;2.978;;10.688;-0.124;-2.859;71.041;58.799;121.332;-16.247;16.374;6.419
17200;0;0;0;12.727;-1.135;;11.819;-1.473;-4.346;68.719;57.596;112.368;-12.901;14.303;7.065
17210;0;0;0;7.775;-5.248;;12.95;-3.131;-5.492;66.237;55.513;100.804;-8.353;12.233;9.143
17220;0;0;0;2.92;-9.681;;14.332;-5.291;-7.44;63.927;53.826;90.088;-3.281;13.626;11.739
17230;0;0;0;-1.097;-13.087;;15.659;-6.851;-8.677;61.858;52.872;78.619;4.265;19.24;16.337
17240;0;0;0;-5.113;-16.937;;16.986;-6.731;-9.914;60.869;52.039;67.468;11.811;23.437;20.934
17250;0;0;0;-9.13;-20.266;;19.092;-6.611;-9.886;59.832;51.006;54.516;19.861;29.234;25.637
17260;0;0;0;-11.31;-23.596;;21.199;-6.484;-10.257;56.914;50.473;41.75;27.91;34.568;30.341
17270;0;0;0;-13.491;-24.639;;24.219;-6.597;-10.628;54.246;49.621;32.065;34.931;38.742;35.098
17280;0;0;0;-15.262;-25.681;;27.24;-6.71;-10.999;51.097;49.454;22.014;41.952;43.4;39.855
17290;0;0;0;-17.033;-26.33;;28.862;-6.844;-11.437;48.003;49.247;17.083;47.828;48.138;43.314
17300;0;0;0;-17.044;-27.178;;31.724;-6.778;-11.756;44.229;49.28;12.2;53.703;53.036;46.774
17310;0;0;0;-17.948;-28.692;;34.306;-6.712;-12.074;40.455;48.833;9.797;58.592;58.494;49.545
17320;0;0;0;-18.851;-29.967;;38.439;-6.646;-12.84;37.548;47.979;7.339;63.48;63.072;52.316
17330;0;0;0;-17.634;-31.241;;42.571;-6.059;-13.606;34.64;46.006;3.641;67.948;67.67;56.28
17340;0;0;0;-16.732;-32.399;;45.568;-5.473;-14.411;29.997;43.499;-0.105;72.415;73.069;60.244
17350;0;0;0;-15.23;-32.276;;48.566;-3.687;-15.217;25.354;40.433;-4.131;76.763;77.952;63.448
17360;0;0;0;-14.077;-32.189;;50.452;-1.901;-15.563;22.404;37.219;-7.785;81.117;83.435;66.694
17370;0;0;0;-12.924;-30.822;;52.339;-0.128;-16.109;19.454;34.566;-10.119;84.672;90.076;68.859
17380;0;0;0;-11.891;-29.455;;53.666;1.804;-16.655;17.188;32.335;-12.604;88.081;96.077;71.156
17390;0;0;0;-11.112;-27.417;;54.499;3.737;-17.201;14.561;30.425;-15.05;90.491;101.859;74.012
17400;0;0;0;-10.332;-25.378;;55.332;5.717;-17.459;12.087;28.615;-17.557;92.901;106.401;76.745
17410;0;0;0;-9.332;-23.01;;58.451;6.858;-17.437;8.892;26.206;-21.313;95.11;110.782;79.517
17420;0;0;0;-8.332;-20.561;;61.57;7.999;-17.415;5.601;24.534;-25.069;97.21;115.523;82.262
17430;0;0;0;-7.372;-18.113;;66.335;9.222;-17.393;2.91;22.142;-29.834;99.949;120.979;85.127
17440;0;0;0;-6.241;-16.101;;71.101;10.526;-17.883;0.15;21.028;-33.52;103.04;128.036;87.166
17450;0;0;0;-5.11;-14.088;;76.261;11.829;-18.732;-2.41;20.233;-37.745;106.171;135.892;87.964
17460;0;0;0;-3.982;-11.897;;80.461;13.614;-19.582;-5.046;20.326;-39.61;108.025;144.039;88.019
17470;0;0;0;-2.854;-9.505;;84.661;15.399;-19.527;-7.321;20.058;-41.703;108.999;149.425;86.514
17480;0;0;0;-1.966;-7.366;;87.174;17.149;-19.472;-9.749;20.382;-41.917;109.025;154.721;84.57
17490;0;0;0;-0.807;-4.906;;89.687;17.539;-19.857;-11.137;20.546;-42.469;108.531;161.738;83.905
17500;0;0;0;0.352;-2.447;;89.825;17.93;-20.241;-12.572;21.055;-42.541;107.821;167.766;83.954
17510;0;0;0;-0.05;0.996;;89.963;18.334;-20.192;-13.008;22.044;-43.073;107.11;174.153;84.004
17520;0;0;0;0.294;4.199;;90.257;19.618;-20.302;-13.368;23.346;-44.086;106.663;179.657;85.501
17530;0;0;0;0.157;7.226;;90.23;20.902;-20.412;-14.408;24.488;-44.943;106.217;184.4;86.997
17540;0;0;0;-0.759;9.894;;90.204;22.103;-20.523;-15.448;25.622;-47.761;106.323;188.295;89.265
17550;0;0;0;-1.674;12.561;;88.647;22.825;-20.719;-16.559;26.316;-50.389;106.429;192.43;91.532
17560;0;0;0;-1.87;15.386;;87.09;23.546;-21.034;-17.669;27.379;-54.217;108.364;198.285;92.412
17570;0;0;0;-1.961;18.211;;83.687;24.206;-21.35;-17.85;28.883;-58.065;110.299;205.103;93.292
17580;0;0;0;-2.052;21.761;;80.284;24.385;-21.666;-18.03;31.368;-60.433;113.303;211.921;91.906
17590;0;0;0;-2.451;25.312;;78.263;24.654;-21.846;-17.292;34.014;-62.451;116.308;220.301;90.52
17600;0;0;0;-2.85;28.862;;76.243;24.643;-22.305;-16.554;37.13;-62.109;119.143;228.72;89.617
17610;0;0;0;-2.968;33.079;;74.822;24.632;-22.764;-15.378;39.926;-60.233;121.979;235.342;88.713
17620;0;0;0;-3.425;37.295;;73.48;24.614;-22.872;-14.361;42.279;-57.757;125.072;241.164;89.152
17630;0;0;0;-3.881;40.753;;72.138;25.356;-22.979;-13.421;44.992;-54.753;128.164;244.789;89.59
17640;0;0;0;-3.021;44.371;;71.291;26.098;-23.087;-11.88;47.619;-51.509;131.622;248.454;90.541
17650;0;0;0;-2.16;47.684;;70.444;26.868;-23.194;-10.27;50.487;-48.56;135.08;252.698;91.491
17660;0;0;0;-1.139;50.957;;67.32;29.317;-23.61;-8.181;54.023;-44.211;138.913;257.262;92.468
17670;0;0;0;-0.17;54.23;;64.196;31.767;-22.745;-6.236;57.52;-40.472;142.746;262.119;93.444
17680;0;0;0;0.8;57.578;;59.472;34.244;-21.88;-4.691;61.654;-35.572;146.381;266.735;94.43
17690;0;0;0;1.93;61.206;;53.908;36.321;-21.015;-3.291;65.988;-31.237;150.015;268.992;95.417
17700;0;0;0;2.07;63.884;;48.343;38.433;-20.073;-1.811;69.801;-26.142;151.17;270.766;97.883
17710;0;0;0;2.771;67.163;;42.323;38.505;-17.651;-0.297;73.495;-22.401;152.366;272.539;100.342
17720;0;0;0;3.097;70.441;;36.302;38.577;-15.229;2.058;77.418;-18.301;153.441;273.31;104.001
17730;0;0;0;3.422;73.182;;32.342;38.669;-12.807;4.399;80.621;-15.859;154.4;273.881;107.647
17740;0;0;0;3.588;75.923;;28.382;37.681;-10.048;5.659;84.018;-12.618;157.519;274.185;108.172
17750;0;0;0;3.741;77.69;;26.163;36.694;-6.89;7.099;86.375;-9.454;160.561;275.008;108.712
17760;0;0;0;3.894;78.777;;22.423;35.686;-3.731;6.259;87.804;-5.65;163.644;273.848;106.651
17770;0;0;0;2.695;79.863;;18.684;34.437;-0.274;5.419;89.233;-1.825;167.286;273.648;102.924
17780;0;0;0;1.497;78.96;;13.726;33.189;3.182;3.834;89.846;1.68;167.847;270.679;97.917
17790;0;0;0;0.698;78.057;;8.767;31.948;7.359;2.25;90.458;3.487;168.815;268.909;93.134
17800;0;0;0;-0.269;76.484;;3.557;31.386;11.535;-1.382;89.277;3.454;165.343;263.983;86.15
17810;0;0;0;-1.236;75.152;;-1.652;30.825;15.777;-5.014;88.097;3.462;160.746;257.338;80.669
17820;0;0;0;-2.923;73.64;;-5.637;31.825;20.258;-9.792;85.175;1.03;153.109;246.732;72.188
17830;0;0;0;-4.686;65.208;;-10.462;29.225;20.619;-14.57;75.454;-3.886;137.131;219.526;61.588
17840;0;0;0;-5.888;56.777;;-15.167;26.611;20.981;-19.425;65.559;-9.241;121.153;190.399;50.988
17850;0;0;0;-7.091;48.255;;-19.872;23.637;21.401;-24.28;55.663;-14.37;105.247;160.996;40.879
17860;0;0;0;-8.294;39.214;;-24.577;20.663;21.822;-28.921;46.006;-20.818;89.341;133.673;30.77
17870;0;0;0;-9.297;29.821;;-29.601;17.579;22.243;-33.403;36.348;-27.714;73.634;106.55;20.93
17880;0;0;0;-10.306;21.028;;-34.626;13.735;22.663;-37.877;26.24;-34.891;57.928;81.708;11.09
17890;0;0;0;-12.076;12.234;;-39.363;9.891;23.091;-42.592;16.132;-42.612;42.149;56.851;0.844
17900;0;0;0;-14.149;3.836;;-44.099;6.095;23.519;-47.196;5.778;-49.894;26.37;31.194;-9.401
17910;0;0;0;-16.222;-4.563;;-48.108;2.059;23.946;-51.64;-4.577;-57.396;10.092;5.441;-20.225
17920;0;0;0;-17.975;-13.003;;-52.116;-1.977;23.17;-56.312;-14.822;-64.178;-6.185;-20.432;-31.048
17930;0;0;0;-20.094;-21.083;;-56.124;-5.985;22.393;-60.543;-25.068;-71.001;-22.814;-46.305;-41.857
17940;0;0;0;-22.212;-29.163;;-59.354;-9.553;21.617;-64.623;-35.451;-76.785;-39.443;-69.956;-52.665
17950;0;0;0;-23.514;-36.783;;-62.585;-13.218;20.84;-68.703;-45.834;-82.927;-53.611;-93.607;-63.748
17960;0;0;0;-24.817;-44.404;;-64.426;-15.043;18.501;-73.128;-56.112;-87.549;-67.779;-117.361;-74.83
17970;0;0;0;-25.799;-52.246;;-66.268;-16.868;16.161;-77.713;-66.389;-92.502;-80.872;-140.196;-85.622
17980;0;0;0;-26.76;-59.807;;-68.172;-18.72;13.822;-82.36;-76.001;-95.975;-93.964;-162.92;-96.414
17990;0;0;0;-27.721;-67.486;;-70.077;-19.732;11.483;-86.207;-85.614;-99.497;-108.579;-185.404;-105.483
18000;0;0;0;-28.043;-74.004;;-71.982;-20.745;8.668;-90.054;-94.2;-103.258;-123.194;-207.674;-114.552
18010;0;0;0;-28.392;-80.523;;-72.477;-21.861;5.852;-91.967;-102.186;-107.019;-137.808;-227.865;-120.924
18020;0;0;0;-28.341;-87.055;;-72.972;-22.737;3.037;-93.88;-110.31;-110.981;-152.422;-248.117;-127.297
18030;0;0;0;-28.283;-91.988;;-71.914;-23.612;0.222;-94.383;-117.354;-114.88;-163.956;-265.69;-132.389
18040;0;0;0;-28.225;-96.872;;-70.857;-24.509;-3.251;-94.887;-124.633;-117.206;-175.524;-283.538;-137.337
18050;0;0;0;-28.247;-100.956;;-69.581;-26.086;-6.724;-92.999;-129.672;-118.171;-182.652;-298.306;-140.084
18060;0;0;0;-28.345;-105.04;;-68.305;-27.703;-10.197;-91.11;-134.862;-119.543;-189.581;-313.074;-142.687
18070;0;0;0;-27.883;-108.959;;-67.869;-30.841;-14.041;-88.641;-138.772;-118.876;-193.469;-323.407;-142.29
18080;0;0;0;-27.379;-106.917;;-66.628;-30.579;-13.766;-86.172;-135.959;-116.172;-189.593;-317.379;-139.262
18090;0;0;0;-26.876;-104.931;;-65.386;-30.041;-13.49;-83.834;-133.145;-113.469;-185.717;-311.648;-136.234
18100;0;0;0;-26.372;-102.945;;-64.007;-29.503;-13.214;-81.497;-130.366;-110.848;-181.786;-305.917;-133.29
18110;0;0;0;-25.6;-100.959;;-62.628;-28.966;-13.007;-79.269;-127.586;-108.228;-177.855;-300.248;-130.345
18120;0;0;0;-24.828;-98.931;;-61.262;-28.579;-12.8;-77.041;-124.862;-105.524;-174.055;-294.579;-127.324
18130;0;0;0;-23.972;-96.903;;-59.897;-28.193;-12.593;-74.89;-122.138;-102.821;-170.255;-288.779;-124.303
18140;0;0;0;-23.117;-94.814;;-58.531;-27.807;-12.386;-72.738;-119.421;-99.779;-166.655;-282.979;-121.483
18150;0;0;0;-22.262;-92.724;;-56.952;-27.338;-12.159;-70.593;-116.703;-96.738;-163.055;-277.221;-118.662
18160;0;0;0;-21.531;-90.752;;-55.372;-26.869;-11.931;-68.448;-114.069;-93.49;-159.593;-271.462;-115.924
18170;0;0;0;-20.8;-88.779;;-53.545;-26.4;-11.703;-66.414;-111.434;-90.241;-156.131;-265.855;-113.186
18180;0;0;0;-20.069;-86.807;;-51.717;-25.814;-11.476;-64.379;-108.993;-87.248;-152.724;-260.248;-110.186
18190;0;0;0;-19.386;-84.834;;-50.138;-25.228;-11.255;-62.517;-106.552;-84.255;-149.317;-254.641;-107.186
18200;0;0;0;-18.703;-82.862;;-48.559;-24.531;-11.034;-60.655;-104.207;-81.669;-145.91;-249.041;-104.352
18210;0;0;0;-18.069;-80.917;;-47.083;-23.834;-10.814;-58.876;-101.862;-79.083;-142.503;-243.441;-101.517
18220;0;0;0;-17.434;-78.972;;-45.607;-23.138;-10.628;-57.097;-99.421;-76.6;-139.159;-237.703;-98.938
18230;0;0;0;-16.8;-77.028;;-44.131;-22.441;-10.441;-55.317;-96.979;-74.117;-135.814;-231.966;-96.359
18240;0;0;0;-16.276;-75.11;;-42.738;-21.745;-10.255;-53.6;-94.483;-71.676;-132.524;-226.234;-93.8
18250;0;0;0;-15.752;-73.193;;-41.345;-21.048;-10.069;-51.883;-91.986;-69.234;-129.234;-220.503;-91.241
18260;0;0;0;-15.255;-71.269;;-39.662;-20.6;-9.834;-50.276;-89.593;-67.034;-125.938;-214.828;-88.579
18270;0;0;0;-14.759;-69.345;;-37.979;-20.152;-9.6;-48.669;-87.2;-64.834;-122.641;-209.152;-85.917
18280;0;0;0;-14.262;-67.421;;-36.021;-19.703;-9.366;-47.069;-84.931;-62.834;-119.234;-203.434;-83.234
18290;0;0;0;-13.793;-65.545;;-34.062;-19.262;-9.131;-45.469;-82.662;-60.834;-115.828;-197.717;-80.552
18300;0;0;0;-13.324;-63.669;;-32.103;-18.821;-8.959;-43.883;-80.338;-58.966;-112.414;-191.862;-78.083
18310;0;0;0;-12.952;-61.897;;-30.31;-18.345;-8.786;-42.297;-78.014;-57.097;-109;-186.007;-75.614
18320;0;0;0;-12.579;-60.124;;-28.517;-17.869;-8.614;-40.828;-75.752;-55.29;-105.738;-180.152;-73.414
18330;0;0;0;-12.207;-58.366;;-27.048;-17.393;-8.441;-39.359;-73.49;-53.483;-102.476;-174.262;-71.214
18340;0;0;0;-11.807;-56.607;;-25.579;-16.876;-8.345;-37.841;-71.255;-51.814;-99.303;-168.372;-68.793
18350;0;0;0;-11.407;-54.848;;-24.372;-16.359;-8.248;-36.324;-69.021;-50.145;-96.131;-162.572;-66.372
18360;0;0;0;-11.007;-52.972;;-23.166;-15.841;-8.152;-34.745;-66.703;-48.586;-92.959;-156.772;-63.952
18370;0;0;0;-10.434;-51.097;;-21.959;-15.324;-8.083;-33.166;-64.386;-47.028;-89.89;-151.138;-61.241
18380;0;0;0;-9.862;-49.241;;-20.807;-14.807;-8.014;-31.779;-62.097;-45.414;-86.821;-145.503;-58.531
18390;0;0;0;-9.359;-47.386;;-19.655;-14.29;-7.945;-30.393;-59.807;-43.8;-83.821;-140.076;-55.876
18400;0;0;0;-8.855;-45.531;;-18.531;-13.772;-7.876;-29.041;-57.593;-42.103;-80.821;-134.648;-53.221
18410;0;0;0;-8.352;-43.717;;-17.407;-13.255;-7.828;-27.69;-55.379;-40.407;-77.621;-128.924;-50.848
18420;0;0;0;-7.821;-41.903;;-16.359;-12.738;-7.779;-26.303;-53.09;-38.641;-74.421;-123.2;-48.476
18430;0;0;0;-7.29;-39.924;;-15.31;-12.186;-7.731;-24.917;-50.8;-36.876;-71.103;-117.476;-46.2
18440;0;0;0;-6.855;-37.945;;-14.283;-11.634;-7.683;-23.572;-48.483;-35.034;-67.786;-111.421;-43.924
18450;0;0;0;-6.421;-35.966;;-13.255;-11.021;-7.683;-22.228;-46.166;-33.193;-64.49;-105.366;-41.745
18460;0;0;0;-5.986;-33.897;;-12.228;-10.407;-7.683;-20.883;-43.903;-31.124;-61.193;-99.669;-39.566
