timepoints (min);31: frq9-.1;32: frq9-.2;33: frq9-.3;34: frq10-.1;35: frq10-.2;36: frq10-.3;37: wc-1+.1;38: wc-2+.1;39: wc-2+.2;40: wc-2+.3;41: wc-1-.1;42: wc-1-.2;43: wc-1-.3;44: wc-2-.1;45: wc-2-.2
14710;145.764;11.832;59.179;102.826;0;130.364;0;-12.272;-48.774;-18.203;0;0;0;23.843;59.201
14720;147.748;11.735;58.777;107.393;0;133.95;0;-11.701;-47.175;-17.881;0;0;0;22.658;55.392
14730;152.171;10.72;58.374;111.714;0;137.537;0;-11.17;-45.577;-18.068;0;0;0;21.494;52.419
14740;155.55;9.505;57.971;116.356;0;140.523;0;-10.138;-43.252;-18.963;0;0;0;20.553;49.537
14750;157.93;10.578;56.142;121.938;0;143.788;0;-9.492;-41.087;-19.858;0;0;0;19.612;43.921
14760;158.694;13.288;54.313;127.36;0;147.052;0;-9.004;-38.23;-21.393;0;0;0;18.679;39.054
14770;159.658;14.423;53.015;132.971;0;150.317;0;-7.581;-35.305;-22.928;0;0;0;20.225;37.143
14780;159.066;15.017;50.807;138.622;0;153.822;0;-6.897;-32.819;-24.512;0;0;0;21.812;36.633
14790;158.343;14.599;48.599;143.295;0;157.283;0;-6.761;-30.515;-27.312;0;0;0;23.488;35.93
14800;159.661;17.713;45.919;148.528;0;160.743;0;-4.16;-27.714;-29.96;0;0;0;25.164;34.746
14810;161.516;22.955;42.243;152.738;0;164.204;0;-0.749;-25.045;-33.688;0;0;0;26.95;33.563
14820;162.131;26.535;38.208;156.817;0;167.585;0;1.553;-22.755;-37.571;0;0;0;23.99;33.908
14830;162.626;30.55;34.894;161.015;0;170.728;0;4.565;-20.097;-41.309;0;0;0;21.017;34.692
14840;161.201;34.662;31.726;164.261;0;173.872;0;7.094;-15.414;-43.887;0;0;0;15.403;37.294
14850;161.505;37.764;28.143;167.506;0;176.655;0;9.556;-10.621;-46.617;0;0;0;9.568;38.575
14860;162.753;40.866;26.761;169.452;0;179.439;0;10.953;-7.026;-49.346;0;0;0;4.072;40.084
14870;165.157;43.148;24.043;171.399;0;182.041;0;12.308;-4.188;-50.072;0;0;0;1.47;40.782
14880;168.262;45.429;21.324;173.309;0;184.644;0;14.225;-3.055;-50.797;0;0;0;-1.131;41.48
14890;170.287;44.581;18.789;175.739;0;187.767;0;15.618;-0.657;-51.203;0;0;0;-1.313;45.368
14900;172.05;43.732;17.281;162.836;0;172.85;0;16.051;1.646;-51.901;0;0;0;-1.447;49.257
14910;170.452;42.341;15.774;149.932;0;157.546;0;16.288;3.844;-52.599;0;0;0;-1.56;51.295
14920;168.883;40.949;13.417;137.319;0;142.243;0;16.672;3.481;-54.179;0;0;0;4.367;52.956
14930;165.673;39.902;11.059;124.705;0;126.939;0;16.415;2.138;-56.265;0;0;0;10.659;54.672
14940;165.141;38.71;7.382;110.946;0;111.636;0;15.87;0.83;-57.932;0;0;0;18.61;56.868
14950;162.154;36.203;4.997;97.188;0;96.454;0;15.261;-0.586;-59.83;0;0;0;26.72;58.543
14960;158.905;33.785;2.612;82.829;0;81.272;0;15.629;-3.252;-62.368;0;0;0;35.182;60.269
14970;153.754;34.349;-1.073;68.457;0;66.09;0;16.537;-5.418;-64.989;0;0;0;44.244;61.401
14980;147.49;34.312;-4.697;54.364;0;50.908;0;17.354;-7.692;-66.93;0;0;0;50.385;61.397
14990;141.17;34.826;-8.32;40.007;0;36.284;0;18.386;-9.923;-68.618;0;0;0;55.99;61.393
15000;137.29;34.454;-11.479;25.65;0;21.661;0;18.657;-12.446;-70.306;0;0;0;59.436;61.549
15010;133.285;32.541;-14.582;11.349;0;7.037;0;18.941;-14.388;-69.451;0;0;0;62.833;61.185
15020;129.756;32.059;-17.716;-2.952;0;-7.586;0;18.109;-15.912;-68.596;0;0;0;64.59;61.847
15030;126.043;32.175;-21.01;-17.354;0;-22.553;0;18.476;-17.956;-65.981;0;0;0;65.908;61.137
15040;123.578;31.451;-24.434;-31.757;0;-37.52;0;18.87;-19.815;-63.455;0;0;0;66.47;60.426
15050;119.632;27.422;-27.608;-46.417;0;-52.487;0;18.692;-22.674;-60.93;0;0;0;67.033;57.481
15060;115.582;21.353;-29.545;-61.076;0;-67.454;0;17.858;-25.716;-56.236;0;0;0;66.194;54.537
15070;108.195;18.072;-31.247;-75.921;0;-82.251;0;17.663;-29.439;-51.542;0;0;0;66.768;51.674
15080;100.641;15.43;-32.949;-90.767;0;-97.048;0;17.687;-32.608;-46.894;0;0;0;67.342;47.916
15090;95.048;14.132;-34.273;-104.611;0;-111.846;0;18.005;-35.286;-41.97;0;0;0;69.658;44.157
15100;89.669;12.954;-35.19;-118.455;0;-126.283;0;18.204;-38.034;-37.326;0;0;0;71.974;42.499
15110;84.39;12.243;-36.108;-131.651;0;-140.603;0;18.135;-39.701;-32.619;0;0;0;74.531;40.841
15120;78.767;11.818;-36.917;-145.04;0;-154.923;0;18.116;-39.594;-29.145;0;0;0;75.832;40.803
15130;70.935;11.185;-37.741;-158.229;0;-169.243;0;18.597;-37.422;-25.35;0;0;0;77.132;41.283
15140;64.719;11.754;-38.884;-171.862;0;-184.083;0;18.622;-36.44;-21.972;0;0;0;73.662;41.138
15150;58.633;13.065;-42.425;-168.855;0;-181.041;0;18.585;-34.581;-18.284;0;0;0;70.068;41.117
15160;54.552;14.401;-45.966;-165.89;0;-178;0;18.072;-32.501;-14.596;0;0;0;66.446;39.337
15170;50.36;15.772;-48.546;-162.924;0;-174.959;0;17.582;-29.058;-9.732;0;0;0;58.663;38.251
15180;43.421;17.35;-51.154;-160.007;0;-171.917;0;17.68;-23.604;-4.938;0;0;0;50.757;34.738
15190;36.481;19.032;-52.443;-157.09;0;-168.876;0;18.477;-18.448;-0.623;0;0;0;43.051;31.163
15200;30.119;21.084;-53.429;-154.221;0;-165.834;0;19.319;-11.803;4.43;0;0;0;34.919;27.908
15210;22.286;23.226;-54.215;-151.352;0;-162.793;0;19.83;-4.943;10.124;0;0;0;27.083;24.632
15220;16.112;23.808;-55.041;-148.483;0;-159.752;0;19.979;1.08;16.448;0;0;0;19.247;21.956
15230;10.044;25.102;-56.157;-145.614;0;-156.841;0;19.393;5.836;22.8;0;0;0;15.55;20.945
15240;3.928;27.236;-57.273;-142.724;0;-153.931;0;18.127;10.757;29.528;0;0;0;11.819;19.934
15250;-2.971;28.392;-57.302;-139.834;0;-151.021;0;17.051;14.312;36.132;0;0;0;8.928;18.963
15260;-9.594;29.548;-57.09;-136.959;0;-148.11;0;16.269;16.189;40.777;0;0;0;5.679;16.578
15270;-17.275;28.206;-56.437;-134.166;0;-145.103;0;15.647;17.898;44.993;0;0;0;2.429;13.153
15280;-24.955;26.863;-55.53;-131.372;0;-142.097;0;14.756;19.996;47.195;0;0;0;-0.661;9.659
15290;-33.426;25.894;-54.498;-128.828;0;-139.09;0;13.983;21.77;48.879;0;0;0;-3.509;4.742
15300;-40.658;24.793;-53.553;-126.283;0;-136.083;0;13.159;23.614;50.563;0;0;0;-6.357;0.245
15310;-48.228;24.988;-52.608;-123.552;0;-132.959;0;12.348;25.691;51.043;0;0;0;-7.094;-2.452
15320;-51.641;24.048;-50.887;-120.821;0;-129.834;0;12.425;27.739;51.523;0;0;0;-7.83;-5.15
15330;-54.676;24.72;-49.207;-118.09;0;-126.71;0;12.029;29.028;52.243;0;0;0;-8.567;-7.668
15340;-59.061;23.821;-47.527;-115.359;0;-123.586;0;10.619;30.495;53.101;0;0;0;-9.992;-10.843
15350;-63.446;21.644;-44.444;-112.786;0;-120.517;0;9.258;31.972;54.239;0;0;0;-11.417;-14.233
15360;-69.84;18.149;-41.361;-110.214;0;-117.448;0;7.698;32.748;55.932;0;0;0;-14.161;-18.943
15370;-76.234;14.916;-40.599;-107.662;0;-114.379;0;6.086;32.603;57.626;0;0;0;-16.982;-24.178
15380;-82.6;10.152;-39.698;-105.11;0;-111.31;0;3.808;31.305;59.383;0;0;0;-19.803;-29.772
15390;-90.726;5.436;-38.797;-102.379;0;-108.255;0;2.283;30.458;61.368;0;0;0;-19.57;-33.406
15400;-99.41;0.36;-35.026;-99.648;0;-105.2;0;0.603;29.061;62.273;0;0;0;-19.288;-36.611
15410;-107.014;-4.44;-31.255;-96.759;0;-102.145;0;-0.557;28.846;63.192;0;0;0;-19.007;-38.057
15420;-113.79;-7.96;-25.884;-93.869;0;-99.09;0;-1.554;29.483;63.811;0;0;0;-14.542;-39.018
15430;-117.243;-12.156;-20.644;-91;0;-96.014;0;-2.266;28.883;63.59;0;0;0;-10.077;-37.579
15440;-120.695;-16.912;-15.404;-88.131;0;-92.938;0;-3.058;27.435;63.17;0;0;0;-5.406;-36.343
15450;-121.781;-22.422;-8.252;-85.262;0;-89.862;0;-3.49;23.652;62.61;0;0;0;0.792;-35.108
15460;-122.146;-27.932;-1.48;-82.269;0;-86.786;0;-4.007;18.684;62.05;0;0;0;6.989;-33.872
15470;-122.739;-31.843;7.412;-79.276;0;-83.683;0;-4.364;14.641;60.986;0;0;0;11.451;-33.222
15480;-124.812;-36.139;16.484;-76.29;0;-80.579;0;-4.681;12.306;59.902;0;0;0;14.992;-33.892
15490;-126.92;-39.574;25.563;-73.303;0;-77.476;0;-4.902;9.472;58.058;0;0;0;18.808;-36.338
15500;-128.348;-41.226;28.203;-70.51;0;-74.372;0;-4.557;8.65;55.79;0;0;0;23.665;-38.783
15510;-129.686;-43.359;30.843;-67.717;0;-71.2;0;-4.771;8.739;53.523;0;0;0;28.445;-39.091
15520;-129.115;-44.742;34.857;-64.959;0;-68.028;0;-4.829;7.135;51.154;0;0;0;32.854;-39.807
15530;-128.33;-46.086;38.746;-62.2;0;-64.855;0;-5.073;5.986;48.848;0;0;0;35.47;-40.523
15540;-129.087;-46.487;42.636;-59.269;0;-61.683;0;-5.234;5.33;47.502;0;0;0;37.859;-39.801
15550;-129.564;-46.716;44.474;-56.338;0;-58.524;0;-5.479;5.265;46.156;0;0;0;40.248;-37.899
15560;-129.965;-46.748;46.313;-53.338;0;-55.366;0;-7.106;6.217;45.25;0;0;0;40.745;-37.899
15570;-128.167;-47.503;45.106;-50.338;0;-52.207;0;-10.641;8.635;45.01;0;0;0;41.138;-37.891
15580;-125.83;-50.659;44.113;-47.386;0;-49.048;0;-14.177;11.17;44.527;0;0;0;40.611;-37.703
15590;-122.057;-53.367;43.12;-44.379;0;-45.993;0;-15.294;14.836;44.142;0;0;0;40.726;-36.996
15600;-118.455;-55.075;39.284;-41.372;0;-42.938;0;-14.914;17.314;43.757;0;0;0;40.84;-37.194
15610;-113.924;-55.654;35.448;-38.393;0;-39.883;0;-14.055;19.426;43.415;0;0;0;40.634;-35.983
15620;-110.719;-55.953;35.332;-35.414;0;-36.828;0;-12.942;22.094;43.597;0;0;0;40.698;-34.775
15630;-106.531;-53.968;35.182;-32.428;0;-33.731;0;-12.797;24.892;43.499;0;0;0;40.761;-33.326
15640;-102.343;-51.983;35.032;-29.441;0;-30.634;0;-12.972;27.881;43.495;0;0;0;38.596;-33.796
15650;-98.17;-49.503;34.505;-26.359;0;-27.538;0;-13.354;30.589;44.371;0;0;0;36.43;-34.116
15660;-93.676;-46.975;33.785;-23.276;0;-24.441;0;-12.898;31.617;44.032;0;0;0;34.265;-34.436
15670;-89.575;-46.375;30.785;-20.193;0;-21.359;0;-12.752;32.208;43.692;0;0;0;28.632;-35.316
15680;-85.043;-45.727;27.819;-17.11;0;-18.276;0;-12.794;32.897;44.297;0;0;0;22.999;-34.283
15690;-80.841;-44.199;24.847;-14.193;0;-15.193;0;-12.76;33.785;44.901;0;0;0;16.877;-33.33
15700;-76.273;-41.805;19.503;-11.276;0;-12.172;0;-13.185;36.159;45.105;0;0;0;9.441;-31.466
15710;-70.847;-38.132;14.16;-8.462;0;-9.152;0;-13.065;39.335;45.025;0;0;0;2.005;-29.603
15720;-65.531;-35.273;6.877;-5.648;0;-6.131;0;-12.971;41.548;44.88;0;0;0;-3.19;-27.657
15730;-57.298;-32.414;-0.112;-2.869;0;-3.11;0;-12.196;42.396;43.541;0;0;0;-8.248;-26.644
15740;-48.368;-32.924;-7.046;0;0;0;0;-10.709;44.997;42.257;0;0;0;-12.679;-24.195
15750;-41.101;-33.131;-7.563;0;0;0;0;-9.084;46.228;40.99;0;0;0;-16.199;-22.306
15760;-34.89;-33.134;-8.841;0;0;0;0;-8.009;47.077;38.66;0;0;0;-20.256;-20.693
15770;-28.537;-33.135;-12.076;0;0;0;0;-6.454;49.632;36.828;0;0;0;-23.623;-18.788
15780;-23.553;-32.016;-15.025;0;0;0;0;-4.998;52.439;35.387;0;0;0;-24.128;-16.716
15790;-18.026;-31.734;-18.201;0;0;0;0;-3.941;53.853;33.663;0;0;0;-24.61;-14.637
15800;-16.917;-31.09;-18.694;0;0;0;0;-2.447;55.49;30.97;0;0;0;-25.121;-13.767
15810;-15.791;-30.963;-19.184;0;0;0;0;0.007;57.691;28.154;0;0;0;-24.089;-12.611
15820;-16.112;-30.738;-17.529;0;0;0;0;3.722;58.353;25.368;0;0;0;-23.032;-11.517
15830;-16.208;-30.487;-14.591;0;0;0;0;7.874;58.313;22.571;0;0;0;-22.633;-10.017
15840;-16.326;-30.232;-11.65;0;0;0;0;10.99;55.698;20.256;0;0;0;-22.216;-8.511
15850;-16.161;-29.538;-9.17;0;0;0;0;13.419;53.686;17.93;0;0;0;-22.182;-6.087
15860;-17.375;-28.842;-6.69;0;0;0;0;16.087;52.155;15.12;0;0;0;-21.656;-3.938
15870;-18.404;-27.188;-4.832;0;0;0;0;18.762;50.22;12.465;0;0;0;-21.118;-1.667
15880;-19.408;-25.929;-4.454;0;0;0;0;21.909;47.773;10.138;0;0;0;-20.651;0.613
15890;-18.48;-24.384;-4.074;0;0;0;0;24.735;46.231;7.252;0;0;0;-19.813;2.342
15900;-17.577;-22.077;-3.991;0;0;0;0;27.895;46.838;4.365;0;0;0;-18.963;4.002
15910;-16.766;-20.162;-3.905;0;0;0;0;30.365;48.165;1.56;0;0;0;-18.403;5.91
15920;-16.863;-17.552;-3.578;0;0;0;0;32.115;49.255;-1.242;0;0;0;-17.996;7.828
15930;-20.105;-14.941;-3.007;0;0;0;0;33.56;49.355;-3.857;0;0;0;-17.581;8.004
15940;-22.485;-12.725;-2.433;0;0;0;0;34.903;48.678;-6.63;0;0;0;-17.391;8.99
15950;-25.208;-10.504;-1.856;0;0;0;0;36.208;48.24;-9.456;0;0;0;-17.192;9.136
15960;-26.297;-10.78;-1.274;0;0;0;0;37.386;48.129;-11.241;0;0;0;-16.903;9.294
15970;-27.366;-11.007;-0.841;0;0;0;0;38.645;48.23;-13.024;0;0;0;-17.564;9.465
15980;-30.276;-11.699;-0.326;0;0;0;0;40.053;49.277;-13.062;0;0;0;-18.214;10.643
15990;-32.863;-9.743;0.191;0;0;0;0;40.446;48.435;-13.097;0;0;0;-19.059;11.594
16000;-31.907;-7.672;-0.36;0;0;0;0;40.602;47.663;-12.448;0;0;0;-20.897;13.28
16010;-31.095;-6.036;-0.915;0;0;0;0;40.571;46.586;-11.877;0;0;0;-22.726;14.611
16020;-35.662;-4.392;-1.373;0;0;0;0;39.926;45.527;-11.235;0;0;0;-24.806;14.511
16030;-38.035;-4.132;-2.073;0;0;0;0;39.843;44.103;-10.989;0;0;0;-27.599;13.748
16040;-40.396;-3.861;-2.775;0;0;0;0;40.138;44.396;-10.738;0;0;0;-30.384;12.705
16050;-40.059;-4.656;-3.904;0;0;0;0;40.221;44.475;-9.522;0;0;0;-32.943;11.663
16060;-40.062;-4.398;-5.034;0;0;0;0;40.066;43.011;-8.299;0;0;0;-35.494;10.341
16070;-39.949;-3.079;-6.245;0;0;0;0;39.678;41.529;-7.429;0;0;0;-38.037;9.14
16080;-39.553;1.25;-9.778;0;0;0;0;38.46;40.485;-6.43;0;0;0;-39.097;7.835
16090;-38.036;5.776;-13.313;0;0;0;0;37.16;40.282;-5.85;0;0;0;-40.146;6.975
16100;-36.345;8.924;-14.658;0;0;0;0;34.929;41.34;-5.496;0;0;0;-41.484;6.122
16110;-33.09;12.077;-16.004;0;0;0;0;32.279;42.034;-5.129;0;0;0;-41.615;5.142
16120;-28.141;13.719;-17.231;0;0;0;0;29.028;42.277;-6.04;0;0;0;-41.739;4.441
16130;-23.195;15.364;-16.258;0;0;0;0;26.381;41.583;-6.938;0;0;0;-42.203;3.739
16140;-18.285;17.315;-15.283;0;0;0;0;23.565;38.56;-7.484;0;0;0;-42.7;3.237
16150;-13.147;18.509;-15.61;0;0;0;0;21.347;33.789;-7.899;0;0;0;-43.192;2.608
16160;-8.564;21.104;-15.934;0;0;0;0;19.294;29.067;-7.569;0;0;0;-43.742;2.172
16170;-4.201;25.417;-15.995;0;0;0;0;18.086;24.411;-8.309;0;0;0;-44.284;1.456
16180;1.683;30.09;-17.527;0;0;0;0;16.883;20.223;-9;0;0;0;-44.818;0.741
16190;6.949;32.367;-19.053;0;0;0;0;14.807;18.273;-9.161;0;0;0;-44.732;-0.903
16200;12.21;34.41;-19.26;0;0;0;0;12.05;15.68;-9.31;0;0;0;-44.64;-2.63
16210;16.472;36.601;-19.451;0;0;0;0;9.171;12.177;-9.956;0;0;0;-44.775;-4.693
16220;20.72;38.788;-20.409;0;0;0;0;6.069;7.113;-13.627;0;0;0;-44.428;-6.284
16230;24.588;40.427;-21.167;0;0;0;0;2.803;2.039;-17.769;0;0;0;-44.08;-7.886
16240;28.362;41.051;-21.922;0;0;0;0;0.016;-3.002;-21.974;0;0;0;-43.439;-8.758
16250;30.996;41.463;-22.724;0;0;0;0;-2.752;-7.981;-26.392;0;0;0;-42.505;-8.269
16260;33.681;41.821;-23.52;0;0;0;0;-5.521;-12.386;-29.155;0;0;0;-41.559;-7.781
16270;42.185;42.508;-23.749;0;0;0;0;-8.159;-16.539;-31.905;0;0;0;-39.605;-5.701
16280;49.558;42.667;-24.199;0;0;0;0;-10.817;-20.613;-36.627;0;0;0;-37.617;-4.299
16290;56.91;42.665;-24.629;0;0;0;0;-13.552;-25.716;-41.339;0;0;0;-35.594;-2.59
16300;61.593;43.316;-25.051;0;0;0;0;-16.351;-30.902;-45.809;0;0;0;-33.18;-1.678
16310;66.022;43.948;-25.437;0;0;0;0;-19.835;-35.482;-50.705;0;0;0;-30.72;-0.761
16320;70.825;43.299;-25.286;0;0;0;0;-24.515;-39.792;-55.496;0;0;0;-28.635;-0.073
16330;75.545;40.395;-25.284;0;0;0;0;-29.136;-44.946;-60.191;0;0;0;-27.55;0.697
16340;74.918;38.655;-25.23;0;0;0;0;-34.477;-50.174;-64.868;0;0;0;-26.425;0.645
16350;71.565;35.511;-28.355;0;0;0;0;-40.619;-54.645;-70.24;0;0;0;-24.821;-0.334
16360;73.595;34.839;-29.06;0;0;0;0;-42.935;-58.643;-72.982;0;0;0;-23.435;-0.292
16370;75.186;34.568;-29.297;0;0;0;0;-44.768;-63.034;-75.078;0;0;0;-22.038;-0.639
16380;76.97;34.309;-30.453;0;0;0;0;-46.762;-66.319;-77.394;0;0;0;-20.963;-0.99
16390;77.291;33.36;-31.806;0;0;0;0;-48.379;-68.573;-79.852;0;0;0;-19.871;-1.344
16400;78.1;32.325;-32.325;0;0;0;0;-50.9;-71.275;-82.75;0;0;0;-18.763;-1.188
16410;79.143;28.869;-32.954;0;0;0;0;-53.968;-74.011;-86.001;0;0;0;-17.909;-1.007
16420;80.761;22.556;-34.419;0;0;0;0;-57.564;-76.547;-88.013;0;0;0;-17.03;-0.423
16430;83.584;15.228;-34.235;0;0;0;0;-61.514;-78.391;-90.333;0;0;0;-16.423;0.24
16440;86.132;11.421;-34.03;0;0;0;0;-64.688;-81.888;-93.533;0;0;0;-16.171;0.997
16450;89.027;7.187;-35.347;0;0;0;0;-66.573;-86.84;-97.253;0;0;0;-15.947;1.693
16460;91.133;4.349;-36.822;0;0;0;0;-68.734;-92.633;-101.326;0;0;0;-16.178;2.539
16470;93.116;1.254;-38.273;0;0;0;0;-70.553;-96.109;-100.333;0;0;0;-16.622;2.673
