timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.3;41: wc-1-.1;42: wc-1-.3;43: wc-2-.1;44: wc-2-.2;45: wc-2-.3
15040;-58.457;-114.793;-36.895;-60.834;-38.796;0;0;0;0;0;-97.612;1.629;21.328;8.841;100.319
15050;-59.561;-115.237;-36.516;-63.53;-41.735;0;0;0;0;0;-106.004;-1.183;20.577;7.01;99.879
15060;-60.099;-114.601;-37.721;-67.319;-44.034;0;0;0;0;0;-114.396;-3.127;17.945;5.178;99.183
15070;-61.007;-112.725;-37.607;-70.156;-45.396;0;0;0;0;0;-122.935;-5.698;15.313;4.706;98.488
15080;-61.251;-110.634;-38.182;-73.033;-47.037;0;0;0;0;0;-131.474;-8.403;12.674;4.083;97.793
15090;-61.233;-108.663;-37.317;-73.803;-47.691;0;0;0;0;0;-139.214;-10.906;10.756;3.259;95.378
15100;-60.974;-105.328;-35.603;-73.852;-48.145;0;0;0;0;0;-136.441;-13.234;8.872;2.436;92.97
15110;-59.937;-101.993;-33.048;-73.401;-48.109;0;0;0;0;0;-133.669;-15.473;5.068;1.612;90.561
15120;-57.843;-97.599;-28.309;-72.95;-48.073;0;0;0;0;0;-131.179;-17.119;1.263;0.309;87.926
15130;-55.549;-92.977;-26.49;-72.828;-47.805;0;0;0;0;0;-128.69;-18.826;-2.541;-1.132;85.29
15140;-53.401;-88.039;-23.817;-72.87;-47.531;0;0;0;0;0;-126.248;-21.359;-6.372;-2.394;82.654
15150;-51.8;-84.291;-22.903;-74.146;-46.377;0;0;0;0;0;-123.807;-23.891;-9.655;-1.577;80.018
15160;-50.166;-80.847;-24.113;-75.222;-45.098;0;0;0;0;0;-121.193;-27.244;-13.538;-0.759;75.423
15170;-48.72;-78.326;-23.523;-76.203;-43.059;0;0;0;0;0;-118.579;-30.597;-17.421;0.059;70.829
15180;-47.083;-76.004;-24.479;-79.283;-41.208;0;0;0;0;0;-115.972;-33.31;-21.303;-0.283;66.083
15190;-45;-73.804;-22.835;-79.783;-40.357;0;0;0;0;0;-113.366;-36.023;-25.186;-0.452;61.337
15200;-42.635;-72.124;-21.121;-83.553;-40.361;0;0;0;0;0;-110.924;-38.334;-30.149;-0.65;56.59
15210;-40.924;-70.659;-22.288;-87.109;-40.365;0;0;0;0;0;-108.483;-40.334;-35.112;0.753;51.844
15220;-39.028;-69.834;-23.772;-93.821;-39.723;0;0;0;0;0;-106.159;-42.492;-39.794;2.156;44.658
15230;-36.847;-68.953;-27.217;-100.291;-39.17;0;0;0;0;0;-103.834;-44.419;-44.477;2.839;37.63
15240;-34.639;-67.712;-31.212;-106.285;-38.357;0;0;0;0;0;-101.51;-46.094;-49.16;3.273;30.603
15250;-32.658;-65.623;-34.168;-112.404;-37.538;0;0;0;0;0;-99.29;-47.378;-53.763;3.708;23.527
15260;-30.774;-63.535;-37.124;-116.004;-36.265;0;0;0;0;0;-97.069;-47.982;-58.441;2.721;16.451
15270;-28.419;-60.498;-42.04;-122.543;-34.305;0;0;0;0;0;-94.834;-48.632;-62.36;1.735;9.375
15280;-26.065;-57.316;-46.459;-128.23;-31.713;0;0;0;0;0;-92.6;-49.406;-66.279;0.749;2.379
15290;-23.109;-55.054;-51.919;-130.931;-29.287;0;0;0;0;0;-90.359;-50.794;-70.197;-0.397;-4.617
15300;-19.877;-52.663;-57.061;-133.618;-26.73;0;0;0;0;0;-88.117;-52.025;-74.116;-1.44;-11.302
15310;-17.313;-51.153;-61.578;-132.448;-24.084;0;0;0;0;0;-85.966;-54.579;-75.81;-2.483;-18.001
15320;-14.749;-50.372;-66.295;-130.948;-21.508;0;0;0;0;0;-83.814;-56.968;-76.102;-5.223;-24.701
15330;-12.799;-49.552;-69.109;-128.487;-18.851;0;0;0;0;0;-81.676;-59.302;-76.395;-7.964;-31.4
15340;-10.848;-49.328;-72.185;-125.557;-16.305;0;0;0;0;0;-79.538;-61.636;-76.687;-10.985;-36.939
15350;-7.923;-50.145;-75.996;-122.348;-14.119;0;0;0;0;0;-77.241;-63.919;-76.979;-13.585;-42.759
15360;-4.997;-50.418;-79.924;-120.316;-12.743;0;0;0;0;0;-74.945;-66.201;-74.966;-16.185;-48.337
15370;-2.52;-51.051;-85.299;-117.149;-10.888;0;0;0;0;0;-72.566;-68.705;-72.952;-18.305;-53.942
15380;-0.043;-50.539;-90.654;-113.577;-9.389;0;0;0;0;0;-70.186;-71.208;-69.258;-20.425;-59.548
15390;2.01;-50.007;-94.726;-110.259;-7.89;0;0;0;0;0;-67.807;-72.901;-65.564;-22.524;-65.153
15400;4.062;-46.314;-98.728;-105.719;-6.803;0;0;0;0;0;-65.503;-73.833;-61.87;-25.423;-70.759
15410;6.014;-42.684;-102.241;-101.84;-5.702;0;0;0;0;0;-63.2;-73.819;-57.577;-28.15;-75.964
15420;7.966;-35.974;-105.817;-98.561;-4.601;0;0;0;0;0;-60.89;-73.206;-53.248;-30.877;-81.17
15430;11.363;-29.291;-109.923;-95.455;-3.473;0;0;0;0;0;-58.579;-72.372;-48.48;-32.444;-86.354
15440;14.92;-22.528;-115.221;-92.429;-0.945;0;0;0;0;0;-56.207;-71.219;-43.712;-34.011;-91.539
15450;19.855;-14.45;-119.734;-86.937;1.927;0;0;0;0;0;-53.834;-69.948;-39.171;-36.008;-96.724
15460;24.91;-6.211;-123.607;-80.444;5.439;0;0;0;0;0;-51.476;-68.476;-34.63;-37.985;-101.909
15470;29.837;1.703;-127.061;-71.229;7.982;0;0;0;0;0;-49.117;-66.811;-30.659;-39.961;-104.814
15480;34.484;9.458;-129.555;-62.014;10.526;0;0;0;0;0;-46.745;-64.746;-27.128;-41.218;-107.719
15490;38.539;16.869;-130.839;-51.048;12.451;0;0;0;0;0;-44.372;-62.578;-23.597;-42.474;-110.623
15500;42.354;23.123;-131.615;-39.814;14.439;0;0;0;0;0;-41.952;-60.33;-20.066;-43.731;-113.632
15510;47.095;29.701;-130.881;-28.028;16.377;0;0;0;0;0;-39.531;-57.985;-16.673;-45.785;-116.64
15520;51.596;35.724;-128.789;-16.172;18.294;0;0;0;0;0;-37.138;-55.517;-14.357;-47.894;-119.648
15530;57.251;42.297;-125.663;-6.491;19.647;0;0;0;0;0;-34.745;-53.422;-12.041;-50.003;-120.697
15540;62.906;48.979;-120.167;-0.072;21.073;0;0;0;0;0;-32.4;-50.034;-9.246;-51.952;-121.745
15550;68.697;55.822;-113.549;6.108;22.043;0;0;0;0;0;-30.055;-46.978;-6.45;-53.901;-122.793
15560;74.367;62.672;-104.28;11.549;22.931;0;0;0;0;0;-27.71;-42.538;-3.654;-56.17;-123.772
15570;80.065;69.961;-94.749;16.99;23.73;0;0;0;0;0;-25.338;-38.139;-1.894;-58.535;-124.752
15580;85.683;78.931;-85.378;25.283;25.382;0;0;0;0;0;-22.966;-33.931;-0.134;-60.901;-125.731
15590;91.142;88.181;-76.29;33.368;26.993;0;0;0;0;0;-20.593;-28.415;1.746;-62.986;-126.71
15600;96.121;98.676;-70.961;37.96;28.684;0;0;0;0;0;-18.221;-23.036;3.626;-65.072;-126.33
15610;100.825;108.428;-65.612;42.517;30.196;0;0;0;0;0;-15.931;-17.759;5.506;-67.157;-125.949
15620;104.648;117.499;-66.543;44.193;30.708;0;0;0;0;0;-13.641;-12.248;7.386;-67.083;-125.079
15630;108.485;125.295;-66.654;46.359;31.018;0;0;0;0;0;-11.593;-8.108;7.855;-66.919;-124.229
15640;111.043;132.477;-66.964;51.207;31.088;0;0;0;0;0;-9.545;-3.767;7.044;-66.754;-123.379
15650;113.821;137.607;-68.012;57.134;31.281;0;0;0;0;0;-7.641;-0.617;6.233;-65.79;-122.53
15660;115.239;141.611;-63.301;62.909;31.474;0;0;0;0;0;-5.738;2.63;5.422;-64.826;-118.56
15670;116.939;143.161;-58.734;64.695;31.419;0;0;0;0;0;-3.779;5.541;4.611;-63.862;-114.59
15680;117.687;142.953;-49.966;66.537;31.343;0;0;0;0;0;-1.821;8.527;3.512;-59.641;-110.269
15690;118.4;142.766;-41.446;64.614;30.822;0;0;0;0;0;0;10.925;2.288;-55.386;-105.851
15700;118.786;140.258;-32.726;62.691;30.259;0;0;0;0;0;0;13.324;0.865;-50.411;-101.433
15710;119.028;137.874;-23.943;63.095;29.865;0;0;0;0;0;0;15.189;-0.559;-45.436;-97.015
15720;120.149;135.801;-14.601;63.979;29.439;0;0;0;0;0;0;17.012;-1.982;-40.461;-90.597
15730;121.16;132.512;-4.204;65.87;29.354;0;0;0;0;0;0;18.833;-2.766;-34.686;-84.179
15740;122.931;129.621;5.633;67.561;29.796;0;0;0;0;0;0;20.654;-3.549;-28.91;-78.12
15750;124.592;126.134;16.236;69.004;30.113;0;0;0;0;0;0;21.908;-3.69;-23.494;-72.061
15760;125.332;122.316;25.999;68.247;29.89;0;0;0;0;0;0;24.219;-3.83;-17.052;-66.008
15770;125.963;118.978;35.21;68.11;29.563;0;0;0;0;0;0;26.15;-3.971;-10.611;-59.956
15780;124.593;114.836;44.621;68.899;28.752;0;0;0;0;0;0;28.65;-3.905;-4.17;-54.023
15790;123.251;111.374;53.321;69.709;27.941;0;0;0;0;0;0;30.439;-4.319;1.272;-48.091
15800;120.589;107.899;59.942;71.421;27.695;0;0;0;0;0;0;31.665;-2.295;6.713;-42.393
15810;118.582;104.305;64.692;72.208;27.01;0;0;0;0;0;0;32.011;-0.272;12.199;-36.695
15820;115.495;100.772;66.483;71.081;26.572;0;0;0;0;0;0;32.152;1.752;17.684;-31.087
15830;112.204;95.2;67.095;66.555;26.215;0;0;0;0;0;0;32.286;3.713;23.259;-25.479
15840;108.753;89.565;69.228;62.021;25.934;0;0;0;0;0;0;31.251;5.555;30.274;-19.87
15850;104.593;82.389;74.343;60.687;25.685;0;0;0;0;0;0;30.23;7.382;37.29;-15.062
15860;100.993;75.212;82.101;59.098;25.389;0;0;0;0;0;0;29.132;10.77;44.512;-10.309
15870;97.768;68.626;94.635;58.134;25.297;0;0;0;0;0;0;28.048;14.157;49.574;-5.556
15880;94.543;61.2;106.052;57.17;25.204;0;0;0;0;0;0;28.964;17.559;54.636;-0.982
15890;93.135;54.608;115.789;52.36;25.021;0;0;0;0;0;0;29.811;22.24;59.698;3.592
15900;90.127;47.057;122.95;46.935;24.877;0;0;0;0;0;0;30.258;26.921;64.063;8.166
15910;86.766;40.817;126.732;41.703;24.605;0;0;0;0;0;0;30.843;29.279;68.429;11.339
15920;83.404;34.715;130.701;40.672;24.214;0;0;0;0;0;0;30.287;31.636;73.029;14.382
15930;78.71;30.406;132.166;39.35;23.788;0;0;0;0;0;0;29.71;33.993;74.469;17.425
15940;74.017;26.417;134.017;39.301;22.841;0;0;0;0;0;0;29.519;36.35;75.909;20.268
15950;67.375;23.687;136.473;39.375;21.902;0;0;0;0;0;0;29.028;38.908;74.909;23.11
15960;60.734;21.197;138.964;38.589;20.034;0;0;0;0;0;0;29.215;38.894;73.909;25.953
15970;52.497;18.694;142.67;37.941;18.215;0;0;0;0;0;0;30.03;38.88;72.716;27.732
15980;44.259;17.83;146.225;37.039;16.306;0;0;0;0;0;0;30.554;38.804;70.723;29.512
15990;35.63;17.063;146.164;35.377;14.232;0;0;0;0;0;0;31.567;38.728;68.73;31.291
16000;27.001;16.596;146.138;35.007;12.659;0;0;0;0;0;0;32.607;37.892;66.737;33.07
16010;19.407;16.423;142.526;37.392;11.327;0;0;0;0;0;0;32.321;36.953;63.743;34.498
16020;11.812;15.626;138.913;39.963;10.029;0;0;0;0;0;0;31.981;35.814;60.75;35.926
16030;6.257;14.149;132.287;41.458;8.611;0;0;0;0;0;0;30.359;34.64;57.557;37.818
16040;0.673;11.75;125.875;43.401;6.986;0;0;0;0;0;0;28.674;33.466;55.364;39.71
16050;-2.781;8.272;120.617;44.262;5.16;0;0;0;0;0;0;27.883;29.972;53.192;41.603
16060;-6.255;4.61;115.283;45.123;3.272;0;0;0;0;0;0;27.167;26.479;50.899;43.495
16070;-9.007;0.068;116.185;46.083;2.276;0;0;0;0;0;0;27.531;24.713;48.607;44.877
16080;-11.71;-4.039;116.887;48.443;0.691;0;0;0;0;0;0;27.992;22.892;46.19;46.259
16090;-14.752;-8.705;117.786;49.154;-0.079;0;0;0;0;0;0;29.932;21.072;42.334;47.655
16100;-17.752;-12.792;118.568;46.903;-0.989;0;0;0;0;0;0;31.894;19.251;38.477;50.251
16110;-20.67;-16.28;115.04;44.694;-1.872;0;0;0;0;0;0;33.855;15.87;34.621;52.847
16120;-23.548;-19.679;111.27;43.254;-2.546;0;0;0;0;0;0;36.517;14.461;30.96;55.443
16130;-26.226;-21.539;107.524;42.034;-3.138;0;0;0;0;0;0;38.363;12.968;27.299;57.873
16140;-28.905;-23.4;103.357;43.607;-3.572;0;0;0;0;0;0;39.119;11.476;23.611;60.303
16150;-31.214;-24.466;99.807;45.179;-4.007;0;0;0;0;0;0;40.815;9.983;20.523;62.713
16160;-32.011;-25.172;95.875;45.583;-4.999;0;0;0;0;0;0;41.843;10.491;17.434;63.363
16170;-32.337;-25.954;90.626;45.428;-5.954;0;0;0;0;0;0;43.872;11.199;14.226;64.012
16180;-31.8;-27.131;86.185;45.542;-8.185;0;0;0;0;0;0;46.555;11.975;11.018;64.662
16190;-32.063;-28.676;83.023;46.857;-10.312;0;0;0;0;0;0;49.203;12.752;7.61;65.312
16200;-31.154;-31.188;78.823;48.261;-12.466;0;0;0;0;0;0;52.738;13.528;6.641;65.913
16210;-30.485;-33.829;73.623;47.785;-13.326;0;0;0;0;0;0;56.218;16.545;5.673;66.563
16220;-28.669;-36.491;66.457;47.53;-14.102;0;0;0;0;0;0;57.971;19.561;4.705;64.212
16230;-26.892;-39.266;54.09;45.686;-14.342;0;0;0;0;0;0;59.703;22.066;3.377;61.862
16240;-25.044;-41.961;44.254;43.841;-14.582;0;0;0;0;0;0;59.636;24.571;2.048;59.512
16250;-23.876;-44.463;37.978;40.691;-15.481;0;0;0;0;0;0;59.665;27.076;0.582;57.161
16260;-24.023;-47.406;33.618;36.181;-16.301;0;0;0;0;0;0;59.174;29.581;0.33;54.701
16270;-25.331;-50.092;28.778;30.876;-17.661;0;0;0;0;0;0;58.669;32.286;0.077;52.24
16280;-28.804;-52.339;24.899;24.931;-18.261;0;0;0;0;0;0;58.244;34.152;-0.735;46.539
16290;-32.277;-54.579;21.021;20.083;-18.978;0;0;0;0;0;0;57.826;36.018;-1.548;40.839
16300;-37.284;-55.526;17.339;15.834;-19.335;0;0;0;0;0;0;56.968;37.884;-2.484;35.138
16310;-42.291;-57.192;12.458;11.091;-19.692;0;0;0;0;0;0;55.044;39.75;-3.301;29.437
16320;-47.203;-58.019;4.246;7.225;-21.353;0;0;0;0;0;0;52.28;39.937;-4.117;23.764
16330;-51.674;-59.447;-7.167;4.458;-23.014;0;0;0;0;0;0;48.919;38.935;-4.934;18.091
16340;-55.814;-60.377;-20.117;3.491;-26.27;0;0;0;0;0;0;43.869;37.934;-5.502;14.498
16350;-58.753;-60.866;-35.837;3.884;-29.167;0;0;0;0;0;0;38.956;36.932;-6.07;9.425
16360;-61.768;-61.727;-49.55;4.16;-31.916;0;0;0;0;0;0;33.926;35.931;-7.63;4.352
16370;-64.023;-62.588;-62.208;1.876;-34.785;0;0;0;0;0;0;28.397;33.09;-9.51;-0.721
16380;-66.277;-63.171;-73.601;-0.16;-36.677;0;0;0;0;0;0;22.648;29.269;-11.39;-5.677
16390;-69.131;-63.727;-82.51;-3.476;-38.61;0;0;0;0;0;0;18.643;25.531;-13.27;-10.633
16400;-70.672;-63.916;-89.868;-6.743;-39.803;0;0;0;0;0;0;14.451;21.793;-15.15;-14.229
16410;-73.281;-64.423;-97.004;-7.508;-40;0;0;0;0;0;0;11.011;18.055;-17.044;-16.145
16420;-76.177;-64.651;-102.901;-8.403;-39.219;0;0;0;0;0;0;7.509;14.317;-18.818;-18.061
16430;-79.543;-64.298;-106.308;-9.313;-37.123;0;0;0;0;0;0;3.407;11.257;-21.112;-19.977
16440;-82.09;-63.945;-110.995;-11.526;-35.274;0;0;0;0;0;0;-0.53;8.217;-23.406;-22.079
16450;-84.811;-62.086;-115.633;-14.165;-33.4;0;0;0;0;0;0;-5.106;5.177;-25.699;-23.995
16460;-87.334;-60.392;-119.512;-17.666;-32.335;0;0;0;0;0;0;-9.766;2.137;-27.993;-25.59
16470;-90.352;-58.655;-124.315;-21.401;-30.44;0;0;0;0;0;0;-13.385;-0.903;-29.914;-24.346
16480;-93.35;-56.967;-123.477;-25.777;-28.858;0;0;0;0;0;0;-17.142;-3.05;-31.2;-23.102
16490;-96.64;-55.902;-122.785;-30.021;-26.396;0;0;0;0;0;0;-19.299;-5.417;-32.485;-21.858
16500;-99.263;-54.789;-124.172;-34.123;-23.501;0;0;0;0;0;0;-21.388;-7.783;-33.211;-20.834
16510;-101.774;-53.676;-124.953;-39.059;-21.073;0;0;0;0;0;0;-22.916;-10.15;-33.937;-19.556
16520;-103.159;-53.363;-126.603;-43.863;-18.132;0;0;0;0;0;0;-24.297;-12.517;-34.662;-17.517
16530;-102.647;-52.982;-127.702;-46.177;-15.564;0;0;0;0;0;0;-25.134;-13.894;-34.283;-13.439
16540;-102.142;-52.601;-130.91;-50.688;-12.975;0;0;0;0;0;0;-26.852;-15.27;-33.903;-9.36
16550;-99.799;-52.186;-133.939;-54.752;-10.418;0;0;0;0;0;0;-28.447;-16.681;-33.193;-5.185
16560;-97.593;-51.051;-135.699;-57.037;-7.73;0;0;0;0;0;0;-29.971;-18.092;-32.483;-1.01
16570;-94.844;-49.276;-137.183;-59.881;-5.007;0;0;0;0;0;0;-31.371;-19.503;-31.132;2.833
16580;-92.708;-47.128;-134.491;-63.604;-2.236;0;0;0;0;0;0;-32.429;-19.215;-29.644;6.676
16590;-89.865;-45.541;-131.633;-68.446;1.378;0;0;0;0;0;0;-33.397;-18.927;-28.156;8.439
16600;-88.463;-44.366;-126.343;-73.087;4.792;0;0;0;0;0;0;-34.566;-18.508;-26.668;10.201
16610;-86.055;-43.51;-120.992;-79.288;8.01;0;0;0;0;0;0;-35.437;-18.088;-24.339;12.337
16620;-84.759;-42.545;-117.13;-82.585;11.188;0;0;0;0;0;0;-36.109;-17.669;-22.011;14.472
16630;-83.334;-42.499;-112.248;-86.622;13.106;0;0;0;0;0;0;-36.567;-15.732;-19.676;15.919
16640;-81.488;-40.934;-110.086;-90.236;15.121;0;0;0;0;0;0;-37.305;-13.796;-17.513;17.365
16650;-80.446;-39.728;-106.01;-94.981;16.383;0;0;0;0;0;0;-38.132;-11.459;-15.47;17.452
16660;-78.472;-36.943;-101.534;-101.13;17.992;0;0;0;0;0;0;-39.4;-9.123;-13.428;17.539
16670;-77.164;-34.287;-95.337;-104.637;18.629;0;0;0;0;0;0;-40.764;-6.786;-11.385;18.012
16680;-75.337;-31.972;-90.739;-108.31;19.804;0;0;0;0;0;0;-42.648;-4.421;-8.822;18.486
16690;-73.966;-29.575;-85.366;-111.543;21.379;0;0;0;0;0;0;-44.588;-2.055;-6.011;18.879
16700;-72.274;-27.607;-79.992;-110.927;21.895;0;0;0;0;0;0;-46.087;0.31;-3.172;19.32
16710;-70.872;-26.876;-74.415;-109.27;22.411;0;0;0;0;0;0;-47.697;2.945;-0.334;19.441
16720;-69.029;-26.305;-68.839;-107.091;21.734;0;0;0;0;0;0;-49.226;5.579;3.225;19.563
16730;-67.098;-25.519;-64.371;-104.912;21.057;0;0;0;0;0;0;-50.072;8.891;6.783;19.905
16740;-65.207;-24.513;-59.903;-102.87;19.92;0;0;0;0;0;0;-51.406;12.203;10.342;20.247
16750;-62.917;-22.833;-55.549;-102.309;18.783;0;0;0;0;0;0;-53.018;15.515;13.237;20.709
16760;-61.217;-21.208;-51.139;-99.764;18.025;0;0;0;0;0;0;-54.61;18.481;16.132;21.185
16770;-59.132;-18.783;-44.913;-96.909;17.959;0;0;0;0;0;0;-56.727;21.448;19.241;20.901
16780;-57.786;-16.11;-38.79;-94.254;17.855;0;0;0;0;0;0;-58.817;24.243;22.35;20.617
16790;-56.433;-13.382;-30.345;-89.621;18.243;0;0;0;0;0;0;-59.866;27.037;26.339;20.567
16800;-55.492;-10.614;-23.724;-84.508;18.477;0;0;0;0;0;0;-60.895;29.832;29.908;20.517
16810;-54.579;-7.742;-17.124;-79.146;18.481;0;0;0;0;0;0;-60.684;32.24;33.476;20.188
16820;-53.899;-5.19;-10.797;-72.985;18.766;0;0;0;0;0;0;-60.245;34.648;36.404;20.445
16830;-52.992;-2.411;-5.35;-62.142;18.677;0;0;0;0;0;0;-59.287;37.074;39.332;20.703
16840;-52.059;0.928;2.586;-50.139;18.789;0;0;0;0;0;0;-58.28;39.501;42.468;21.237
16850;-50.913;5.138;10.723;-33.108;17.83;0;0;0;0;0;0;-56.913;41.927;45.603;21.771
16860;-49.953;9.709;21.331;-14.481;16.858;0;0;0;0;0;0;-55.657;44.353;47.326;21.305
16870;-48.959;15.04;31.939;4.708;16.371;0;0;0;0;0;0;-54.04;46.745;49.048;20.839
16880;-47.677;20.268;41.055;24.389;15.774;0;0;0;0;0;0;-52.582;49.199;50.771;21.419
16890;-46.561;24.135;50.171;40.23;16.208;0;0;0;0;0;0;-51.204;51.652;52.494;22
16900;-43.337;27.837;54.862;57.313;16.622;0;0;0;0;0;0;-49.737;54.106;54.337;22.739
16910;-40.181;29.939;59.553;71.076;17.309;0;0;0;0;0;0;-47.709;56.56;56.159;23.479
16920;-34.901;31.668;62.079;81.818;17.709;0;0;0;0;0;0;-45.461;59.303;58.105;23.378
16930;-29.352;33.676;64.604;92.68;17.716;0;0;0;0;0;0;-42.732;61.585;60.051;23.277
16940;-23.059;35.508;66.622;102.742;16.974;0;0;0;0;0;0;-39.441;63.866;60.557;23.257
16950;-16.367;37.36;69.16;108.575;17.217;0;0;0;0;0;0;-36.421;66.148;61.063;23.491
16960;-11.411;40.208;72.383;115.639;17.499;0;0;0;0;0;0;-32.72;68.429;61.57;23.995
16970;-6.2;43.188;77.607;121.993;17.979;0;0;0;0;0;0;-28.875;71.028;61.411;24.498
16980;-1.468;45.938;83.237;126.359;19.148;0;0;0;0;0;0;-24.309;72.011;61.252;25.321
16990;3.299;48.639;90.716;131.124;19.923;0;0;0;0;0;0;-19.95;72.994;61.204;26.145
17000;5.793;50.499;96.193;135.625;20.382;0;0;0;0;0;0;-14.392;73.978;61.156;26.848
17010;8.252;52.182;101.279;138.156;20.483;0;0;0;0;0;0;-8.916;74.961;60.868;27.262
17020;9.161;53.92;105.71;141.447;20.348;0;0;0;0;0;0;-2.84;75.945;60.559;27.862
17030;10.077;55.796;106.47;145.165;19.999;0;0;0;0;0;0;3.47;75.75;60.25;28.462
17040;10.735;57.692;107.451;147.131;19.432;0;0;0;0;0;0;9.901;75.556;59.061;30.142
17050;11.335;59.383;106.614;148.651;18.865;0;0;0;0;0;0;16.628;75.361;57.872;31.822
17060;12.134;62.262;105.604;148.005;18.316;0;0;0;0;0;0;23.474;75.167;56.848;33.782
17070;12.857;65.021;106.148;148.029;17.767;0;0;0;0;0;0;30.273;74.972;55.825;35.252
17080;13.692;68.059;105.794;143.723;16.577;0;0;0;0;0;0;36.472;73.429;53.139;36.895
17090;13.908;71.463;105.901;142.47;15.146;0;0;0;0;0;0;42.498;71.885;50.454;38.538
17100;14.086;73.828;106.621;136.699;14.883;0;0;0;0;0;0;47.404;70.342;47.768;41.461
17110;13.801;76.695;105.31;136.196;15.939;0;0;0;0;0;0;52.262;68.799;46.323;45.383
17120;13.517;78.803;105.477;134.881;16.523;0;0;0;0;0;0;56.44;67.255;44.877;49.306
17130;12.901;80.476;107.145;130.404;18.279;0;0;0;0;0;0;60.018;64.858;43.521;52.981
17140;11.293;80.203;103.472;127.038;18.114;0;0;0;0;0;0;62.703;60.526;40.818;54.844
17150;7.959;78.648;101.959;121.076;17.707;0;0;0;0;0;0;64.669;56.208;36.203;56.149
17160;5.413;76.963;98.676;118.222;16.655;0;0;0;0;0;0;66.327;51.903;31.596;57.453
17170;1.132;74.274;95.911;113.969;15.829;0;0;0;0;0;0;67.264;47.611;26.997;59.598
17180;-2.083;71.473;92.011;109.799;14.997;0;0;0;0;0;0;68.079;42.367;22.407;61.743
17190;-5.791;68.745;88.102;106.353;14.587;0;0;0;0;0;0;68.091;37.134;19.266;64.262
17200;-7.895;65.411;83.455;102.877;14.169;0;0;0;0;0;0;68.107;31.913;16.134;66.788
17210;-7.929;62.071;78.791;97.685;13.844;0;0;0;0;0;0;66.841;26.704;12.857;67.159
17220;-5.794;58.566;72.885;92.274;13.511;0;0;0;0;0;0;65.594;21.507;9.588;67.536
17230;-3.388;55.225;66.964;88.979;13.449;0;0;0;0;0;0;62.545;16.701;6.286;67.6
17240;-0.063;51.561;59.703;83.899;13.982;0;0;0;0;0;0;59.613;11.904;2.991;67.67
17250;4.692;47.961;52.433;79.336;15.091;0;0;0;0;0;0;55.64;7.116;-0.296;68.002
17260;9.646;44.599;46.32;72.365;16.277;0;0;0;0;0;0;51.666;2.339;-3.335;68.344
17270;15.947;40.408;38.156;64.635;17.297;0;0;0;0;0;0;47.651;-2.429;-6.366;66.457
17280;22.132;35.815;34.411;56.468;18.037;0;0;0;0;0;0;43.643;-5.677;-9.489;64.582
17290;28.822;30.741;30.46;50.176;18.418;0;0;0;0;0;0;39.794;-8.913;-12.606;61.637
17300;35.432;25.735;30.063;45.246;18.645;0;0;0;0;0;0;35.929;-12.138;-15.875;58.704
17310;42.624;21.608;29.414;42.311;19.509;0;0;0;0;0;0;32.263;-15.35;-19.137;55.845
17320;49.71;17.512;28.078;38.773;20.474;0;0;0;0;0;0;28.58;-18.549;-22.392;53
17330;57.536;13.136;26.184;35.232;22.64;0;0;0;0;0;0;25.376;-21.192;-24.04;48.888
17340;65.349;9.951;22.004;28.208;24.904;0;0;0;0;0;0;22.539;-23.822;-25.68;44.79
17350;72.861;7.044;18.08;21.483;27.171;0;0;0;0;0;0;20.622;-26.439;-27.198;39.425
17360;80.416;4.456;14.154;9.919;28.153;0;0;0;0;0;0;18.585;-29.042;-28.707;34.075
17370;87.151;1.7;6.725;-2.883;29.138;0;0;0;0;0;0;16.573;-31.631;-31.445;28.897
17380;93.988;-0.54;-0.708;-12.603;29.79;0;0;0;0;0;0;15.002;-34.887;-34.173;23.737
17390;100.726;-2.785;-8.337;-22.39;30.444;0;0;0;0;0;0;13.254;-38.127;-36.891;17.234
17400;107.561;-3.755;-15.979;-29.582;31.376;0;0;0;0;0;0;11.784;-41.353;-37.677;11.311
17410;113.737;-5.089;-20.836;-36.139;31.47;0;0;0;0;0;0;10.115;-44.564;-38.453;5.406
17420;119.988;-5.174;-25.707;-41.474;31.709;0;0;0;0;0;0;8.44;-47.759;-39.079;-0.6
17430;123.901;-6.263;-29.842;-46.857;31.87;0;0;0;0;0;0;6.671;-50.619;-39.69;-6.588
17440;127.952;-7.478;-32.668;-53.224;32.269;0;0;0;0;0;0;5.775;-53.462;-41.488;-14.157
17450;129.347;-8.658;-35.83;-59.445;32.547;0;0;0;0;0;0;4.835;-56.286;-43.27;-21.708
17460;130.948;-9.917;-38.085;-65.983;32.706;0;0;0;0;0;0;5.087;-59.091;-45.037;-27.079
17470;130.294;-11.023;-40.873;-72.18;31.898;0;0;0;0;0;0;5.401;-61.878;-46.788;-32.43
17480;129.691;-12.216;-42.884;-78.562;30.571;0;0;0;0;0;0;6.627;-64.278;-48.484;-37.951
17490;128.994;-12.635;-44.665;-83.207;27.811;0;0;0;0;0;0;7.928;-66.658;-50.162;-43.455
17500;128.163;-13.177;-44.806;-88.995;25.053;0;0;0;0;0;0;9.101;-69.015;-51.852;-49.86
