timepoints (min);31: frq9-.2;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
10720;-19.218;1.999;34.741;7.44;-34.313;257.086;210.964;206.058;-13.953;14.303;-11.412;256.937;153.361;190.654;172.952
10730;-23.312;-1.313;38.399;7.117;-34.676;262.098;209.088;206.106;-13.288;14.663;-10.513;269.95;156.163;195.058;172.352
10740;-27.149;-6.055;40.319;6.15;-34.343;266.781;208.225;206.426;-12.663;15.023;-9.426;282.429;158.899;197.179;172.138
10750;-31.697;-11.717;42.778;5.273;-33.931;272.023;208.041;205.914;-11.977;15.418;-8.408;290.927;162.818;197.614;171.924
10760;-36.119;-16.993;44.103;3.843;-33.421;277.039;206.879;204.681;-10.677;14.953;-7.19;300.207;164.731;199.899;167.291
10770;-39.168;-21.014;44.92;3.541;-32.981;280.852;206.09;203.265;-9.883;14.488;-6.258;305.047;165.954;200.559;161.199
10780;-40.2;-25.034;46.095;3.073;-33.339;284.611;208.203;202.814;-9.797;13.699;-5.401;309.37;171.494;201.486;155.106
10790;-40.742;-28.125;46.149;1.702;-34.55;287.699;209.85;201.178;-10.032;11.87;-4.385;313.524;177.327;203.641;149.014
10800;-42.604;-31.217;45.586;0.534;-36.025;289.942;210.801;199.305;-10.473;10.041;-3.451;315.091;176.154;204.09;140.412
10810;-45.512;-33.665;45.763;-0.634;-38.666;291.505;212.502;200.112;-11.048;8.261;-2.483;317.233;170.902;203.666;127.65
10820;-47.659;-34.903;46.641;-2.323;-41.088;292.63;213.866;200.319;-10.851;6.4;-2.114;319.834;166.338;204.612;114.887
10830;-49.932;-37.403;47.48;-5.432;-44.61;293.56;214.61;199.299;-10.254;4.539;-1.746;322.759;161.168;205.069;102.124
10840;-50.101;-40.146;48.546;-9.381;-46.651;293.501;215.211;198.932;-9.27;2.699;-2.105;325.218;152.305;204.353;85.648
10850;-48.869;-42.745;47.938;-13.535;-48.034;271.297;198.061;180.324;-8.287;1.259;-2.542;305.488;136.524;186.16;68.931
10860;-47.076;-45.269;45.815;-17.508;-47.673;248.926;181.594;162.164;-7.53;0.047;-2.979;285.839;120.492;168.67;52.214
10870;-45.138;-47.793;44.029;-21.39;-46.055;227.375;164.367;143.354;-7.858;-0.928;-3.417;267.028;103.909;151.321;41.825
10880;-43.048;-49.586;40.84;-25.535;-44.859;206.585;146.459;125.35;-8.186;-1.903;-2.888;249.4;89.353;133.767;32.699
10890;-41.621;-51.269;36.206;-29.956;-43.829;185.673;129.008;108.79;-9.352;-2.789;-2.36;231.28;77.788;114.127;23.574
10900;-39.27;-53.281;29.502;-32.72;-45.324;164.417;111.815;92.834;-10.517;-3.848;-2.119;209.833;67.302;93.884;14.448
10910;-37.037;-56.43;23.239;-35.124;-47.49;143.215;94.731;76.934;-11.596;-4.908;-2.746;188.566;56.092;73.182;5.435
10920;-33.574;-59.531;19.895;-36.524;-49.76;121.964;78.194;60.033;-12.674;-6.126;-3.374;161.712;44.779;52.888;-4.474
10930;-29.946;-63.244;18.937;-37.735;-51.63;100.017;61.783;42.167;-13.753;-7.728;-4.153;131.971;33.537;33.19;-14.383
10940;-26.615;-67.095;19.094;-38.898;-53.033;77.269;44.806;24.319;-14.632;-9.331;-4.72;101.75;20.337;15.05;-24.292
10950;-23.756;-70.17;20.291;-40.101;-53.843;54.217;27.201;6.494;-15.51;-11.086;-5.287;69.25;4.087;-3.451;-31.905
10960;-20.897;-72.097;17.277;-40.697;-54.072;31.599;9.666;-11.539;-15.986;-12.097;-6.33;34.948;-11.499;-21.858;-40.143
10970;-18.793;-73.417;14.124;-41.237;-53.572;8.808;-6.81;-29.262;-16.51;-13.108;-5.903;-0.742;-25.103;-41.458;-48.382
10980;-17.93;-75.287;10.046;-41.313;-52.977;-12.931;-22.236;-47.543;-16.97;-13.277;-5.477;-36.659;-37.524;-62.023;-55.381
10990;-17.865;-75.341;7.615;-41.201;-52.821;-34.564;-38.698;-65.148;-17.361;-13.927;-4.836;-69.552;-50.265;-80.673;-63.179
11000;-17.577;-74.858;5.621;-41.818;-53.879;-56.717;-56.088;-82.328;-17.753;-14.528;-2.972;-97.76;-63.574;-99.628;-70.258
11010;-15.968;-74.623;4.367;-43.103;-54.875;-79.01;-72.983;-99.644;-17.534;-14.67;-1.137;-125.823;-77.441;-119.31;-77.337
11020;-14.72;-72.389;1.764;-44.686;-56.35;-100.963;-89.799;-116.426;-16.589;-14.612;0.699;-150.585;-91.658;-136.308;-82.935
11030;-15.11;-68.244;-1.443;-46.148;-56.754;-122.75;-106.932;-133.109;-16.092;-14.699;2.888;-173.796;-108.257;-151.943;-88.279
11040;-16.212;-64.811;-5.08;-47;-57.065;-143.528;-124.178;-148.661;-15.255;-14.234;4.739;-195.832;-125.04;-167.828;-94.222
11050;-15.193;-60.968;-8.429;-47.099;-56.815;-163.498;-140.81;-164.247;-14.448;-13.77;6.59;-215.828;-136.683;-182.799;-100.166
11060;-14.44;-58.171;-11.821;-47.439;-54.724;-183.498;-156.672;-181.139;-13.641;-13.332;8.441;-235.232;-144.172;-196.701;-101.989
11070;-13.789;-55.494;-15.572;-47.834;-52.771;-204.058;-171.659;-197.886;-13.759;-13.858;10.432;-254.999;-153.233;-210.021;-103.192
11080;-12.723;-52.324;-19.039;-47.817;-48.843;-224.086;-185.95;-213.72;-12.916;-14.383;12.422;-275.914;-161.854;-222.923;-105.034
11090;-10.57;-46.474;-21.898;-47.076;-44.548;-243.241;-200.766;-229.669;-12.273;-14.695;15.132;-295.683;-167.372;-235.772;-105.557
11100;-8.568;-41.792;-24.745;-45.408;-40.356;-239.641;-197.614;-225.759;-11.218;-14.832;18.092;-291.366;-164.317;-231.076;-105.68
11110;-6.353;-36.312;-25.56;-43.223;-37.764;-236.179;-194.538;-221.848;-10.163;-15.03;21.052;-287.166;-161.49;-226.49;-106.23
11120;-4.338;-30.726;-27.175;-41.073;-35.372;-232.648;-191.572;-217.662;-9.172;-15.189;24.033;-282.579;-158.359;-222.166;-104.021
11130;-3.497;-25.309;-27.585;-38.763;-33.324;-229.117;-188.607;-213.462;-8.182;-15.219;25.833;-278;-155.09;-217.91;-102.971
11140;-5.043;-19.892;-28.036;-36.535;-31.276;-225.669;-185.517;-209.566;-6.914;-15.181;27.633;-273.421;-152.124;-214.055;-102.183
11150;-7.561;-15.684;-26.924;-33.386;-26.75;-222.221;-182.303;-205.731;-5.764;-15.211;29.426;-268.772;-149.538;-210.4;-101.299
11160;-11.557;-10.556;-26.193;-30.477;-21.312;-218.552;-179.09;-201.614;-5.214;-15.321;32.153;-264.117;-147.207;-206.641;-96.095
11170;-16.793;-5.399;-24.923;-27.444;-15.892;-214.738;-175.862;-197.676;-3.823;-15.321;34.88;-259.407;-144.876;-202.986;-90.051
11180;-21.451;-0.721;-25.148;-24.295;-9.895;-211.069;-172.697;-193.972;-2.433;-15.356;37.6;-254.586;-142.586;-199.517;-84.11
11190;-26.109;5.126;-26.012;-21.326;-4.091;-207.4;-169.552;-190.331;-1.17;-15.03;39.804;-249.793;-140.497;-195.979;-78.197
11200;-29.688;9.149;-29.406;-18.083;-0.109;-203.821;-166.441;-186.71;0.149;-14.677;42.07;-245.124;-138.572;-192.441;-67.404
11210;-33.212;12.239;-31.603;-15.608;3.894;-200.255;-163.393;-183.2;0.421;-14.84;44.337;-240.448;-135.972;-188.745;-56.171
11220;-35.796;14.937;-34.429;-12.303;6.302;-196.738;-160.11;-179.462;0.692;-15.023;44.039;-235.407;-132.276;-184.952;-44.966
11230;-39.346;18.35;-36.219;-8.746;8.731;-193.297;-157.014;-175.71;1.12;-15.207;43.789;-230.366;-129;-181.228;-33.546
11240;-42.063;21.928;-37.25;-5.175;9.663;-189.834;-153.883;-172.214;0.996;-15.494;43.539;-224.883;-126.476;-177.228;-25.087
11250;-44.81;25.823;-37.345;-1.124;10.356;-186.303;-150.731;-168.641;0.996;-15.891;42.13;-219.414;-123.814;-173.117;-17.279
11260;-47.425;29.877;-37.219;3.513;10.979;-182.772;-147.662;-164.786;1.05;-16.288;39.99;-213.814;-121.152;-168.793;-9.47
11270;-48.8;33.349;-35.01;7.705;13.324;-179.393;-144.448;-160.697;1.103;-16.887;37.851;-207.834;-117.897;-164.297;-2.407
11280;-50.023;34.538;-32.113;11.497;15.876;-175.876;-140.993;-156.738;2.225;-17.513;35.552;-201.648;-114.793;-159.71;2.657
11290;-48.577;35.983;-29.759;15.385;20.13;-172.152;-137.538;-152.903;3.346;-18.019;32.926;-195.462;-111.786;-155.366;8.954
11300;-45.499;36.364;-27.465;18.065;24.404;-168.317;-134.152;-148.779;4.567;-18.732;30.299;-189.448;-108.621;-151.366;15.252
11310;-41.448;34.705;-26.651;20.874;27.457;-164.407;-130.883;-144.655;5.345;-19.425;27.742;-183.614;-105.628;-147.641;21.778
11320;-36.052;32.233;-27.778;23.574;28.862;-160.497;-127.262;-140.159;6.123;-19.557;24.614;-178.338;-103.021;-143.641;25.063
11330;-30.657;30.923;-29.916;26.286;28.854;-156.476;-123.359;-135.841;6.076;-19.228;21.486;-173.062;-100.428;-139.448;29.113
11340;-26.131;29.804;-32.448;29.052;27.846;-152.4;-119.434;-131.676;6.029;-18.898;18.302;-168.234;-97.793;-135.262;33.163
11350;-21.606;29.508;-35.683;30.379;26.941;-148.331;-115.476;-127.414;5.23;-18.661;15.524;-163.545;-95.159;-130.724;37.674
11360;-18.073;28.571;-37.677;31.126;26.185;-144.166;-111.421;-122.986;4.321;-18.509;12.746;-159.014;-92.207;-126.331;41.706
11370;-15.458;27.703;-38.211;32.44;25.429;-139.828;-107.441;-118.6;4.132;-18.357;10.023;-154.31;-89.172;-122.055;42.978
11380;-11.883;26.716;-38.265;34.514;25.928;-135.49;-103.89;-114.407;4.054;-16.491;8.098;-149.786;-86.434;-117.945;44.25
11390;-5.372;26.636;-37.644;36.692;26.579;-131.179;-100.262;-110.172;3.975;-14.57;6.214;-145.434;-83.703;-114;44.225
11400;1.007;27.916;-37.579;37.597;26.077;-126.848;-96.662;-105.848;5.241;-12.648;4.33;-140.993;-80.434;-110.028;45.021
11410;8.509;30.219;-37.808;38.348;22.499;-122.414;-93.297;-101.759;6.528;-11.519;1.884;-136.855;-77.214;-106.103;41.497
11420;15.88;32.844;-38.443;39.234;18.914;-117.793;-90;-97.593;8.261;-10.354;-0.568;-132.717;-73.786;-102.421;37.972
11430;20.516;35.469;-39.077;40.903;15.33;-113.248;-86.703;-93.379;9.924;-9.19;-3.021;-128.366;-70.359;-98.648;34.193
11440;22.731;35.967;-38.992;42.593;11.379;-108.703;-83.29;-89.269;10.543;-9.313;-5.233;-124.048;-66.855;-94.717;31.913
11450;23.768;36.345;-37.749;43.884;11.379;-104.276;-79.903;-85.379;11.163;-9.505;-7.142;-120.007;-63.69;-90.786;24.753
11460;24.746;34.939;-36.61;45.244;11.379;-99.821;-76.614;-81.593;12.543;-9.897;-9.051;-115.979;-60.434;-86.959;17.593
11470;25.324;34.201;-35.179;45.35;10.189;-95.503;-73.2;-77.71;13.648;-10.996;-9.92;-112.103;-57.041;-83.152;10.63
11480;27.17;32.143;-34.429;44.692;9.688;-91.317;-69.669;-73.972;14.753;-12.095;-10.881;-108.414;-53.993;-79.303;3.668
11490;29.153;29.233;-33.79;43.903;10.119;-87.083;-66.234;-70.497;15.846;-12.514;-11.843;-104.6;-51.476;-75.021;-0.335
11500;30.89;26.015;-34.392;42.767;10.083;-82.779;-62.855;-67.138;16.938;-13.683;-12.825;-100.179;-49.145;-70.614;-3.559
11510;32.626;22.397;-35.179;41.499;10.412;-78.476;-59.483;-63.779;18.268;-14.851;-12.491;-95.759;-46.745;-66.228;-11.032
11520;34.225;17.782;-37.24;40.646;8.476;-74.145;-56.2;-60.248;19.597;-16.059;-12.157;-90.372;-44.345;-61.972;-18.505
11530;35;13.165;-41.301;39.948;6.539;-69.71;-52.945;-56.545;20.287;-16.352;-11.823;-84.559;-41.938;-57.876;-23.978
11540;33.775;8.04;-45.025;39.032;4.484;-65.138;-49.593;-52.89;22.588;-16.644;-10.968;-78.697;-39.214;-54.097;-28.961
11550;30.236;3.08;-48.749;38.49;2.429;-60.503;-46.131;-49.29;24.888;-16.964;-10.113;-72.441;-36.014;-50.255;-33.759
11560;26.697;-0.014;-48.796;38.065;1.648;-55.938;-42.669;-45.628;27.083;-16.724;-9.189;-65.814;-32.91;-46.359;-38.556
11570;22.698;-2.051;-46.535;37.32;2.234;-51.372;-39.393;-41.966;29.277;-16.484;-8.414;-58.952;-30.138;-42.221;-40.113
11580;18.913;-4.615;-43.549;36.548;2.614;-47;-36.283;-38.2;29.212;-16.858;-7.639;-52.055;-27.517;-37.979;-41.912
11590;14.429;-7.35;-40.603;35.441;3.189;-42.614;-32.972;-34.566;29.141;-17.232;-6.891;-45.69;-24.841;-34.09;-40.79
11600;9.486;-10.742;-36.937;35.135;4.116;-38.138;-29.51;-31.021;29.429;-17.606;-6.952;-40.11;-22.076;-30.138;-39.669
11610;4.194;-12.283;-34.108;34.96;4.081;-33.634;-26.124;-27.462;28.812;-16.731;-6.978;-34.531;-19.31;-26.034;-37.268
11620;1.098;-13.875;-32.119;34.179;4.019;-29.193;-22.752;-23.959;28.419;-15.857;-7.004;-29.545;-16.497;-22.366;-35.115
11630;-1.709;-12.738;-31.35;32.425;2.2;-24.752;-19.283;-20.476;28.237;-16.942;-8.59;-24.841;-13.248;-18.89;-33.201
11640;-5.081;-12.081;-30.65;29.837;-0.219;-20.469;-15.786;-17.166;28;-17.948;-10.011;-20.366;-9.924;-15.379;-31.288
11650;-8.812;-10.785;-32.549;26.597;-1.594;-16.352;-12.428;-13.821;26.036;-18.953;-11.432;-16.241;-7.379;-12.097;-29.775
11660;-11.392;-11.801;-35.284;23.323;-1.394;-12.248;-9.186;-10.283;24.072;-19.239;-12.652;-12.297;-5.586;-9.021;-28.966
11670;-14.185;-13.458;-37.939;19.836;-1.257;-8.048;-6.09;-6.772;20.335;-17.932;-12.746;-8.303;-3.51;-6;-29.716
11680;-14.88;-16.828;-37.69;15.989;-2.961;-3.945;-3.097;-3.393;16.599;-16.626;-12.84;-4.09;-1.51;-2.993;-30.466
11690;-14.623;-20.219;-37.492;12.452;-4.611;0;0;0;13.457;-14.434;-13.098;0;0;0;-32.564
11700;-14.367;-24.37;-36.175;9.196;-8.579;0;0;0;10.782;-12.742;-13.898;0;0;0;-34.531
11710;-13.828;-27.844;-37.505;5.912;-12.272;0;0;0;8.108;-11.05;-14.698;0;0;0;-34.018
11720;-13.288;-31.319;-38.834;3.108;-13.09;0;0;0;6.266;-8.56;-15.498;0;0;0;-34.385
11730;-12.604;-34.619;-38.992;0.714;-13.755;0;0;0;4.425;-6.35;-16.127;0;0;0;-34.552
11740;-11.76;-37.28;-39.549;-1.145;-14.309;0;0;0;3.8;-4.141;-16.756;0;0;0;-34.581
11750;-10.167;-37.586;-38.659;-3.603;-16.646;0;0;0;3.175;-0.334;-17.385;0;0;0;-35.17
11760;-8.188;-37.182;-37.894;-5.992;-18.899;0;0;0;2.014;3.473;-17.41;0;0;0;-31.399
11770;-7.075;-36.978;-37.008;-8.341;-17.975;0;0;0;0.959;7.28;-17.434;0;0;0;-27.772
11780;-4.622;-35.316;-35.046;-10.821;-16.982;0;0;0;-0.097;9.39;-17.459;0;0;0;-24.215
11790;-2.17;-33.774;-32.843;-11.815;-16.794;0;0;0;-2.785;11.501;-17.163;0;0;0;-20.498
11800;0.377;-31.515;-30.353;-12.637;-17.863;0;0;0;-5.473;13.611;-16.866;0;0;0;-17.381
11810;2.923;-28.957;-30.074;-13.549;-20.124;0;0;0;-7.738;14.6;-16.57;0;0;0;-14.339
11820;5.87;-27.52;-29.396;-14.781;-21.781;0;0;0;-10.003;15.589;-14.843;0;0;0;-11.643
11830;10.534;-26.065;-30.276;-15.923;-23.486;0;0;0;-10.316;16.778;-13.116;0;0;0;-10.186
11840;14.972;-24.61;-31.156;-16.628;-23.633;0;0;0;-10.916;17.303;-11.389;0;0;0;-11.65
11850;19.891;-22.149;-31.745;-17.73;-23.857;0;0;0;-11.516;17.829;-9.102;0;0;0;-12.989
11860;24.81;-20.768;-32.654;-18.683;-22.919;0;0;0;-11.319;17.074;-6.292;0;0;0;-14.646
11870;28.623;-19.574;-33.523;-20.556;-22.091;0;0;0;-11.121;16.532;-3.483;0;0;0;-11.982
11880;32.437;-21.059;-33.061;-22.339;-21.812;0;0;0;-10.695;15.99;0.474;0;0;0;-9.079
11890;36.978;-19.625;-32.239;-24.312;-21.469;0;0;0;-10.269;15.003;4.468;0;0;0;-6.279
11900;40.858;-17.697;-29.134;-25.32;-20.905;0;0;0;-9.343;15.215;8.461;0;0;0;-3.299
11910;43.492;-13.968;-25.389;-26.319;-19.29;0;0;0;-8.062;15.428;12.454;0;0;0;-1.64
11920;45.946;-11.807;-22.502;-26.477;-17.64;0;0;0;-6.101;13.834;17.109;0;0;0;1.579
11930;48.4;-8.353;-21.844;-26.65;-15.092;0;0;0;-4.383;11.881;21.764;0;0;0;4.688
11940;52.541;-4.619;-20.986;-26.982;-12.393;0;0;0;-2.666;9.928;26.419;0;0;0;8.087
11950;56.681;1.524;-19.059;-27.074;-10.141;0;0;0;-1.566;8.183;30.767;0;0;0;8.806
11960;61.895;8.348;-15.092;-27.185;-8.648;0;0;0;-0.465;6.439;35.114;0;0;0;7.044
11970;65.677;13.978;-9.714;-27.455;-8.2;0;0;0;-0.308;4.694;39.462;0;0;0;5.759
11980;69.014;20.789;-4.939;-27.601;-8.96;0;0;0;-0.15;4.327;41.829;0;0;0;4.535
11990;70.069;25.621;-1.457;-28.188;-9.603;0;0;0;-0.473;3.96;44.196;0;0;0;10.832
12000;71.124;27.429;0.021;-27.566;-7.433;0;0;0;-1.65;3.193;46.563;0;0;0;17.688
12010;72.094;29.917;3.898;-26.695;-5.105;0;0;0;-2.826;3.368;48.29;0;0;0;25.29
12020;73.063;33.352;5.752;-25.865;-5.018;0;0;0;-3.64;3.543;50.017;0;0;0;32.836
12030;72.67;35.626;9.246;-25.117;-4.752;0;0;0;-4.454;4.679;51.743;0;0;0;41.862
12040;72.277;38.135;10.531;-25.53;-4.487;0;0;0;-5.561;5.757;52.996;0;0;0;50.728
12050;71.48;40.327;11.626;-25.848;-3.897;0;0;0;-6.669;6.836;52.581;0;0;0;60.436
12060;69.341;44.919;14.481;-26.706;-3.327;0;0;0;-7.941;8.4;52.166;0;0;0;70.137
12070;66.23;50.691;18.174;-26.72;-2.262;0;0;0;-9;9.964;50.851;0;0;0;77.317
12080;59.519;56.903;22.506;-26.603;-1.577;0;0;0;-10.059;11.528;50.629;0;0;0;85.738
12090;52.807;62.949;26.81;-25.526;-2.193;0;0;0;-10.466;13.404;50.407;0;0;0;93.648
12100;44.804;68.494;30.371;-24.428;-2.927;0;0;0;-10.873;13.72;50.185;0;0;0;96.721
12110;36.801;73.199;34.932;-22.815;-5.39;0;0;0;-11.457;14.036;47.812;0;0;0;99.794
12120;29.539;74.875;38.621;-21.606;-7.72;0;0;0;-12.04;14.284;45.44;0;0;0;98.548
12130;22.683;76.55;42.309;-20.444;-8.712;0;0;0;-13.153;14.532;43.068;0;0;0;96.818
12140;15.731;74.45;44.348;-19.083;-7.521;0;0;0;-13.779;14.781;40.109;0;0;0;92.248
12150;9.527;71.029;46.586;-17.866;-6.262;0;0;0;-14.406;14.03;37.15;0;0;0;87.679
12160;3.323;67.274;48.095;-17.468;-5.225;0;0;0;-15.592;13.28;34.192;0;0;0;84.429
12170;-2.054;64.839;49.648;-17.709;-4.47;0;0;0;-16.778;12.53;29.527;0;0;0;80.614
12180;-7.43;62.443;52.561;-17.008;-3.011;0;0;0;-17.564;11.53;24.862;0;0;0;76.959
12190;-12.13;57.709;56.015;-15.468;-1.572;0;0;0;-18.35;10.53;20.197;0;0;0;73.303
12200;-16.299;50.655;57.549;-13.996;-1.583;0;0;0;-18.843;9.69;16.814;0;0;0;72.328
12210;-21.248;42.828;57.331;-12.859;0.579;0;0;0;-18.495;9.036;13.43;0;0;0;71.188
12220;-24.848;36.2;56.537;-11.399;2.721;0;0;0;-18.203;8.382;10.047;0;0;0;70.007
12230;-28.448;31.612;53.742;-9.754;6.542;0;0;0;-17.607;7.106;8.579;0;0;0;68.826
12240;-30.12;28.301;51.801;-6.23;10.363;0;0;0;-17.011;6.305;6.6;0;0;0;60.125
12250;-31.792;24.989;49.861;-2.679;11.639;0;0;0;-15.48;5.503;4.621;0;0;0;51.487
12260;-34.833;18.799;46.334;0.873;12.521;0;0;0;-13.949;3.712;2.367;0;0;0;42.808
12270;-38.146;11.959;44.793;4.677;13.75;0;0;0;-12.745;2.32;-0.201;0;0;0;34.13
12280;-40.992;5.123;41.323;7.766;17.239;0;0;0;-11.541;0.928;-2.77;0;0;0;23.971
12290;-43.56;-1.637;39.978;10.654;19.857;0;0;0;-9.993;-0.717;-5.331;0;0;0;14.13
12300;-44.368;-6.317;39.793;13.39;22.337;0;0;0;-8.537;-1.323;-6.017;0;0;0;3.528
12310;-43.843;-14.628;38.19;16.807;24.823;0;0;0;-7.08;-1.928;-6.702;0;0;0;-7.073
12320;-43.317;-22.778;35.268;19.916;25.967;0;0;0;-5.949;-3.274;-7.388;0;0;0;-15.003
12330;-42.257;-30.677;31.254;22.167;27.214;0;0;0;-4.818;-4.621;-8.874;0;0;0;-22.677
12340;-41.196;-38.52;27.193;22.018;27.586;0;0;0;-5.283;-5.967;-10.361;0;0;0;-31.152
12350;-39.466;-45.803;24.212;21.945;27.724;0;0;0;-5.748;-6.571;-11.848;0;0;0;-35.106
12360;-37.746;-53.757;21.553;21.072;28.977;0;0;0;-5.742;-7.175;-11.971;0;0;0;-39.812
12370;-36.16;-57.752;19.334;21.338;30.13;0;0;0;-5.836;-7.779;-12.094;0;0;0;-44.47
12380;-35.007;-62.383;14.857;21.895;31.055;0;0;0;-5.93;-8.742;-12.217;0;0;0;-48.728
12390;-33.854;-66.303;11.276;21.804;31.804;0;0;0;-5.56;-9.705;-12.017;0;0;0;-50.146
12400;-32.458;-69.063;7.535;21.775;32.374;0;0;0;-5.19;-10.828;-11.817;0;0;0;-51.461
12410;-31.062;-71.494;5.732;23.546;33.927;0;0;0;-3.95;-12.161;-11.617;0;0;0;-52.713
12420;-29.279;-73.924;3.93;25.29;35.432;0;0;0;-2.71;-13.495;-12.285;0;0;0;-51.966
12430;-26.989;-76.647;0.153;25.796;35.913;0;0;0;-1.695;-14.281;-12.851;0;0;0;-51.378
12440;-25.725;-77.05;-4.143;24.521;35.714;0;0;0;-0.55;-14.948;-13.417;0;0;0;-50.287
12450;-23.843;-77.283;-9.497;23.288;37.196;0;0;0;0.594;-15.614;-14.324;0;0;0;-49.161
12460;-21.96;-76.715;-13.719;22.775;36.927;0;0;0;0.52;-16.218;-16.001;0;0;0;-46.196
12470;-20.15;-77.306;-16.901;22.414;36.934;0;0;0;0.446;-16.462;-17.679;0;0;0;-43.19
12480;-18.341;-79.996;-17.43;21.559;34.957;0;0;0;0.49;-16.706;-19.549;0;0;0;-40.226
12490;-17.414;-82.485;-17.28;19.268;32.877;0;0;0;0.534;-16.447;-20.263;0;0;0;-37.628
12500;-16.532;-83.52;-16.775;16.825;31.854;0;0;0;0.662;-16.188;-20.978;0;0;0;-36.069
12510;-14.865;-82.48;-17.443;15.742;30.734;0;0;0;1.51;-15.928;-21.692;0;0;0;-34.47
12520;-13.294;-80.36;-16.51;14.673;29.123;0;0;0;2.561;-15.366;-21.103;0;0;0;-33.141
12530;-11.723;-77.658;-14.33;14.057;25.777;0;0;0;4.098;-14.803;-20.514;0;0;0;-31.735
12540;-10.945;-74.956;-12.149;13.829;22.437;0;0;0;5.634;-14.24;-19.926;0;0;0;-32.01
12550;-10.167;-73.673;-13.408;13.237;20.559;0;0;0;7.116;-14.932;-20.599;0;0;0;-31.524
12560;-10.201;-71.388;-15.899;11.566;18.411;0;0;0;8.597;-15.625;-21.272;0;0;0;-30.611
12570;-11.89;-69.077;-19.716;9.859;16.23;0;0;0;9.786;-15.597;-21.945;0;0;0;-29.76
12580;-12.89;-67.377;-21.959;8.353;14.181;0;0;0;10.975;-16.255;-22.788;0;0;0;-29.269
12590;-14.822;-63.476;-23.201;8.19;12.47;0;0;0;13.167;-16.913;-23.63;0;0;0;-27.978
12600;-16.194;-58.058;-23.76;7.611;10.863;0;0;0;15.556;-16.822;-24.473;0;0;0;-26.783
12610;-17.114;-51.08;-25.399;6.912;9.778;0;0;0;17.945;-17.219;-25.52;0;0;0;-25.506
12620;-18.034;-44.29;-27.258;6.143;9.312;0;0;0;19.323;-17.617;-26.567;0;0;0;-23.909
12630;-19.025;-36.71;-27.163;5.135;8.832;0;0;0;20.701;-17.841;-27.614;0;0;0;-22.712
12640;-20.015;-29.211;-27.428;5.473;6.527;0;0;0;20.863;-17.146;-28.585;0;0;0;-21.487
12650;-22.648;-24.219;-27.601;5.803;3.988;0;0;0;21.026;-16.451;-29.423;0;0;0;-20.241
12660;-24.721;-19.548;-29.335;5.932;0.585;0;0;0;20.316;-14.219;-30.262;0;0;0;-18.956
12670;-26.815;-17.217;-31.266;5.952;-2.783;0;0;0;21.008;-11.988;-30.577;0;0;0;-19.67
12680;-27.222;-14.378;-32.425;6.011;-4.197;0;0;0;21.701;-9.756;-30.807;0;0;0;-20.599
12690;-27.629;-11.259;-33.583;7.04;-4.163;0;0;0;21.954;-7.015;-31.037;0;0;0;-21.41
12700;-29.28;-7.283;-31.899;7.618;-3.977;0;0;0;22.208;-4.274;-31.268;0;0;0;-20.381
12710;-30.931;-3.306;-30.215;7.884;-5.268;0;0;0;22.541;-1.534;-30.977;0;0;0;-21.192
12720;-33.531;2.626;-28.772;7.978;-6.559;0;0;0;22.873;-0.203;-30.686;0;0;0;-21.258
12730;-34.626;8.679;-28.21;8.472;-8.338;0;0;0;22.956;1.128;-30.394;0;0;0;-20.228
12740;-34.845;16.327;-28.208;8.538;-10.2;0;0;0;22.937;1.619;-30.063;0;0;0;-19.197
12750;-34.95;22.706;-28.313;8.811;-11.196;0;0;0;22.917;2.25;-29.732;0;0;0;-17.127
12760;-35.055;29.445;-28.218;7.219;-12.17;0;0;0;21.894;2.88;-29.401;0;0;0;-15.284
12770;-37.036;34.137;-29.326;5.766;-12.599;0;0;0;20.87;3.11;-28.796;0;0;0;-13.898
12780;-39.017;38.428;-29.393;4.112;-13.032;0;0;0;18.392;3.018;-28.19;0;0;0;-12.512
12790;-40.188;41.308;-31.218;2.596;-13.492;0;0;0;15.913;2.926;-27.585;0;0;0;-9.445
12800;-40.615;43.52;-30.266;1.269;-13.714;0;0;0;13.099;2.917;-26.014;0;0;0;-6.372
12810;-40.505;45.172;-26.034;0.974;-14.068;0;0;0;10.286;2.869;-24.443;0;0;0;-3.619
12820;-39.484;46.679;-23.117;0.644;-13.523;0;0;0;7.912;2.821;-22.872;0;0;0;-0.866
12830;-38.415;48.185;-20.2;1.194;-13.047;0;0;0;6.153;3.658;-21.698;0;0;0;2.247
12840;-37.83;48.877;-20.491;1.793;-11.753;0;0;0;4.394;4.364;-20.721;0;0;0;7.132
12850;-37.08;48.01;-22.422;2.53;-11.043;0;0;0;3.388;5.07;-19.745;0;0;0;12.058
12860;-36.572;48.07;-21.469;3.461;-10.332;0;0;0;2.381;6.288;-17.887;0;0;0;16.983
12870;-33.901;48.277;-20.702;3.301;-9.43;0;0;0;2.374;7.506;-17.065;0;0;0;21.589
12880;-31.414;47.764;-20.575;2.661;-8.715;0;0;0;2.367;8.752;-16.243;0;0;0;26.457
