timepoints (min);27: frq9-.1;28: frq9-.2;29: frq9-.3;30: frq10-.1;31: frq10-.2;32: frq10-.3;33: wc-1+.1;34: wc-1+.2;35: wc-1+.3;36: wc-1-.1;37: wc-1-.2;38: wc-1-.3;39: wc-2-.1;40: wc-2-.2;41: wc-2-.3
12670;0;-95.821;-47.55;-52.105;-46.437;-52.92;-20.301;0;0;0;0;0;-22.372;42.33;1.698
12680;0;-94.367;-44.588;-53.763;-43.819;-52.126;-20.899;0;0;0;0;0;-23.796;38.888;-9.041
12690;0;-93.305;-41.794;-55.781;-41.768;-52.323;-21.519;0;0;0;0;0;-25.219;35.407;-19.781
12700;0;-91.855;-39.223;-57.835;-41.841;-50.698;-21.098;0;0;0;0;0;-28.003;32.043;-28.914
12710;0;-88.459;-37.949;-58.086;-42.121;-47.923;-20.498;0;0;0;0;0;-30.542;28.796;-36.57
12720;0;-84.775;-35.899;-57.652;-43.044;-43.654;-19.503;0;0;0;0;0;-33.081;25.389;-44.225
12730;0;-80.208;-34.146;-56.629;-44.31;-38.786;-18.468;0;0;0;0;0;-35.541;21.782;-50.928
12740;0;-76.074;-31.343;-55.448;-44.706;-36.294;-17.363;0;0;0;0;0;-38.028;18.286;-48.914
12750;0;-72.279;-28.437;-53.592;-45.137;-32.866;-16.894;0;0;0;0;0;-40.834;14.975;-46.901
12760;0;-69.654;-24.759;-51.225;-43.774;-27.273;-16.114;0;0;0;0;0;-43.641;11.585;-44.887
12770;0;-66.33;-20.761;-48.636;-41.091;-21.154;-14.935;0;0;0;0;0;-44.823;9.115;-41.694
12780;0;-63.006;-16.764;-46.127;-38.022;-15.077;-14.052;0;0;0;0;0;-45.665;6.658;-35.012
12790;0;-59.313;-12.477;-42.639;-35.47;-9.217;-13.05;0;0;0;0;0;-46.506;4.222;-28.331
12800;0;-55.858;-7.888;-39.428;-33.219;-2.783;-12.357;0;0;0;0;0;-47.108;1.466;-20.891
12810;0;-52.423;-3.265;-35.337;-31.349;3.945;-11.724;0;0;0;0;0;-47.599;0.15;-15.177
12820;0;-49.332;1.392;-30.898;-29.223;10.884;-11.27;0;0;0;0;0;-47.17;-1.2;-9.462
12830;0;-45.274;6.201;-27.407;-28.115;18.659;-10.644;0;0;0;0;0;-46.741;-2.516;-3.748
12840;0;-41.807;10.381;-23.943;-28.406;26.419;-12.641;0;0;0;0;0;-43.47;-4.192;4.073
12850;0;-36.491;13.061;-18.935;-29.394;35.19;-14.639;0;0;0;0;0;-39.08;-5.428;10.846
12860;0;-30.168;15.519;-12.943;-29.832;44.486;-16.636;0;0;0;0;0;-34.69;-6.726;17.618
12870;0;-23.801;18.461;-6.178;-30.083;54.286;-18.826;0;0;0;0;0;-28.419;-8.367;24.59
12880;0;-17.775;23.65;0.498;-30.483;63.708;-21.691;0;0;0;0;0;-23.594;-10.008;36.44
12890;0;-11.695;28.655;5.189;-31.117;69.679;-24.301;0;0;0;0;0;-18.77;-10.85;48.29
12900;0;-7.006;33.792;10.877;-32.594;73.174;-26.868;0;0;0;0;0;-13.825;-11.746;60.139
12910;0;-1.859;37.423;16.095;-34.25;75.726;-29.825;0;0;0;0;0;-8.535;-12.942;71.115
12920;0;3.314;41.055;20.727;-35.579;80.699;-32.789;0;0;0;0;0;-2.005;-14.138;81.56
12930;0;10.468;44.408;25.494;-36.902;87.879;-34.971;0;0;0;0;0;4.524;-14.894;92.005
12940;0;19.097;48.412;30.979;-38.36;95.909;-37.45;0;0;0;0;0;12.513;-15.312;102.472
12950;0;27.784;51.983;36.092;-38.729;102.143;-39.156;0;0;0;0;0;20.074;-17.411;103.272
12960;0;35.945;56.418;39.766;-37.778;107.53;-40.736;0;0;0;0;0;27.63;-19.509;104.091
12970;0;43.703;60.495;42.903;-36.841;111.745;-42.145;0;0;0;0;0;38.181;-21.444;104.929
12980;0;51.453;64.569;45.454;-34.495;114.831;-43.216;0;0;0;0;0;48.854;-23.349;106.146
12990;0;60.164;68.871;47.999;-31.909;117.509;-44.273;0;0;0;0;0;59.524;-24.891;106.059
13000;0;69.477;72.397;49.418;-29.292;119.295;-45.208;0;0;0;0;0;72.353;-26.431;105.989
13010;0;79.103;75.598;50.073;-27.417;120.395;-46.127;0;0;0;0;0;85.332;-27.889;105.937
13020;0;87.888;78.506;51.966;-26.619;121.508;-45.829;0;0;0;0;0;96.432;-29.27;107.034
13030;0;96.098;81.131;54.721;-26.351;123.194;-45.434;0;0;0;0;0;107.531;-30.288;108.159
13040;0;104.385;83.228;56.601;-26.12;124.791;-44.821;0;0;0;0;0;118.064;-31.302;109.313
13050;0;111.4;83.872;58.633;-23.74;126.008;-44.301;0;0;0;0;0;128.359;-31.992;110.096
13060;0;116.603;83.805;60.631;-19.797;127.318;-44.203;0;0;0;0;0;138.658;-32.543;112.287
13070;0;121.198;82.928;62.259;-16.593;128.095;-44.345;0;0;0;0;0;145.761;-32.607;114.514
13080;0;125.528;81.561;63.941;-13.259;127.664;-44.473;0;0;0;0;0;153.011;-32.665;116.778
13090;0;129.963;80.169;64.788;-9.905;128.125;-42.826;0;0;0;0;0;157.668;-32.165;116.126
13100;0;134.631;79.527;64.44;-6.314;128.536;-41.167;0;0;0;0;0;162.33;-31.654;115.512
13110;0;136.409;78.663;63.1;-2.681;128.309;-39.177;0;0;0;0;0;163.982;-30.694;114.936
13120;0;138.181;77.79;63.992;0.997;128.032;-37.205;0;0;0;0;0;163.761;-29.284;111.239
13130;0;137.987;74.86;64.74;3.792;127.189;-34.821;0;0;0;0;0;163.545;-27.744;105.811
13140;0;138.432;71.304;64.136;6.848;127.432;-32.416;0;0;0;0;0;162.136;-26.192;100.416
13150;0;138.866;67.736;63.164;9.64;126.298;-29.998;0;0;0;0;0;160.177;-24.507;95.054
13160;0;139.24;65.293;62.474;13.653;125.397;-27.39;0;0;0;0;0;158.218;-22.289;87.628
13170;0;137.206;64.232;61.316;17.694;123.219;-24.766;0;0;0;0;0;155.658;-19.984;80.229
13180;0;133.964;63.045;59.309;22.327;118.01;-22.127;0;0;0;0;0;152.585;-17.664;72.856
13190;0;129.955;61.893;57.685;26.955;111.413;-19.247;0;0;0;0;0;148.423;-15.528;64.43
13200;0;126.204;60.2;56.378;31.975;104.726;-17.186;0;0;0;0;0;144.252;-13.017;59.227
13210;0;122.001;58.381;55.163;34.962;97.83;-15.173;0;0;0;0;0;140.077;-10.498;54.057
13220;0;117.779;55.874;54.131;37.878;91.275;-13.059;0;0;0;0;0;132.891;-7.963;48.92
13230;0;113.466;53.308;52.691;40.015;84.721;-11.804;0;0;0;0;0;125.694;-6.091;42.817
13240;0;108.779;49.694;51.005;41.343;77.546;-10.53;0;0;0;0;0;119.047;-4.562;37.48
13250;0;103.969;46.692;49.747;41.726;69.579;-9.249;0;0;0;0;0;110.465;-3.023;32.192
13260;0;99.175;43.423;48.702;41.81;61.647;-7.947;0;0;0;0;0;101.875;-1.467;26.313
13270;0;94.522;40.258;46.355;42.225;54.24;-7.025;0;0;0;0;0;89.758;-0.573;20.285
13280;0;89.05;37.158;43.314;43.501;46.341;-6.101;0;0;0;0;0;78.003;-0.019;14.322
13290;0;83.56;34.044;40.391;44.973;40.647;-4.835;0;0;0;0;0;67.005;0.564;8.425
13300;0;77.934;29.482;37.903;46.809;34.361;-3.877;0;0;0;0;0;56.007;1.166;2.038
13310;0;72.874;25.428;36.239;46.515;26.467;-2.903;0;0;0;0;0;43.672;1.11;-4.539
13320;0;67.789;21.362;34.522;49.055;19.686;-2.253;0;0;0;0;0;34.536;0.594;-11.047
13330;0;61.209;18.211;32.6;51.518;12.803;-1.588;0;0;0;0;0;25.401;0.148;-23.006
13340;0;54.091;15.733;29.971;54.52;7.691;-1.629;0;0;0;0;0;16.185;-0.274;-35.25
13350;0;45.662;13.162;26.615;56.067;-0.936;-1.615;0;0;0;0;0;7.045;-1.753;-47.452
13360;0;38.783;11.101;22.99;55.892;-12.282;-3.785;0;0;0;0;0;0.907;-3.646;-59.611
13370;0;30.713;7.845;17.037;55.721;-24.958;-6.232;0;0;0;0;0;-5.23;-5.74;-73.086
13380;0;23.655;5.371;11.154;56.158;-37.294;-8.347;0;0;0;0;0;-11.565;-7.811;-87.318
13390;0;15.52;1.48;6.58;57.78;-48.21;-10.58;0;0;0;0;0;-16.7;-9.98;-101.52
13400;0;7.386;-2.286;3.033;59.143;-58.006;-12.803;0;0;0;0;0;-21.836;-12.246;-120.09
13410;0;-1.658;-6.506;-0.094;59.422;-64.841;-14.804;0;0;0;0;0;-28.891;-14.855;-136.136
13420;0;-7.996;-10.676;-2.605;58.958;-73.015;-16.791;0;0;0;0;0;-35.585;-17.447;-152.146
13430;0;-14.361;-14.858;-4.633;58.145;-79.434;-20.445;0;0;0;0;0;-42.283;-20.221;-168.12
13440;0;-20.307;-18.516;-7.011;57.583;-84.762;-23.958;0;0;0;0;0;-51.107;-22.777;-186.377
13450;0;-24.509;-21.8;-10.847;56.351;-88.954;-27.214;0;0;0;0;0;-60.235;-25.431;-204.169
13460;0;-28.743;-25.089;-15.421;55.464;-93.223;-30.431;0;0;0;0;0;-69.415;-28.068;-221.912
13470;0;-31.22;-29.041;-19.74;54.43;-98.859;-33.629;0;0;0;0;0;-78.607;-31.248;-240.764
13480;0;-35.36;-33.996;-23.389;53.763;-104.513;-34.746;0;0;0;0;0;-88.551;-33.73;-259.847
13490;0;-39.451;-39.044;-26.298;53.718;-108.716;-35.842;0;0;0;0;0;-99.058;-36.416;-278.896
13500;0;-45.502;-43.844;-28.865;54.827;-110.272;-35.922;0;0;0;0;0;-109.568;-39.087;-297.91
13510;0;-51.079;-47.97;-30.293;55.944;-112.359;-35.981;0;0;0;0;0;-121.122;-43.023;-316.048
13520;0;-56.915;-52.108;-31.421;56.691;-115.632;-35.979;0;0;0;0;0;-129.515;-46.264;-334.08
13530;0;-60.142;-56.212;-33.345;56.741;-119.874;-36.082;0;0;0;0;0;-137.921;-49.618;-352.071
13540;0;-63.847;-61.049;-37.035;57.591;-127.781;-34.565;0;0;0;0;0;-147.299;-54.838;-370.141
13550;0;-67.024;-62.583;-39.202;56.28;-131.56;-35.452;0;0;0;0;0;-152.464;-56.482;-380.976
13560;0;-69.311;-64.115;-41.488;56.047;-133.647;-36.466;0;0;0;0;0;-156.497;-57.568;-392.897
13570;0;-71.656;-65.453;-43.721;53.492;-136.992;-37.471;0;0;0;0;0;-160.831;-58.841;-406.057
13580;0;-73.575;-67.549;-46.129;50.665;-140.455;-38.624;0;0;0;0;0;-165.483;-60.277;-414.067
13590;0;-75.175;-70.5;-47.9;47.063;-146.775;-39.45;0;0;0;0;0;-170.425;-61.9;-422.7
13600;0;-76.836;-73.739;-48.676;44.955;-150.713;-40.552;0;0;0;0;0;-175.805;-62.321;-432.472
13610;0;-78.111;-77.432;-48.624;45.171;-151.466;-39.333;0;0;0;0;0;-181.692;-62.868;-443.581
13620;0;-77.144;-79.808;-48.186;45.843;-150.827;-38.295;0;0;0;0;0;-187.563;-63.534;-449.498
13630;0;-75.934;-82.464;-47.743;47.339;-149.211;-37.734;0;0;0;0;0;-193.931;-64.345;-456.474
13640;0;-74.587;-81.88;-47.173;46.267;-147.453;-37.28;0;0;0;0;0;-201.093;-65.133;-464.733
13650;0;-72.892;-80.873;-47.413;44.658;-145.444;-36.801;0;0;0;0;0;-209.137;-66.218;-466.71
13660;0;-70.994;-79.366;-49.196;42.459;-147.521;-35.911;0;0;0;0;0;-214.668;-67.542;-469.777
