timepoints (min);31: frq9-.1;32: frq9-.3;33: frq10-.1;34: frq10-.2;35: frq10-.3;36: wc-1+.1;37: wc-1+.2;38: wc-1+.3;39: wc-2+.1;40: wc-2+.2;41: wc-2+.3;42: wc-1-.1;43: wc-1-.2;44: wc-1-.3;45: wc-2-.1
8510;-5.179;-29.302;0.335;18.386;20.239;47.014;-16.166;-240.545;14.513;-33.528;-10.703;23.67;-10.754;-17.131;13.921
8520;-3.152;-22.578;4.712;17.279;23.626;55.847;-17.542;-234.531;12.178;-32.188;-9.783;27.192;-6.873;-14.17;16.92
8530;0.721;-16.36;10.503;16.793;26.578;63.841;-18.659;-228.683;10.837;-29.461;-7.047;27.541;-3.24;-11.401;16.639
8540;5.481;-10.048;14.538;16.459;27.127;71.377;-19.843;-222.834;8.152;-26.477;-0.659;29.005;0.081;-8.862;17.415
8550;11.105;-2.486;14.708;16.415;27.425;78.891;-20.069;-216.986;4.876;-24.743;1.903;31.444;3.234;-5.634;17.509
8560;17.582;4.76;13.731;16.103;29.721;85.229;-20.531;-211.041;3.29;-19.727;3.65;34.978;8.546;-2.93;13.499
8570;22.817;11.931;14.71;15.152;32.732;92.37;-20.051;-205.097;2.497;-16.586;6.521;39.815;14.767;-0.825;8.538
8580;25.226;16.862;14.921;12.829;37.103;98.817;-18.047;-199.152;1.185;-11.806;11.927;43.132;22.977;1.399;5.022
8590;26.327;21.579;14.348;8.87;39.954;102.548;-16.466;-193.207;1.331;-6.142;14.455;45.491;28.825;4.392;3.829
8600;29.621;28.28;14.709;5.434;42.654;105.182;-16.64;-187.103;2.632;-1.361;16.6;41.823;33.768;6.596;4.884
8610;33.774;35.869;13.477;2.37;40.785;107.757;-16.694;-181;6.543;3.029;18.901;39.895;37.348;8.8;5.611
8620;38.27;42.108;11.363;-0.292;39.61;110.194;-16.582;-174.897;9.985;5.859;21.85;41.167;41.739;11.76;5.861
8630;43.126;47.492;10.301;-1.582;40.308;109.474;-17.269;-168.724;13.746;4.683;23.672;42.091;44.691;13.825;6.363
8640;46.612;53.079;10.541;-2.914;40.074;106.277;-16.381;-162.552;17.422;2.826;24.548;44.255;46.941;14.869;5.561
8650;50.429;59.357;10.612;-2.801;39.411;103.928;-15.714;-156.379;20.937;0.923;27.618;50.808;51.603;16.698;7.468
8660;53.044;64.666;10.348;-1.684;40.288;101.79;-14.885;-150.207;22.698;-1.131;30.73;57.401;54.766;18.017;9.77
8670;54.312;68.985;9.41;0.935;39.497;99.574;-14.53;-144.214;25.578;-3.021;30.32;62.515;56.483;17.284;11.259
8680;54.339;73.968;8.983;2.709;38.767;97.252;-15.519;-138.221;29.294;-4.592;28.121;64.93;59.08;18.153;12.174
8690;53.277;77.566;9.079;5.727;36.61;96.673;-17.459;-132.228;31.488;-4.003;25.505;71.317;59.407;20.426;10.03
8700;51.443;80.615;9.077;7.117;34.912;97.418;-19.782;-126.331;33.499;-0.761;22.218;80.71;59.676;20.705;12.446
8710;49.64;81.997;8.997;4.957;31.811;98.966;-19.825;-120.434;35.794;-0.6;20.924;85.774;58.832;20.444;13.73
8720;47.521;83.226;9.019;0.92;28.112;100.297;-21.244;-114.538;39.359;-0.44;17.766;88.567;58.046;21.683;10.974
8730;45.577;82.353;8.503;-2.218;25.469;98.2;-22.663;-108.6;42.983;-0.702;16.206;90.651;59.441;22.353;12.445
8740;42.51;79.084;9.25;-5.276;24.247;93.692;-22.777;-102.662;46.204;-4.041;13.523;93.913;60.614;22.903;14.926
8750;40.026;74.81;9.531;-8.15;22.472;91.052;-22.623;-96.724;48.145;-6.157;16.841;97.975;61.97;22.554;12.979
8760;38.287;69.861;11.086;-11.607;20.683;86.67;-22.131;-90.786;48.062;-6.754;17.164;99.959;63.505;21.698;9.692
8770;34.626;63.796;11.287;-14.212;17.583;78.579;-20.761;-84.814;48.37;-7.579;18.007;104.622;62.8;21.239;9.382
8780;27.48;57.557;9.855;-17.829;16.143;70.81;-19.077;-78.841;50.497;-9.294;17.714;107.571;63.203;21.423;12.702
8790;19.861;51.426;8.145;-18.437;14.621;64.017;-17.236;-72.869;52.211;-11.677;15.719;111.397;65.055;21.583;14.022
8800;13.372;46.45;8.537;-19.708;14.159;55.35;-15.663;-67.538;52.748;-14.316;12.177;110.303;67;20.079;15.686
8810;5.219;43.153;11.888;-19.265;13.01;48.477;-13.825;-62.207;52.807;-18.275;9.395;108.263;68.175;17.381;17.561
8820;-2.452;38.994;11.903;-18.877;11.305;41.708;-13.192;-56.876;51.761;-20.194;8.223;105.643;67.701;16.459;20.917
8830;-8.444;34.123;12.77;-16.183;9.221;34.852;-13.76;-51.545;50.985;-21.641;5.881;104.636;63.243;17.716;25.835
8840;-12.479;28.972;14.902;-11.855;7.132;29.643;-13.549;-46.428;48.252;-27.462;4.437;107.532;59.491;16.258;30.091
8850;-16.935;24.063;17.237;-7.777;5.044;23.106;-12.612;-41.31;43.15;-30.239;2.367;113.284;55.236;13.917;33.676
8860;-22.146;21.415;19.483;-5.217;5.063;15.483;-12.63;-36.193;38.523;-32.843;3.004;113.774;50.138;12.364;36.681
8870;-27.157;20.197;21.171;-3.404;5.414;7.932;-12.143;-31.31;34.967;-35.881;3.979;112.381;43.28;10.272;39.721
8880;-31.891;20.335;21.492;-4.388;4.861;1.086;-11.425;-26.428;31.299;-36.799;5.17;113.197;38.688;9.364;42.314
8890;-35.95;20.332;20.601;-5.022;4.414;-6.32;-12.514;-21.545;28.157;-37.526;7.719;113.495;32.179;10.288;44.494
8900;-40.084;17.309;20.094;-6.19;2.743;-13.836;-13.274;-16.662;24.738;-37.465;8.346;108.614;25.863;9.859;45.214
8910;-43.12;13.763;19.588;-7.321;0.737;-19.903;-14.668;-12.379;21.865;-37.739;7.954;103.843;19.203;10.143;41.735
8920;-45.361;10.434;19.679;-8.99;-0.233;-24.32;-16.346;-8.097;19.388;-38.403;9.681;101.695;16.822;10.639;39.026
8930;-46.873;6.676;19.116;-8.541;-0.748;-28.64;-16.745;-3.814;15.68;-40.423;9.85;99.748;16.233;9.28;36.006
8940;-47.165;3.058;17.705;-10.039;-0.393;-34.059;-15.898;0;13.054;-42.723;8.815;95.346;15.648;7.67;36.792
8950;-46.799;0.069;15.895;-10.799;0.212;-39.348;-14.617;0;11.117;-45.728;9.534;89.666;18.434;7.775;33.11
8960;-46.583;-2.952;14.165;-10.946;2.694;-43.764;-15.059;0;9.208;-47.36;11.367;88.193;21.193;8.113;31.608
8970;-46.327;-6.371;13.601;-9.748;5.828;-47.498;-14.77;0;6.836;-48.832;12.676;90.223;20.01;8.357;32.541
8980;-47.004;-8.948;13.181;-10.64;8.091;-50.21;-13.68;0;3.015;-51.043;11.72;91.16;18.865;9.383;34.074
8990;-46.452;-9.434;13.63;-10.956;8.749;-52.556;-13.043;0;-2.423;-52.263;13.018;89.895;18.855;9.24;34.193
9000;-46.119;-9.283;13.848;-11.477;9.484;-56.731;-12.526;0;-7.225;-53.255;8.823;85.897;19.439;10.462;31.343
9010;-45.498;-9.378;12.455;-10.429;9.985;-61.188;-11.921;0;-11.124;-52.804;6.335;83.019;18.668;11.254;29.87
9020;-45.458;-8.833;9.741;-10.452;9.888;-64.206;-11.71;0;-14.505;-52.572;2.774;81.884;17.999;10.8;24.96
9030;-45.497;-7.463;6.321;-11.081;8.952;-66.422;-11.788;0;-18.683;-50.81;0.074;79.131;16.034;10.345;22.317
9040;-46.197;-4.826;5.036;-13.752;8.346;-69.057;-11.913;0;-22.204;-48.135;-3.152;73.472;14.086;10.97;19.749
9050;-48.015;-3.527;5.172;-17.246;6.378;-70.149;-12.512;0;-24.654;-46.855;-3.04;69.334;11.361;12.614;19.468
9060;-50.574;-3.138;5.148;-19.426;4.597;-72.312;-12.654;0;-26.223;-46.194;-2.254;60.294;7.337;14.668;20.752
9070;-52.716;-1.857;3.996;-21.407;3.87;-74.292;-12.498;0;-26.468;-46.919;-2.252;48.349;3.575;15.228;20.021
9080;-54.837;0.91;2.19;-21.174;3.582;-76.959;-11.688;0;-27.752;-49.683;-3.197;38.585;1.462;14.617;16.552
9090;-56.073;5.112;1.04;-20.938;5.185;-79.257;-11.465;0;-28.679;-50.823;-3.114;26.408;-0.808;14.811;13.461
9100;-55.714;7.206;-0.127;-22.051;7.015;-80.033;-11.556;0;-25.513;-50.764;-2.557;15.964;-2.683;15.44;8.262
9110;-52.606;7.051;-0.659;-21.305;5.862;-79.619;-10.874;0;-23.291;-48.749;-2.681;10.043;-3.178;14.79;3.16
9120;-48.985;5.567;-1.095;-21.331;2.211;-78.17;-10.094;0;-21.676;-43.757;-3.146;8.808;-2.695;13.999;-1.403
9130;-49.19;4.844;-1.887;-20.523;-1.465;-75.243;-9.117;0;-21.663;-39.979;-5.295;4.065;-4.223;13.207;-5.806
9140;-51.168;5.319;-2.222;-20.67;-5.527;-71.713;-8.236;0;-21.633;-38.455;-6.96;-3.806;-3.44;11.469;-10.062
9150;-52.432;5.88;-3.873;-23.223;-9.484;-70.143;-7.497;0;-19.193;-35.099;-10.994;-5.283;-4.239;9.717;-14.291
9160;-54.046;5.614;-6.276;-26.861;-13.327;-73.48;-7.348;0;-17.832;-31.116;-14.023;-9.589;-6.03;8.084;-14.323
9170;-55.617;3.836;-6.294;-30.77;-16.77;-77.03;-6.323;0;-18.268;-30.283;-19.014;-16.313;-12.778;7.094;-15.101
9180;-56.839;2.986;-5.749;-35.703;-20.723;-79.891;-6.153;0;-19.092;-29.578;-23.389;-24.563;-20.717;6.521;-14.723
9190;-59.524;2.247;-6.932;-40.901;-24.034;-82.132;-7.327;0;-19.604;-30.898;-27.941;-34.814;-25.554;5.586;-15.259
9200;-62.692;-0.621;-8.286;-46.473;-26.306;-83.596;-8.354;0;-20.654;-31.724;-32.465;-41.292;-31.137;4.472;-18.411
9210;-65.396;-4.091;-9.523;-51.757;-28.41;-84.028;-9.708;0;-21.863;-29.094;-37.935;-50.154;-38.057;2.495;-22.949
9220;-66.554;-5.916;-8.404;-57.081;-30.754;-85.683;-10.956;0;-22.186;-24.956;-41.553;-60.39;-41.604;0.105;-24.47
9230;-65.152;-6.181;-8.686;-62.51;-34.352;-87.11;-11.392;0;-20.27;-20.737;-43.724;-66.422;-46.004;-2.988;-26.207
9240;-62.011;-7.054;-12.148;-68.516;-37.145;-83.756;-10.644;0;-17.01;-17.248;-45.812;-70.607;-48.782;-5.793;-28.072
9250;-58.857;-8.96;-15.92;-73.641;-39.177;-78.332;-10.301;0;-14.192;-15.208;-44.703;-73.443;-51.383;-8.844;-27.672
9260;-55.77;-9.072;-17.45;-76.577;-40.492;-72.599;-10.193;0;-10.681;-13.389;-42.291;-77.115;-53.36;-11.877;-27.157
9270;-52.764;-8.757;-17.859;-78.626;-41.069;-69.349;-10.132;0;-9.303;-10.97;-39.541;-82.233;-55.578;-12.668;-23.412
9280;-48.694;-11.429;-18.058;-79.756;-41.327;-66.716;-10.439;0;-9.286;-8.179;-37.44;-82.825;-57.512;-12.473;-21.734
9290;-46.687;-13.394;-19.429;-80.117;-42.726;-64.45;-11.066;0;-8.309;-3.684;-32.836;-83.775;-61.655;-14.357;-20.705
9300;-46.64;-14.19;-20.4;-79.669;-45.171;-61.201;-10.338;0;-8.454;0.954;-31.338;-82.088;-63.606;-17.299;-20.368
9310;-45.433;-14.8;-20.757;-77.997;-44.6;-58.663;-9.248;0;-7.759;6.803;-33.651;-74.528;-62.823;-18.548;-18.23
9320;-44.725;-15.171;-19.939;-73.814;-43.73;-57.55;-8.055;0;-6.785;12.372;-33.817;-64.302;-61.517;-20.472;-14.964
9330;-42.985;-16.123;-19.458;-72.097;-43.759;-55.552;-7.59;0;-6.732;19.13;-29.487;-55.177;-59.517;-23.706;-13.412
9340;-40.895;-17.968;-20.949;-70.873;-46.748;-53.257;-7.222;0;-7.759;29.84;-25.81;-47.048;-58.868;-25.505;-13.192
9350;-38.835;-17.423;-22.908;-67.607;-49.702;-52.421;-6.262;0;-10.393;37.743;-22.801;-40.299;-58.23;-24.763;-10.592
9360;-38.228;-15.946;-25.556;-64.217;-50.891;-50.959;-6.183;0;-13.454;44.086;-19.287;-33.383;-55.585;-23.782;-7.343
9370;-36.883;-14.372;-26.527;-57.134;-49.8;-48.532;-7.215;0;-17.029;45.946;-15.204;-31.24;-53.859;-23.919;-5.029
9380;-31.814;-14.503;-24.85;-47.596;-48.716;-47.259;-8.167;0;-20.734;46.16;-10.703;-26.858;-51.145;-24.306;-3.141
9390;-24.644;-15.088;-23.041;-38.603;-46.937;-46.948;-8.614;0;-23.546;48.116;-6.767;-18.549;-48.648;-25.019;-1.084
9400;-18.021;-12.967;-20.843;-29.341;-44.865;-44.39;-9.196;0;-28.081;48.825;1.974;-14.159;-46.796;-25.887;1.526
9410;-10.011;-12.248;-20.265;-20.772;-42.756;-37.28;-9.212;0;-30.575;49.393;9.961;-9.884;-43.421;-26.28;4.018
9420;-1.119;-11.181;-21.561;-10.926;-40.723;-31.251;-10.114;0;-31.36;56.291;14.338;-1.454;-38.251;-26.668;5.741
9430;5.938;-10.837;-23.161;-3.127;-36.926;-25.132;-9.746;0;-31.112;60.697;16.436;8.61;-31.902;-27.206;6.713
9440;10.505;-6.989;-22.541;2.738;-29.977;-18.661;-8.491;0;-30.109;66.81;21.145;21.04;-24.312;-27.571;8.309
9450;13.619;-0.479;-21.218;7.999;-23.388;-10.985;-7.374;0;-29.738;69.193;27.417;30.262;-18.261;-27.574;11.148
9460;18.459;4.985;-20.92;12.999;-16.4;-4.03;-6.23;0;-29.392;69.214;33.109;38.606;-12.029;-27.091;13.083
9470;21.902;8.754;-23.32;19.476;-10.981;2.77;-5.531;0;-28.694;67.335;37.846;45.157;-5.64;-27.023;13.665
9480;26.455;13.077;-23.949;26.703;-5.193;8.749;-5.43;0;-28.607;65.81;37.925;50.561;0.559;-26.728;14.621
9490;27.669;17.386;-20.895;34.731;0.148;13.532;-5.545;0;-28.908;63.985;36.651;53.95;4.967;-25.553;18.241
9500;27.292;22.985;-17.903;41.692;6.524;20.004;-6.143;0;-28.39;63.748;37.386;58.647;8.212;-23.473;21.879
9510;27.541;26.606;-16.797;46.305;10.785;25.76;-6.979;0;-27.301;62.123;36.785;61.526;10.832;-21.381;23.251
9520;27.367;29.532;-17.174;49.917;14.594;33.604;-7.858;0;-24.817;60.952;36.375;63.095;14.429;-20.349;19.636
9530;24.903;35.088;-17.337;52.967;15.737;41.553;-8.775;0;-22.331;59.72;38.025;63.927;16.988;-19.692;15.338
9540;24.494;39.174;-17.21;55.552;16.926;48.709;-9.503;0;-21.364;58.534;39.65;63.894;19.897;-18.274;11.328
9550;27.159;40.272;-17.279;58.428;16.811;54.479;-10.472;0;-18.839;58.495;44.123;60.741;21.619;-14.927;9.128
9560;29.36;41.177;-17.928;59.248;13.479;60.447;-10.269;0;-18.218;57.204;51.103;58.703;21.959;-13.688;4.986
9570;30.382;41.301;-19.068;57.633;11.999;66.175;-9.259;0;-17.683;55.988;54.888;55.557;22.179;-11.89;0.219
9580;30.848;42.292;-20.123;55.714;12.789;69.349;-8.072;0;-16.466;52.232;57.506;54.458;23.345;-7.99;-2.24
9590;31.357;42.71;-19.498;53.836;14.306;70.502;-6.59;0;-14.577;46.512;61.581;53.888;24.417;-5.28;-2.777
9600;30.514;40.938;-17.488;52.265;15.447;71.745;-4.349;0;-11.606;39.796;65.819;54.012;24.658;-6.615;-3.206
9610;28.611;40.197;-15.175;51.21;16.712;72.163;-0.52;0;-8.775;32.218;65.423;53.803;24.549;-7.367;-4.148
9620;25.494;39.388;-13.299;48.715;17.743;72.135;3.753;0;-5.812;26.472;64.615;53.91;24.461;-4.84;-3.308
9630;21.201;38.564;-13.183;43.723;19.106;72.995;6.124;0;-1.258;22.877;65.943;52.039;25.657;-2.436;-2.33
9640;17.502;35.666;-15.968;39.352;19.679;74.691;8.807;0;2.488;19.335;64.506;49.916;25.928;-1.804;-1.414
9650;14.8;30.396;-18.697;35.301;20.252;74.397;12.117;0;6.725;16.452;58.833;47.113;25.698;-0.45;-0.801
9660;11.287;27.178;-20.905;31.56;20.804;72.499;14.788;0;10.31;13.225;54.361;47.087;25.434;2.222;-0.567
9670;7.614;24.294;-22.473;27.943;21.099;69.588;17.538;0;12.96;6.157;54.68;43.299;25.116;3.966;0.061
9680;5.834;22.403;-22.501;24.97;20.029;66.459;19.811;0;15.503;5.023;57.059;37.974;21.501;3.979;1.669
9690;6.774;18.197;-23.724;24.106;16.641;62.781;21.928;0;17.713;3.006;56.171;31.637;18.212;3.793;4.495
9700;9.855;14.008;-23.469;23.008;13.33;56.863;24.24;0;18.789;3.023;53.21;25.241;14.63;2.975;7.594
9710;9.575;10.317;-21.174;20.821;9.68;49.517;26.106;0;20.855;3.183;51.279;17.846;11.171;2.652;9.797
9720;7.906;7.945;-19.092;15.436;7.928;42.361;27.458;0;21.381;1.469;49.054;12.094;7.526;2.23;10.891
9730;5.455;6.288;-17.601;9.83;5.676;35.974;29.114;0;22.908;-1.568;48.156;5.783;4.506;2.077;10.578
9740;7.04;2.781;-16.892;4.908;4.327;28.756;30.741;0;25.492;-1.64;47.596;0.328;2.052;1.93;8.571
9750;8.724;-0.886;-15.764;3.997;1.229;20.182;31.628;0;26.258;-2.492;43.403;-4.938;-0.676;0.68;8.135
9760;8.792;-6.077;-15.181;3.177;-0.979;11.575;32.463;0;25.654;-6.861;40.339;-5.772;-2.825;-1.35;9.979
9770;9.534;-10.48;-15.681;4.012;-3.394;3.23;34.317;0;25.386;-11.836;37.008;-2.552;-4.436;-3.723;14.367
9780;12.796;-14.819;-16.87;4.269;-1.931;-5.306;35.041;0;26.673;-15.812;31.782;1.988;-4.241;-6.392;17.687
9790;15.855;-20.545;-16.157;4.408;-1.113;-10.887;35.501;0;27.706;-17.996;25.108;8.668;-5.072;-8.19;21.356
9800;16.15;-23.554;-15.142;5.166;1.611;-16.803;35.356;0;27.937;-22.023;19.611;17.553;-5.572;-10.114;23.372
9810;15.694;-25.778;-12.814;6.796;5.321;-22.837;34.019;0;29.125;-31.137;14.719;26.698;-5.417;-10.716;27.724
9820;16.468;-27.512;-11.506;8.378;8.548;-27.571;32.732;0;29.171;-38.875;7.203;35.272;-5.833;-11.007;28.948
9830;16.815;-32.928;-10.15;10.072;11.513;-29.301;31.331;0;28.737;-44.652;-1.167;40.454;-5.883;-12.08;26.287
9840;16.581;-37.727;-9.313;12.349;14.382;-29.728;29.007;0;27.861;-48.37;-8.141;44.119;-4.941;-11.99;23.262
9850;16.801;-39.713;-7.836;14.537;17.966;-30.844;26.221;0;26.185;-52.239;-14.52;48.774;-3.83;-10.105;20.932
9860;18.691;-42.837;-8.269;15.404;21.629;-32.625;24.745;0;23.804;-56.56;-17.888;53.528;-4.303;-9.371;18.852
9870;20.847;-45.181;-9.157;13.393;24.592;-34.312;24.154;0;24.039;-59.803;-20.539;57.819;-5.018;-11.279;15.983
9880;21.193;-46.807;-7.752;11.222;26.393;-35.914;25.023;0;23.804;-62.092;-24.404;62.799;-6.854;-13.381;13.571
9890;19.149;-48.182;-3.299;9.171;26.069;-37.48;24.732;0;24.441;-64.273;-26.823;67.005;-6.357;-14.455;11.931
9900;16.393;-48.65;1.381;9.644;26.646;-39.163;24.073;0;25.243;-66.131;-29.066;64.668;-5.259;-16.394;11.319
9910;13.412;-48.083;6.258;11.84;27.567;-39.668;23.6;0;25.95;-66.354;-29.404;60.054;-3.25;-19.07;9.872
9920;10.159;-47.091;10.622;11.996;29.415;-37.447;22.149;0;26.459;-66.851;-27.109;56.403;-1.123;-20.185;8.124
9930;5.858;-47.102;14.159;14.782;30.445;-33.265;21.779;0;25.931;-71.546;-25.786;52.372;1.549;-19.972;6.742
9940;2.076;-46.796;17.985;16.855;32.519;-29.014;21.146;0;25.583;-77.837;-22.215;49.353;1.903;-19.688;3.488
9950;-3.403;-47.728;19.938;18.097;34.382;-23.743;19.746;0;26.357;-81.399;-18.996;47.759;4.777;-19.535;-1.337
9960;-7.297;-47.89;20.589;18.829;36.612;-18.85;18.764;0;25.505;-82.785;-16.007;47.847;8.779;-19.312;-4.56
9970;-7.817;-48.414;21.011;21.604;37.968;-13.524;18.636;0;25.465;-81.913;-13.873;50.579;12.851;-17.981;-5.437
9980;-9.541;-50.063;22.004;25.212;39.076;-8.266;18.433;0;25.079;-79.142;-10.49;54.164;13.851;-16.994;-7.285
9990;-12.927;-50.397;21.743;29.49;39.254;-4.246;18.081;0;23.058;-78.308;-8.914;53.898;14.292;-16.419;-10.508
10000;-15.261;-50.886;19.549;30.163;40.761;-0.528;18.516;0;22.026;-77.21;-7.177;53.833;17.611;-14.152;-15.041
10010;-17.239;-49.41;17.272;30.75;42.241;3.473;19.255;0;21.041;-74.131;-4.382;50.817;20.771;-11.756;-20.578
10020;-17.31;-48.418;16.539;28.553;44.793;6.897;19.367;0;19.142;-71.863;-2.855;41.581;23.476;-10.371;-25.299
10030;-16.349;-45.069;18.287;28.236;45.052;10.828;19.994;0;17.517;-67.022;-1.586;31.935;23.964;-9.451;-29.56
10040;-14.719;-41.381;20.68;30.217;46.266;12.432;19.372;0;17.303;-63.375;-1.752;25.125;23.537;-8.323;-33.623
10050;-11.328;-40.25;23.128;31.29;47.763;14.938;18.828;0;18.634;-58.499;-0.985;17.912;22.079;-8.33;-38.524
10060;-7.703;-39.844;24.179;30.766;45.763;18.041;19.85;0;20.192;-49.087;1.368;9.353;19.276;-9.512;-42.88
10070;-2.174;-39.17;25.421;27.334;41.389;20.152;21.637;0;20.611;-38.323;7.432;1.597;16.756;-10.492;-42.567
10080;2.713;-35.774;25.36;23.946;36.117;20.497;23.641;0;20.745;-26.404;12.994;-5.938;13.913;-11.852;-38.818
10090;7.519;-31.306;25.291;21.406;32.234;20.647;25.945;0;20.778;-16.135;16.406;-11.985;10.622;-14.055;-34.938
10100;14.692;-29.243;23.848;20.582;27.977;21.074;29.317;0;20.364;-6.207;20.458;-21.337;8.657;-16.154;-32.028
10110;20.051;-27.75;25.262;21.312;23.018;25.309;33.303;0;23.89;11.412;23.178;-25.819;10.47;-17.701;-28.821
10120;21.566;-26.628;27.007;23.233;17.714;27.872;36.083;0;24.71;28.094;25.065;-26.575;12.83;-16.908;-27.181
10130;24.381;-25.719;27.437;24.72;14.043;31.36;39.447;0;26.839;44.897;27.898;-26.593;15.39;-15.128;-24.292
10140;26.331;-24.159;26.828;26.927;11.815;36.621;43.443;0;29.713;59.644;31.317;-27.703;16.661;-13.498;-23.17
10150;27.061;-22.985;26.589;27.99;8.93;41.621;47.648;0;32.142;74.032;34.772;-21.179;18.05;-11.937;-23.165
10160;27.207;-21.244;27.708;29.468;6.041;46.685;52.454;0;35.039;88.419;34.903;-10.495;19.152;-11.332;-22.92
10170;28.039;-19.79;30.604;33.114;2.808;51.633;57.396;0;39.033;100.401;33.099;0.779;19.756;-11.098;-21.092
10180;29.52;-19.268;33.879;36.415;0.084;55.639;61.258;0;43.334;113.596;33.515;12.483;21.72;-10.334;-20.499
10190;29.752;-17.93;36.732;39.619;-1.763;61.428;65.593;0;47.359;127.348;34.451;23.459;26.188;-9.768;-21.581
10200;31.301;-15.745;39.392;41.794;-2.788;66.337;69.942;0;51.89;141.459;37.721;31.796;28.352;-8.174;-22.625
10210;31.542;-14.073;41.694;44.228;-4.719;71.858;73.872;0;56.834;155.117;38.771;36.171;29.778;-7.036;-23.52
10220;30.044;-12.468;44.189;47.13;-6.737;79.21;78.244;0;61.909;171.281;39.439;37.666;30.004;-6.651;-26.062
10230;28.993;-12.017;47.174;50.377;-9.829;86.683;82.469;0;65.898;184.615;39.916;39.247;32.123;-5.812;-28.441
10240;26.703;-11.055;50.739;50.092;-11.603;93.716;86.977;0;70.823;196.771;42.706;46.55;35.825;-5.891;-29.337
10250;25.014;-8.828;55.203;49.657;-14.152;101.85;90.473;0;75.568;206.273;45.247;58.454;36.994;-7.637;-29.383
10260;23.727;-7.379;58.378;46.099;-14.345;110.578;92.903;0;80.15;216.335;46.588;69.821;37.614;-7.832;-29.298
10270;20.985;-6.446;61.386;43.702;-16.065;119.394;95.688;0;85.452;226.662;48.404;84.448;38.153;-7.178;-30.857
10280;16.366;-9.052;61.84;40.698;-16.982;128.211;99.834;0;89.743;233.069;49.302;95.262;41.156;-6.524;-30.93
10290;10.159;-9.11;59.521;35.647;-16.855;138.423;105.281;0;92.586;238.702;48.952;102.356;46.652;-6.342;-32.194
10300;3.71;-8.844;57.473;32.036;-17.244;150.812;110.523;0;94.648;243.051;45.783;110.635;55.236;-5.883;-31.084
10310;-0.574;-9.657;55.448;28.646;-15.076;163.8;114.605;0;97.106;249.197;42.828;118.255;64.702;-5.459;-30.503
10320;-6.098;-10.149;55.419;28.629;-11.612;175.635;117.623;0;101.85;254.103;40.105;125.239;75.328;-5.753;-30.615
10330;-10.312;-9.821;55.437;28.972;-8.308;185.895;119.21;0;107.705;256.088;37.219;132.982;85.575;-5.061;-29.735
10340;-14.861;-10.492;55.69;29.323;-6.359;196.28;120.564;0;112.898;257.492;33.491;139.484;95.619;-3.31;-28.95
10350;-21.619;-10.674;56.113;28.254;-4.524;207.93;121.353;0;117.568;260.04;29.832;146.326;105.59;-1.382;-28.906
10360;-26.357;-10.273;58.497;26.185;-2.018;219.195;122.735;0;123.49;263.803;25.959;152.557;115.465;1.226;-30.199
10370;-27.657;-8.919;61.4;24.316;1.026;230.939;124.803;0;129.461;268.629;21.378;155.846;124.979;2.124;-28.822
10380;-29.401;-6.759;63.899;22.964;3.509;239.992;125.43;0;132.612;271.375;17.185;159.934;132.942;2.692;-25.557
10390;-29.546;-4.101;64.709;21.852;5.997;246.233;126.265;0;134.99;274.331;13.148;164.662;138.84;3.052;-21.927
10400;-28.52;-1.697;64.237;20.472;7.306;253.738;128.468;0;137.359;279.2;8.492;167.801;144.444;3.341;-20.61
10410;-27.338;-0.316;63.938;19.796;8.673;258.949;130.855;0;139.017;283.552;3.992;168.132;149.986;3.804;-19.257
10420;-26.931;1.739;63.403;19.56;9.684;261.27;132.397;0;141.232;289.836;-0.97;169.703;156.368;3.527;-17.23
10430;-25.499;3.855;60.821;18.094;11.088;262.444;133.461;0;144.303;294.777;-5.899;172.204;162.608;2.599;-14.724
10440;-21.516;4.309;56.728;13.138;11.273;262.04;134.646;0;147.097;300.917;-9.443;176.956;166.207;3.114;-11.287
10450;-19.24;4.314;52.863;9.734;10.885;261.636;136.181;0;149.89;306.139;-13.988;180.396;169.423;2.83;-8.403
10460;-14.476;6.388;50.665;7.448;11.232;264.692;137.406;0;153.11;308.57;-19.041;187.676;172.826;2.388;-6.666
10470;-10.341;8.808;49.043;6.543;12.232;268.286;137.963;0;156.128;308.379;-22.195;196.39;177.989;2.611;-4.327
10480;-7.914;12.419;44.206;2.263;15.574;271.952;138.821;0;159.594;307.858;-24.716;202.72;184.404;3.554;-1.814
10490;-5.302;16.932;39.582;-0.948;18.476;275.062;139.743;0;162.426;308.047;-27.771;206.832;190.15;4.957;2.777
10500;-3.29;18.837;33.514;-4.735;21.44;276.178;140.599;0;165.334;310.916;-29.986;207.319;195.488;6.717;6.519
10510;-1.772;20.535;29.43;-5.261;20.215;276.844;140.637;0;168.001;312.961;-31.001;211.126;200.709;8.062;10.101
10520;-0.749;22.483;25.167;-4.742;17.857;277.592;139.599;0;169.992;316.095;-32.266;215.637;205.29;9.417;13.661
10530;-0.207;25.458;23.263;-3.757;16.059;277.924;138.259;0;174.236;320.301;-31.706;223.15;208.331;10.912;18.51
10540;0.993;26.709;21.014;-1.99;12.321;277.337;137.612;0;179.742;325.905;-30.337;232.905;210.201;11.103;25.728
10550;2.45;29.113;18.916;-1.286;8.246;276.241;136.988;0;183.863;329.888;-28.76;241.779;210.025;11.692;31.019
