timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -2;44: wc-1,- -3;45: wc-2,- -1
12650;-44.674;-109.683;-3.684;-21.903;-4.397;-42.81;0;0;0;0;0;0;-5.12;13.983;-32.426
12660;-39.261;-110.207;-0.701;-22.463;-1.887;-39.197;0;0;0;0;0;0;-2.921;16.066;-32.506
12670;-30.77;-109.166;3.036;-22.839;2.486;-36.148;0;0;0;0;0;0;-1.599;17.997;-31.423
12680;-20.858;-105.404;2.972;-22.676;7.892;-33.952;0;0;0;0;0;0;-0.859;19.229;-30.741
12690;-9.142;-101.959;2.709;-22.637;15.607;-32.331;0;0;0;0;0;0;0.837;21.501;-30.058
12700;2.534;-99.633;3.446;-22.047;23.266;-30.932;0;0;0;0;0;0;2.476;22.796;-29.651
12710;12.745;-97.577;5.32;-21.701;29.524;-29.814;0;0;0;0;0;0;3.186;22.891;-29.007
12720;20.899;-96.528;7.132;-21.114;35.679;-26.768;0;0;0;0;0;0;4.033;23.021;-28.363
12730;28.214;-95.72;9.465;-20.59;39.634;-23.188;0;0;0;0;0;0;4.51;22.234;-27.367
12740;35.421;-94.441;11.04;-20.346;42.639;-18.847;0;0;0;0;0;0;5.261;21.131;-27.251
12750;43.24;-92.403;12.985;-20.626;43.794;-14.636;0;0;0;0;0;0;7.607;20.366;-28.175
12760;48.36;-90.15;17.999;-21.628;44.843;-10.57;0;0;0;0;0;0;10.172;19.36;-29.341
12770;51.622;-86.741;22.888;-23.229;45.891;-7.412;0;0;0;0;0;0;12.044;19.446;-30.506
12780;55.229;-82.291;28.309;-24.961;45.201;-4.186;0;0;0;0;0;0;13.469;19.589;-31.486
12790;61.55;-78.014;33.45;-26.374;44.512;-2.12;0;0;0;0;0;0;13.276;19.789;-32.465
12800;72.636;-72.377;38.825;-27.393;43.713;-0.748;0;0;0;0;0;0;13.079;20.287;-33.444
12810;82.63;-65.768;43.77;-27.537;43.124;2.017;0;0;0;0;0;0;13.452;20.985;-33.964
12820;91.539;-59.263;49.968;-26.186;43.255;5.461;0;0;0;0;0;0;14.07;21.323;-32.444
12830;98.49;-52.279;55.988;-24.363;43.93;8.35;0;0;0;0;0;0;14.67;22.36;-30.924
12840;104.146;-44.846;61.447;-22.113;46.503;11.634;0;0;0;0;0;0;15.386;23.297;-29.252
12850;110.625;-37.452;66.112;-19.461;48.05;15.574;0;0;0;0;0;0;15.91;24.732;-26.601
12860;116.623;-28.937;70.721;-16.781;49.382;19.761;0;0;0;0;0;0;16.4;26.49;-23.95
12870;124.121;-19.451;75.109;-14.08;50.474;25.221;0;0;0;0;0;0;16.934;28.567;-21.472
12880;129.636;-8.606;79.84;-10.538;54.036;29.77;0;0;0;0;0;0;17.295;30.754;-18.251
12890;136.218;2.212;85.171;-4.959;54.999;34.677;0;0;0;0;0;0;18.324;32.942;-16.35
12900;140.15;12.95;87.182;0.749;57.455;37.465;0;0;0;0;0;0;19.312;34.935;-14.581
12910;144.717;23.502;88.683;4.881;62.332;40.767;0;0;0;0;0;0;21.226;36.037;-12.811
12920;144.72;32.377;87.097;8.586;66.077;44.279;0;0;0;0;0;0;23.217;36.178;-11.731
12930;146.825;38.211;85.87;10.851;69.822;48.67;0;0;0;0;0;0;23.305;36.146;-10.651
12940;148.323;44.19;84.651;13.268;71.654;52.972;0;0;0;0;0;0;23.09;34.594;-9.571
12950;148.623;51.19;83.688;15.916;73.748;57.858;0;0;0;0;0;0;23.171;32.981;-8.277
12960;147.884;58.236;81.593;20.739;76.367;62.681;0;0;0;0;0;0;23.252;32.567;-6.983
12970;145.804;66.67;78.905;25.277;78.222;68.105;0;0;0;0;0;0;24.412;32.183;-5.69
12980;144.623;75.917;76.457;28.717;81.119;74.899;0;0;0;0;0;0;25.731;32.64;-4.396
12990;143.604;85.247;76.299;31.997;83.801;81.516;0;0;0;0;0;0;27.726;33.615;-2.945
13000;142.39;94.548;76.128;35.714;86.436;89.966;0;0;0;0;0;0;29.886;34.59;-1.494
13010;140.299;103.89;72.443;39.563;88.524;97.99;0;0;0;0;0;0;32.508;35.632;-0.043
13020;136.568;112.022;67.545;44.011;90.681;106.291;0;0;0;0;0;0;35.026;37.073;0.553
13030;132.01;118.948;63.254;47.283;94.236;112.6;0;0;0;0;0;0;37.473;38.394;1.087
13040;125.88;125.708;59.345;50.88;99.881;118.927;0;0;0;0;0;0;39.989;40.043;1.621
13050;117.633;131.563;55.712;55.262;105.812;122.346;0;0;0;0;0;0;41.254;41.331;2.906
13060;112.352;135.735;52.243;59.153;113.223;124.515;0;0;0;0;0;0;42.236;43.021;3.872
13070;106.25;139.583;45.134;62.69;120.538;125.913;0;0;0;0;0;0;41.716;44.607;4.844
13080;101.073;141.681;37.846;67.068;126.484;128.019;0;0;0;0;0;0;40.72;45.48;5.948
13090;97.097;142.96;31.163;70.999;132.251;129.915;0;0;0;0;0;0;38.946;46.222;7.051
13100;91.767;144.119;23.672;75.429;137.513;131.279;0;0;0;0;0;0;36.959;46.444;7.846
13110;88.07;144.128;16.339;79.819;142.135;131.719;0;0;0;0;0;0;34.703;45.677;8.337
13120;84.977;143.917;7.607;83.655;144.164;131.23;0;0;0;0;0;0;31.825;44.59;8.828
13130;80.702;142.426;0.799;86.826;141.55;130.652;0;0;0;0;0;0;30.778;42.105;8.559
13140;75.448;140.152;-5.906;87.353;138.978;129.366;0;0;0;0;0;0;28.968;39.854;8.221
13150;67.713;137.166;-9.31;87.428;132.76;127.85;0;0;0;0;0;0;28.047;37.68;7.883
13160;56.628;133.619;-12.901;88.884;126.542;125.472;0;0;0;0;0;0;26.425;34.701;7.545
13170;47.417;130.094;-13.847;90.08;120.305;121.441;0;0;0;0;0;0;22.135;32.641;7.703
13180;35.942;126.212;-14.514;91.916;114.825;117.316;0;0;0;0;0;0;20.4;31.081;7.807
13190;26.32;122.323;-15.203;93.869;110.212;113.385;0;0;0;0;0;0;16.465;30.001;7.91
13200;18.735;118.804;-16.69;95.163;105.548;109.477;0;0;0;0;0;0;12.25;29.652;8.414
13210;14.239;115.546;-17.377;93.337;101.148;105.818;0;0;0;0;0;0;11.578;29.338;9.214
13220;9.422;112.419;-18.153;90.572;96.095;101.234;0;0;0;0;0;0;9.346;28.676;10.014
13230;4.73;109.451;-19.57;89.154;90.56;94.662;0;0;0;0;0;0;8.219;27.781;10.814
13240;-0.49;106.876;-22.361;88.087;88.537;87.512;0;0;0;0;0;0;6.212;26.222;11.737
13250;-5.989;103.71;-25.374;86.686;87.32;80.241;0;0;0;0;0;0;-0.138;24.639;12.659
13260;-11.412;100.561;-26.906;85.414;88.126;73.596;0;0;0;0;0;0;-6.928;23.215;13.582
13270;-16.292;98.138;-27.258;84.135;89.371;68.323;0;0;0;0;0;0;-10.876;22.699;13.308
13280;-20.334;95.794;-27.182;84.619;89.639;65.17;0;0;0;0;0;0;-14.263;22.308;12.742
13290;-24.326;94.539;-25.597;85.858;87.648;61.968;0;0;0;0;0;0;-17.364;21.989;12.177
13300;-28.919;93.174;-24.157;86.457;85.272;59.361;0;0;0;0;0;0;-19.065;21.902;11.625
13310;-35.52;92.688;-22.477;87.658;78.863;56.062;0;0;0;0;0;0;-20.52;21.186;10.309
13320;-42.389;91.581;-21.011;88.003;72.455;52.637;0;0;0;0;0;0;-20.455;18.006;8.993
13330;-50.24;90.829;-19.538;87.188;65.062;47.499;0;0;0;0;0;0;-20.098;14.425;7.65
13340;-59.261;89.61;-20.017;86.566;56.229;42.143;0;0;0;0;0;0;-18.941;12.808;7.466
13350;-65.946;88.149;-19.338;85.839;47.772;36.45;0;0;0;0;0;0;-18.699;11.123;7.542
13360;-72.266;86.018;-19.046;85.964;39.454;32.396;0;0;0;0;0;0;-18.218;10.674;7.583
13370;-79.481;84.101;-17.033;86.61;31.135;28.752;0;0;0;0;0;0;-18.644;10.426;7.625
13380;-85.697;82.593;-17.806;88.055;24.828;25.825;0;0;0;0;0;0;-20.75;11.577;9.019
13390;-93.768;81.684;-18.599;90.011;18.52;23.366;0;0;0;0;0;0;-22.886;10.945;10.414
13400;-98.988;80.672;-21.632;90.567;15.11;20.709;0;0;0;0;0;0;-25.861;10.313;11.788
13410;-100.379;79.812;-23.97;91.006;11.468;19.153;0;0;0;0;0;0;-28.429;8.975;13.361
13420;-101.13;78.171;-25.948;90.03;7.101;18.737;0;0;0;0;0;0;-28.557;7.699;13.703
13430;-103.126;77.247;-27.596;87.447;1.015;19.043;0;0;0;0;0;0;-28.894;5.848;13.949
13440;-105.899;74.607;-29.086;84.484;-5.291;19.189;0;0;0;0;0;0;-27.23;4.131;14.194
13450;-107.789;71.974;-32.058;79.799;-10.868;19.723;0;0;0;0;0;0;-26.931;1.952;12.924
13460;-110.359;67.021;-35.143;76.32;-16.134;17.826;0;0;0;0;0;0;-30.017;-0.309;11.502
13470;-110.774;60.559;-38.132;73.563;-19.39;14.234;0;0;0;0;0;0;-31.433;-2.57;10.08
13480;-111.39;53.2;-41.854;71.601;-22.959;10.746;0;0;0;0;0;0;-34.051;-5.492;8.298
13490;-111.41;45.361;-45.599;69.4;-28.032;6.855;0;0;0;0;0;0;-35.662;-8.415;6.943
13500;-112.706;37.419;-49.399;66.953;-34.385;1.844;0;0;0;0;0;0;-32.992;-11.479;5.589
13510;-115.883;28.425;-51.999;64.501;-41.048;-2.33;0;0;0;0;0;0;-30.403;-14.777;4.234
13520;-117.701;17.288;-54.577;61.077;-48.201;-7.703;0;0;0;0;0;0;-30.484;-18.775;3.888
13530;-119.517;6.538;-57.182;57.433;-54.982;-13.233;0;0;0;0;0;0;-31.448;-21.698;3.542
13540;-121.008;-6.452;-60.988;51.714;-62.226;-19.251;0;0;0;0;0;0;-32.637;-24.441;3.196
13550;-122.939;-19.811;-63.779;46.31;-70.99;-24.404;0;0;0;0;0;0;-34.372;-27.299;1.554
13560;-124.812;-33.628;-66.679;40.186;-77.716;-29.681;0;0;0;0;0;0;-36.139;-30.364;0.49
13570;-127.454;-47.199;-66.91;33.959;-86.028;-35.759;0;0;0;0;0;0;-37.865;-31.535;-0.575
13580;-129.964;-61.811;-67.046;27.953;-92.026;-41.446;0;0;0;0;0;0;-41.203;-32.851;-1.64
13590;-134.054;-75.868;-68.837;21.975;-98.41;-47.721;0;0;0;0;0;0;-44.492;-35.626;-5.077
13600;-139.954;-90.498;-71.117;16.207;-104.513;-53.666;0;0;0;0;0;0;-48.295;-38.422;-8.514
13610;-145.655;-104.128;-72.839;8.014;-110.404;-60.771;0;0;0;0;0;0;-52.057;-41.179;-11.952
13620;-151.439;-117.648;-74.843;-0.283;-116.695;-67.349;0;0;0;0;0;0;-53.945;-46.094;-10.346
13630;-156.476;-129.741;-76.316;-11.13;-124.051;-74.89;0;0;0;0;0;0;-55.909;-50.988;-9.959
13640;-159.39;-141.793;-78.473;-23.019;-132.305;-82.375;0;0;0;0;0;0;-57.734;-55.745;-9.571
13650;-159.665;-152.668;-79.11;-33.029;-141.614;-88.621;0;0;0;0;0;0;-59.572;-60.44;-13.509
13660;-160.637;-162.106;-80.345;-42.51;-150.917;-93.959;0;0;0;0;0;0;-60.143;-63.034;-17.599
13670;-157.29;-170.825;-81.131;-50.428;-159.283;-99.676;0;0;0;0;0;0;-60.694;-65.484;-21.688
13680;-150.767;-178.641;-81.477;-56.785;-166.652;-105.937;0;0;0;0;0;0;-58.124;-65.53;-26.4
13690;-145.67;-183.763;-81.451;-63.178;-172.879;-112.335;0;0;0;0;0;0;-55.513;-65.914;-31.112
13700;-141.902;-188.863;-79.712;-68.048;-178.228;-117.92;0;0;0;0;0;0;-50.222;-66.21;-34.721
13710;-138.299;-191.354;-78.247;-72.912;-183.577;-120.555;0;0;0;0;0;0;-44.841;-66.687;-36.343
13720;-139.24;-191.975;-76.713;-77.008;-187.159;-121.108;0;0;0;0;0;0;-41.497;-67.109;-37.966
13730;-138.716;-192.465;-73.628;-81.61;-188.623;-121.821;0;0;0;0;0;0;-38.069;-67.055;-39.11
13740;-138.019;-192.859;-70.643;-86.286;-190.047;-121.63;0;0;0;0;0;0;-36.17;-66.967;-39.284
13750;-135.434;-193.523;-67.094;-90.709;-189.615;-121.087;0;0;0;0;0;0;-34.298;-66.426;-39.458
13760;-130.703;-193.647;-64.512;-95.72;-189.183;-121.498;0;0;0;0;0;0;-32.149;-64.135;-39.632
13770;-126.324;-192.058;-62.472;-98.72;-187.124;-120.854;0;0;0;0;0;0;-30;-62.003;-39.43
13780;-118.632;-190.084;-60.564;-101.83;-185.745;-119.221;0;0;0;0;0;0;-27.686;-60.812;-38.909
13790;-111.728;-186.407;-58.457;-102.401;-183.018;-118.501;0;0;0;0;0;0;-25.488;-59.705;-38.388
13800;-103.39;-181.647;-56.957;-103.094;-179.988;-117.236;0;0;0;0;0;0;-22.683;-59.543;-36.626
13810;-95.29;-175.833;-55.472;-103.455;-176.978;-116.331;0;0;0;0;0;0;-19.905;-59.458;-34.528
13820;-86.457;-169.829;-54.386;-103.698;-170.97;-114.181;0;0;0;0;0;0;-16.858;-57.392;-32.43
13830;-78.855;-162.819;-52.983;-103.75;-162.161;-109.611;0;0;0;0;0;0;-11.866;-55.084;-30.332
13840;-69.95;-156.05;-48.073;-103.803;-152.046;-104.487;0;0;0;0;0;0;-6.723;-52.44;-27.274
13850;-60.079;-148.513;-41.968;-104.152;-139.826;-99.046;0;0;0;0;0;0;0.03;-49.883;-24.217
13860;-49.808;-141.474;-36.305;-103.629;-129.03;-94.223;0;0;0;0;0;0;6.859;-47.433;-21.159
13870;-39.538;-135.436;-30.371;-103.106;-118.103;-90.655;0;0;0;0;0;0;12.788;-43.807;-23.32
13880;-29.2;-130.721;-24.423;-101.658;-106.451;-87.621;0;0;0;0;0;0;18.619;-40.284;-25.419
13890;-19.45;-125.708;-18.592;-99.394;-93.701;-83.586;0;0;0;0;0;0;24.628;-35.255;-27.519
13900;-11.477;-121.214;-12.767;-97.021;-78.732;-78.585;0;0;0;0;0;0;30.394;-30.15;-25.379
13910;-4.206;-116.873;-7.495;-94.334;-60.568;-74.127;0;0;0;0;0;0;35.601;-25.469;-23.247
13920;-1.916;-112.581;-2.364;-92.208;-43.073;-69.152;0;0;0;0;0;0;40.788;-20.652;-21.114
13930;-3.833;-108.291;2.527;-89.945;-27.13;-64.099;0;0;0;0;0;0;44.814;-18.047;-18.062
13940;-5.065;-105.628;8.257;-88.491;-12.226;-58.429;0;0;0;0;0;0;48.943;-15.79;-15.01
13950;-6.825;-101.229;13.945;-87.406;0.401;-53.265;0;0;0;0;0;0;53.073;-13.437;-11.971
13960;-6.825;-97.186;20.673;-85.701;13.119;-48.807;0;0;0;0;0;0;57.017;-11.597;-10.389
13970;0.417;-93.594;27.319;-84.726;24.814;-44.084;0;0;0;0;0;0;61.4;-10.074;-8.807
13980;6.498;-89.641;33.556;-83.621;36.837;-38.714;0;0;0;0;0;0;65.846;-8.32;-7.239
13990;14.564;-85.326;39.612;-82.126;48.861;-31.796;0;0;0;0;0;0;70.731;-6.083;-6.51
14000;21.797;-80.644;44.753;-80.713;57.579;-25.272;0;0;0;0;0;0;75.872;-4.326;-5.745
14010;29.392;-74.894;49.388;-78.783;67.418;-17.88;0;0;0;0;0;0;80.212;-2.708;-4.979
14020;38.199;-68.383;53.884;-76.53;76.237;-10.989;0;0;0;0;0;0;84.181;-1.083;-4.062
14030;45.501;-62.63;58.67;-74.276;86.767;-5.323;0;0;0;0;0;0;87.549;0.832;-3.084
14040;54.866;-56.182;63.381;-73.313;96.657;1.593;0;0;0;0;0;0;90.517;2.457;-2.106
14050;65.094;-50.294;68.27;-72.121;108.011;8.287;0;0;0;0;0;0;93.486;4.145;-1.059
14060;74.924;-45.128;73.272;-71.137;117.559;16.077;0;0;0;0;0;0;96.865;4.743;0.221
14070;86.702;-39.062;77.473;-69.481;125.204;23.08;0;0;0;0;0;0;100.244;4.022;1.501
14080;99.801;-32.012;81.832;-67.556;132.317;28.444;0;0;0;0;0;0;102.818;3.95;2.781
14090;115.509;-24.371;85.457;-65.589;141.619;33.052;0;0;0;0;0;0;105.392;3.389;5.066
14100;132.028;-15.2;89.001;-63.637;149.124;36.592;0;0;0;0;0;0;106.538;4.174;7.352
14110;148.306;-4.414;92.643;-61.061;157.163;39.779;0;0;0;0;0;0;107.684;4.966;9.637
14120;159.608;7.379;95.665;-58.484;165.277;43.818;0;0;0;0;0;0;109.052;5.029;13.168
14130;170.829;19.535;97.486;-55.412;170.113;47.47;0;0;0;0;0;0;110.421;4.659;16.699
14140;181.232;31.15;99.879;-52.072;173.521;50.286;0;0;0;0;0;0;110.532;4.25;20.23
14150;193.799;42.521;100.018;-48.476;174.607;51.577;0;0;0;0;0;0;110.644;3.792;24.265
14160;207.294;53.732;100.481;-45.556;171.65;53.737;0;0;0;0;0;0;108.284;2.706;28.182
14170;223.279;64.687;100.457;-42.135;168.612;55.938;0;0;0;0;0;0;106.007;1.026;32.099
14180;238.408;75.011;100.308;-38.854;166.41;57.868;0;0;0;0;0;0;103.219;-0.619;35.857
14190;252.852;87.229;99.061;-34.892;163.281;60.171;0;0;0;0;0;0;100.363;-1.348;38.863
14200;264.859;97.727;96.961;-31.241;161.433;62.719;0;0;0;0;0;0;96.15;-2.011;41.87
14210;275.189;107.702;93.542;-27.066;158.51;65.411;0;0;0;0;0;0;91.841;-1.994;44.677
14220;279.457;117.397;88.469;-22.891;155.588;67.288;0;0;0;0;0;0;86.346;-1.415;47.059
14230;280.338;126.172;83.101;-18.069;150.945;68.006;0;0;0;0;0;0;80.913;-1.041;49.662
14240;278.945;134.666;79.212;-12.96;147.192;67.299;0;0;0;0;0;0;74.618;-0.964;52.265
14250;275.21;141.836;74.828;-8.175;145.21;66.545;0;0;0;0;0;0;68.171;-0.604;54.734
14260;269.651;146.017;71.233;-3.343;142.186;64.076;0;0;0;0;0;0;62.313;-1.644;57.237
14270;262.99;149.865;67.197;0.526;137.203;60.832;0;0;0;0;0;0;56.283;-3.49;59.741
14280;256.992;153.346;62.487;4.126;131.085;57.326;0;0;0;0;0;0;50.99;-5.655;61.091
14290;249.302;156.952;57.164;8.691;125.132;53.971;0;0;0;0;0;0;45.919;-8.037;62.441
14300;240.361;160.396;51.36;13.28;119.207;51.097;0;0;0;0;0;0;40.599;-9.633;63.612
14310;230.396;164.582;47.011;17.869;115.385;47.695;0;0;0;0;0;0;35.196;-9.71;62.632
14320;218.462;167.034;42.676;21.526;109.483;44.054;0;0;0;0;0;0;30.069;-9.657;61.651
14330;206.772;168.332;37.757;24.03;101.541;40.275;0;0;0;0;0;0;23.967;-9.388;60.608
14340;193.552;168.89;32.876;26.535;91.225;33.33;0;0;0;0;0;0;18.037;-9.277;57.659
14350;179.581;168.007;27.114;29.266;80.895;27.861;0;0;0;0;0;0;12.404;-10.447;54.71
14360;164.137;165.941;22.381;31.97;71.345;25.298;0;0;0;0;0;0;6.764;-12.436;51.761
14370;153.49;163.763;17.352;33.43;61.183;22.728;0;0;0;0;0;0;1.727;-13.33;47.897
14380;138.03;160.579;15.74;35.375;52.78;21.753;0;0;0;0;0;0;-3.715;-12.831;43.694
14390;125.165;154.249;14.085;38.17;43.814;20.373;0;0;0;0;0;0;-6.999;-12.338;39.49
14400;110.274;145.796;15.567;41.732;33.972;18.2;0;0;0;0;0;0;-10.383;-10.972;34.747
14410;96.967;137.681;16.76;45.292;24.756;15.297;0;0;0;0;0;0;-12.171;-9.171;31.159
14420;80.874;128.85;18.32;49.294;15.681;12.884;0;0;0;0;0;0;-13.961;-7.411;27.567
14430;67.523;121.576;18.835;52.779;6.589;11.163;0;0;0;0;0;0;-18.921;-7.06;23.971
14440;54.09;112.396;18.996;56.26;-2.106;8.493;0;0;0;0;0;0;-23.886;-6.531;20.345
14450;43.176;103.931;18.666;60.267;-11.373;5.408;0;0;0;0;0;0;-30.672;-6.089;16.711
14460;31.313;95.477;18.361;63.454;-19.622;1.648;0;0;0;0;0;0;-37.467;-5.641;13.069
14470;21.941;87.473;19.187;66.636;-26.409;-0.353;0;0;0;0;0;0;-41.76;-4.424;9.538
14480;15.939;80.702;19.921;68.946;-31.221;0.938;0;0;0;0;0;0;-46.06;-2.619;6.011
14490;10.156;76.143;19.455;70.425;-37.001;2.612;0;0;0;0;0;0;-47.643;-1.705;2.49
14500;7.172;72.915;19.016;71.891;-41.334;2.889;0;0;0;0;0;0;-49.234;-1.248;-1.411
14510;6.282;68.767;17.915;73.195;-46.017;4.097;0;0;0;0;0;0;-50.362;-0.512;-5.32
14520;5.551;66.034;17.04;74.005;-48.255;6.055;0;0;0;0;0;0;-52.894;0.728;-9.235
14530;5.052;63.758;16.198;74.802;-50.722;8.558;0;0;0;0;0;0;-54.896;2.394;-12.506
14540;3.711;62.66;16.102;75.235;-52.416;11.408;0;0;0;0;0;0;-58.093;3.365;-15.786
14550;0.144;60.06;15.633;75.775;-53.396;12.837;0;0;0;0;0;0;-61.043;3.765;-19.076
14560;-2.744;56.54;13.847;76.422;-54.401;12.993;0;0;0;0;0;0;-62.626;3.724;-21.308
14570;-6.184;53.344;11.528;77.224;-52.8;12.816;0;0;0;0;0;0;-64.312;5.512;-23.544
14580;-9.763;50.53;9.997;78.286;-51.371;12.553;0;0;0;0;0;0;-64.192;6.519;-25.785
14590;-13.033;47.967;7.296;79.168;-49.721;16.121;0;0;0;0;0;0;-64.204;8.394;-27.101
14600;-16.143;45.503;4.797;79.877;-48.738;19.745;0;0;0;0;0;0;-65.011;10.353;-27.94
14610;-18.167;43.096;1.118;80.978;-47.769;21.992;0;0;0;0;0;0;-65.789;12.437;-28.781
14620;-20.04;40.585;-1.927;83.398;-45.438;22.23;0;0;0;0;0;0;-66.842;14.473;-29.585
14630;-18.074;39.382;-6.127;85.807;-43.262;21.569;0;0;0;0;0;0;-67.931;16.166;-29.284
14640;-16.591;39.636;-9.894;86.067;-39.339;21.25;0;0;0;0;0;0;-69.377;19.532;-28.985
14650;-13.894;42.092;-14.457;85.043;-36.232;20.675;0;0;0;0;0;0;-70.817;21.646;-28.688
14660;-12.69;43.43;-19.186;84.011;-33.105;19.447;0;0;0;0;0;0;-73.213;22.67;-29.375
14670;-12.122;45.27;-23.746;83.403;-30.002;17.517;0;0;0;0;0;0;-75.603;23.969;-30.061
14680;-14.065;45.383;-28.949;84.165;-27.619;16.135;0;0;0;0;0;0;-72.56;24.741;-30.746
14690;-16.664;43.584;-35.032;84.919;-25.599;14.944;0;0;0;0;0;0;-69.509;24.999;-28.733
14700;-21.426;40.606;-39.54;83.963;-24.075;14.702;0;0;0;0;0;0;-64.129;25.195;-26.72
14710;-25.218;37.441;-44.523;80.651;-24.038;14.553;0;0;0;0;0;0;-58.739;25.346;-24.708
14720;-30.133;34.545;-48.673;77.329;-25.56;12.311;0;0;0;0;0;0;-55.718;23.695;-22.605
14730;-36.035;31.662;-52.495;72.727;-27.941;7.371;0;0;0;0;0;0;-52.687;21.397;-20.505
14740;-42.118;26.676;-56.404;69.865;-30.318;3.324;0;0;0;0;0;0;-52.667;19.103;-18.408
14750;-48.923;21.298;-60.267;66.67;-33.206;1.479;0;0;0;0;0;0;-52.636;18.763;-17.172
14760;-57.339;17.974;-63.498;63.609;-34.671;-2.064;0;0;0;0;0;0;-52.34;19.831;-15.938
14770;-64.96;13.23;-66.747;59.093;-36.507;-6.091;0;0;0;0;0;0;-51.107;21.232;-14.709
14780;-72.528;8.114;-69.271;52.924;-37.69;-10.294;0;0;0;0;0;0;-49.472;22.43;-13.443
14790;-79.141;0.213;-71.657;46.055;-37.01;-14.954;0;0;0;0;0;0;-46.013;24.207;-11.541
14800;-85.204;-5.869;-73.194;38.13;-37.179;-18.318;0;0;0;0;0;0;-42.225;26.857;-9.641
14810;-91.321;-13.492;-74.395;29.224;-38.48;-20.807;0;0;0;0;0;0;-38.684;29.329;-7.095
14820;-96.92;-21.69;-75.42;20.3;-40.12;-22.9;0;0;0;0;0;0;-35.14;31.03;-4.87
14830;-102.745;-30.173;-75.539;11.529;-42.124;-24.034;0;0;0;0;0;0;-33.242;32.579;-2.647
14840;-108.355;-38.409;-74.692;2.791;-44.616;-24.654;0;0;0;0;0;0;-31.371;33.589;-0.427
14850;-114.901;-46.137;-72.469;-5.965;-46.536;-25.47;0;0;0;0;0;0;-27.946;32.95;0.263
14860;-123.279;-53.567;-70.15;-15.197;-46.779;-25.53;0;0;0;0;0;0;-24.662;33.343;0.951
14870;-131.459;-62.897;-67.055;-24.12;-47.469;-22.975;0;0;0;0;0;0;-20.065;33.573;1.638
14880;-141.118;-73.431;-63.771;-33.054;-47.561;-20.29;0;0;0;0;0;0;-15.647;33.884;0.232
14890;-151.609;-82.412;-61.067;-40.672;-48.505;-19.273;0;0;0;0;0;0;-13.959;33.193;-1.172
14900;-162.041;-91.122;-58.594;-47.724;-48.291;-18.286;0;0;0;0;0;0;-12.239;32.363;-2.575
14910;-170.399;-98.353;-55.669;-54.788;-50.332;-16.513;0;0;0;0;0;0;-10.454;31.836;-4.055
14920;-177.451;-105.222;-52.798;-62.567;-52.344;-13.053;0;0;0;0;0;0;-8.638;30.536;-5.527
14930;-183.131;-111.573;-48.266;-70.108;-52.393;-9.698;0;0;0;0;0;0;-8.521;31.241;-6.991
14940;-188.661;-113.912;-42.069;-77.652;-50.612;-6.518;0;0;0;0;0;0;-8.37;32.333;-10.319
14950;-191.784;-115.306;-35.592;-82.32;-47.173;-5.069;0;0;0;0;0;0;-8.21;33.78;-13.631
14960;-194.391;-116.347;-26.321;-83.772;-42.546;-4.091;0;0;0;0;0;0;-8.014;35.901;-16.927
14970;-193.871;-118.92;-14.344;-83.471;-38.621;-2.355;0;0;0;0;0;0;-7.334;37.391;-18.772
14980;-193.411;-121.435;-9.601;-85.631;-35.315;-1.952;0;0;0;0;0;0;-6.845;39.143;-19.25
14990;-193.437;-124.258;-4.519;-89.504;-32.263;-2.152;0;0;0;0;0;0;-5.464;41.091;-19.831
15000;-192.263;-126.937;0.174;-93.283;-29.581;-2.259;0;0;0;0;0;0;-4.03;41.598;-19.753
15010;-190.564;-129.326;4.42;-97.402;-27.808;-0.303;0;0;0;0;0;0;-2.984;40.628;-19.746
15020;-188.213;-132.05;9;-100.388;-25.988;1.825;0;0;0;0;0;0;-1.288;39.587;-19.825
15030;-187.053;-134.495;13.075;-101.614;-25.089;4.312;0;0;0;0;0;0;0.845;38.759;-20.007
15040;-186.179;-135.406;17.534;-102.936;-26.885;7.368;0;0;0;0;0;0;2.568;37.863;-21.47
15050;-186.071;-136.701;21.481;-104.366;-29.018;10.809;0;0;0;0;0;0;4.38;36.504;-23.195
15060;-185.615;-135.743;25.898;-104.063;-30.023;14.618;0;0;0;0;0;0;5.434;35.053;-25.234
15070;-186.613;-133.453;30.867;-103.667;-31.28;18.187;0;0;0;0;0;0;6.133;31.92;-27.28
15080;-188.867;-131.214;35.017;-102.226;-30.347;20.546;0;0;0;0;0;0;7.483;28.766;-29.722
15090;-191.762;-129.271;40.239;-100.339;-28.144;21.94;0;0;0;0;0;0;8.58;25.411;-32.655
