timepoints (min);31: frq9,- -1;32: frq9,- -2;33: frq9,- -3;34: frq10,- -1;35: frq10,- -2;36: frq10,- -3;37: wc-1,+ -1;38: wc-1,+ -2;39: wc-1,+ -3;40: wc-2,+ -1;41: wc-2,+ -2;42: wc-2,+ -3;43: wc-1,- -1;44: wc-1,- -2;45: wc-1,- -3
10400;32.546;63.025;121.69;24.126;77.474;37.756;209.16;160.244;49.237;58.124;165.753;52.499;22.477;157.508;-2.578
10410;36.806;61.286;119.359;26.404;82.723;41.473;209.938;162.487;52.658;56.308;167.207;56.396;22.025;161.806;-3.334
10420;41.646;59.484;116.679;30.872;85.165;44.001;212.022;161.029;56.072;55.063;167;60.532;20.168;166.497;-4.65
10430;47.088;58.375;114.45;35.972;86.808;46.04;215.822;159.348;58.822;54.193;166.785;63.934;18.312;171.188;-4.636
10440;52.83;57.142;110.299;41.19;86.761;47.954;217.284;160.851;60.894;53.255;168.41;64.876;15.52;175.047;-4.75
10450;56.625;57.25;106.102;46.603;85.514;49.883;218.629;164.903;61.403;51.237;171.116;65.818;12.728;179.058;-5.057
10460;60.539;57.219;100.852;52.057;83.938;52.046;218.236;169.305;59.552;48.152;173.877;65.858;10.131;180.942;-6.655
10470;63.006;57.717;94.263;56.415;82.251;54.491;217.763;174.266;58.232;44.761;177.628;67.098;8.774;182.826;-8.426
10480;65.731;58.167;88.366;59.214;82.321;56.886;215.447;177.85;55.632;41.855;181.515;68.393;7.217;182.051;-11.05
10490;68.414;56.8;81.174;61.674;81.339;60.48;210.026;181.869;52.876;38.724;185.241;70.582;5.874;181.356;-13.414
10500;71.514;55.474;75.601;62.844;80.668;63.63;202.817;185.599;53.157;34.473;189.646;71.611;4.477;180.805;-15.764
10510;76.371;53.229;70.008;63.938;79.563;67.99;195.949;192.361;58.248;30.577;194.777;72.812;3.181;178.368;-17.417
10520;80.966;50.908;66.052;65.796;78.618;72.474;191.039;201.55;63.506;26.912;199.01;73.178;1.967;175.931;-18.222
10530;87.08;51.226;63;67.414;77.326;77.399;184.806;209.535;68.433;24.739;201.837;74.023;1.768;170.036;-19.028
10540;92.262;51.338;60.728;69.183;75.841;82.003;178.324;213.821;71.352;21.982;202.535;74.083;1.623;162.021;-20.673
10550;96.964;51.794;59.963;70.499;74.859;86.183;171.603;217.466;74.989;18.705;200.833;73.803;0.025;152.276;-21.77
10560;100.367;52.189;59.754;72.295;73.716;89.164;165.414;222.877;78.066;16;197.298;73.523;-3.799;140.386;-23.588
10570;102.21;49.797;59.105;73.148;74.017;90.694;160.601;226.109;80.48;15.539;195.298;73.032;-7.622;128.497;-23.938
10580;104.17;47.468;59.439;73.32;74.072;91.323;157.619;225.771;82.003;16.516;194.479;72.781;-11.306;117.154;-24.586
10590;104.457;45.777;59.447;73.41;71.647;91.91;156.346;221.727;82.273;18.743;194.24;72.164;-14.977;105.812;-25.059
10600;104.737;44.037;60.708;71.041;69.128;92.292;155.861;216.763;81.726;23.63;194.316;72.974;-18.065;92.64;-24.749
10610;104.181;42.807;60.044;66.993;64.732;91.434;154.993;213.364;82.666;31.597;196.152;76.943;-21.446;76.188;-24.15
10620;103.356;41.652;60.008;62.919;60.814;90.462;134.11;193.004;73.866;24.617;176.89;69.684;-24.912;61.138;-23.552
10630;102.186;39.672;58.319;58.134;55.148;88.61;112.028;174.593;64.921;17.588;157.407;63.159;-28.494;48.105;-24.251
10640;99.959;37.581;56.204;53.308;48.857;85.979;89.945;156.986;56.337;10.832;138.097;55.193;-32.156;33.312;-25.068
10650;96.68;35.4;54.237;48.786;41.495;82.233;69.354;139.137;48.437;4.11;119.156;47.31;-35.09;20.207;-26.268
10660;91.892;33.312;51.469;45.545;32.599;78.397;50.142;121.999;41.298;-2.051;100.935;37.517;-38.063;7.102;-27.669
10670;86.2;31.334;47.436;43.041;27.308;75.444;31.003;106.604;34.021;-7.916;83.594;27.724;-39.582;-5.786;-28.83
10680;79.772;27.95;42.807;39.626;21.879;72.211;12.506;90.673;27.273;-13.735;67;18.666;-41.421;-18.709;-30.975
10690;73.345;24.76;37.563;35.738;19.372;69.105;-4.724;72.881;20.697;-19.349;50.072;10.328;-42.592;-31.258;-33.452
10700;70.055;19.057;32.255;31.08;16.843;65.363;-21.975;53.448;14.175;-24.174;33.219;1.997;-44.083;-43.552;-36.61
10710;66.766;13.622;28.207;25.836;13.382;61.524;-39.353;33.219;8.163;-28.75;16.113;-6.491;-45.839;-55.615;-39.097
10720;61.83;7.08;25.291;20.452;9.603;56.828;-57.571;13.11;1.633;-32.687;-1.913;-14.779;-48.852;-67.091;-42.004
10730;56.895;0.655;23.519;16.316;3.488;51.643;-74.945;-6.978;-4.16;-36.535;-20.874;-23.026;-51.646;-78.691;-44.192
10740;51.039;-3.204;22.826;13.309;-0.923;45.182;-90.61;-28.006;-8.292;-40.455;-40.622;-30.957;-54.622;-89.039;-44.834
10750;45.092;-7.146;19.134;11.557;-5.361;38.502;-104.868;-49.068;-13.048;-43.661;-60.328;-38.888;-57.599;-99.386;-45.953
10760;37.506;-9.048;15.241;9.29;-7.553;30.37;-117.963;-71.228;-21.364;-47.342;-79.134;-46.757;-60.006;-109.086;-45.312
10770;30.154;-10.861;9.524;6.539;-8.284;22.286;-130.619;-93.571;-29.639;-50.703;-97.186;-54.167;-62.412;-116.985;-44.804
10780;21.048;-13.592;3.007;2.949;-9.105;14.894;-143.32;-115.713;-38.683;-55.345;-113.839;-61.577;-64.599;-122.959;-44.349
10790;12.313;-16.412;-2.698;0.2;-9.91;7.857;-155.848;-137.165;-47.109;-59.498;-128.404;-68.352;-66.908;-125.709;-43.792
10800;4.03;-18.062;-9.799;-2.061;-10.854;1.626;-168.577;-157.589;-57.222;-63.497;-142.052;-75.015;-67.956;-128.459;-43.377
10810;-4.189;-19.884;-15.913;-4.698;-12.397;-3.294;-181.094;-177.223;-66.648;-67.592;-155.708;-81.679;-67.447;-129.426;-41.458
10820;-11.041;-20.284;-21.324;-8.752;-14.065;-9.567;-194;-195.596;-75.301;-72.767;-170.046;-88.538;-67.076;-129.913;-40.459
10830;-18.094;-20.532;-26.193;-12.646;-16.026;-15.134;-206.917;-210.902;-83.494;-78.446;-185.778;-95.357;-64.862;-131.781;-37.942
10840;-23.877;-21.654;-30.633;-17.823;-17.877;-20.659;-221.385;-223.778;-90.469;-85.192;-200.27;-102.066;-62.572;-133.648;-35.535
10850;-29.661;-22.734;-36.257;-22.28;-20.556;-25.476;-237.006;-236.094;-96.389;-94.542;-215.52;-109.399;-60.36;-133.993;-34.712
10860;-34.917;-24.697;-39.756;-25.326;-21.017;-29.052;-252.945;-249.131;-103.269;-106.869;-233.724;-118.531;-57.545;-131.223;-33.908
10870;-40.174;-26.742;-43.717;-27.694;-21.615;-32.953;-248.303;-244.966;-100.993;-104.4;-229.517;-116.131;-55.45;-128.094;-34.983
10880;-45.877;-28.87;-45.756;-27.898;-19.854;-35.32;-243.697;-240.434;-98.869;-101.931;-225.255;-113.71;-53.651;-124.84;-34.622
10890;-51.581;-31.217;-47.575;-27.992;-18.348;-37.694;-239.09;-236.014;-96.945;-99.503;-220.993;-111.29;-51.372;-119.488;-34.261
10900;-56.108;-33.383;-49.528;-27.007;-15.783;-38.548;-234.669;-231.703;-94.924;-97.124;-216.731;-109.062;-48.935;-113.921;-33.212
10910;-60.097;-35.419;-51.21;-27.302;-13.337;-39.201;-230.297;-227.579;-92.628;-94.814;-212.566;-106.986;-45.418;-108.175;-32.109
10920;-63.222;-37.152;-51.874;-27.44;-12.519;-39.331;-225.834;-223.545;-90.517;-92.634;-208.593;-104.91;-41.811;-102.425;-30.846
10930;-66.432;-38.703;-52.572;-26.887;-11.154;-39.701;-221.159;-219.448;-88.566;-90.455;-204.814;-102.869;-37.877;-96.357;-29.582
10940;-69.531;-40.2;-52.552;-25.454;-10.658;-40.326;-216.6;-215.131;-86.641;-88.386;-201.076;-100.828;-33.943;-90.083;-28.188
10950;-75.276;-40.306;-53.585;-23.952;-9.441;-41.549;-211.855;-210.648;-84.793;-86.2;-197.338;-98.903;-29.978;-84.739;-26.223
10960;-80.441;-40.702;-57.001;-22.01;-8.556;-42.772;-206.669;-206.145;-82.945;-83.869;-193.51;-96.945;-26.012;-79.706;-24.339
10970;-83.607;-40.321;-60.563;-20.654;-6.99;-44.069;-201.483;-201.641;-81.317;-81.683;-189.476;-94.986;-21.777;-74.566;-20.509
10980;-86.738;-40.051;-65.498;-20.818;-5.549;-45.605;-196.083;-197.193;-80.007;-79.497;-185.179;-92.634;-17.541;-69.425;-16.699
10990;-89.229;-40.552;-70.371;-22.222;-5.16;-46.901;-190.821;-193.014;-78.786;-77.262;-180.828;-90.379;-13.688;-65.28;-12.088
11000;-91.913;-41.039;-72.323;-24.661;-4.599;-46.668;-185.841;-189.131;-77.421;-75.034;-176.524;-88.124;-8.916;-59.855;-7.457
11010;-94.837;-42.645;-73.992;-26.928;-7.506;-46.276;-181.048;-185.124;-76.152;-72.89;-172.221;-86.193;-4.466;-54.154;-4.243
11020;-97.957;-43.977;-73.932;-29.556;-10.934;-44.241;-176.462;-180.8;-74.848;-70.917;-167.855;-84.303;0.797;-51.964;-0.953
11030;-100.753;-45.76;-73.79;-32.095;-14.458;-42.607;-172.221;-176.345;-73.455;-69.021;-163.628;-82.414;5.593;-49.774;1.349
11040;-103.724;-47.488;-74.324;-35.594;-17.742;-41;-167.786;-172.097;-71.91;-67.124;-159.697;-80.255;10.07;-48.708;3.646
11050;-105.491;-49.937;-75.01;-40.023;-20.764;-40.356;-163.352;-168;-70.076;-65.131;-155.945;-78.097;13.246;-48.521;5.703
11060;-107.239;-52.378;-76.669;-44.761;-23.943;-39.746;-158.621;-163.828;-67.91;-62.924;-152.083;-75.786;15.408;-48.114;6.83
11070;-108.885;-54.426;-78.404;-46.601;-27.123;-38.312;-153.731;-159.772;-65.745;-60.731;-148.221;-73.717;17.716;-48.188;7.837
11080;-110.415;-56.474;-80.15;-48.379;-31.458;-37.342;-148.766;-155.434;-63.469;-58.607;-144.179;-71.648;18.658;-46.393;7.236
11090;-111.081;-58.05;-81.717;-47.898;-35.793;-36.386;-143.641;-150.924;-61.462;-56.483;-140.007;-69.738;19.634;-44.688;6.524
11100;-111.796;-59.625;-82.215;-47.149;-39.294;-36.666;-138.462;-146.414;-59.903;-54.317;-135.931;-67.628;20.971;-44.023;6.396
11110;-111.012;-60.443;-82.713;-45.732;-41.474;-36.919;-133.517;-142.193;-58.545;-52.241;-132.097;-65.517;22.342;-43.138;5.95
11120;-109.957;-59.906;-84.194;-45.615;-43.71;-37.932;-128.903;-138.379;-57.145;-50.269;-128.262;-63.324;23.953;-42.24;7.026
11130;-108.462;-59.549;-85.676;-45.732;-45.566;-39.459;-124.09;-134.441;-55.559;-48.303;-124.455;-61.214;25.44;-42.335;7.484
11140;-106.677;-57.919;-90.217;-45.822;-47.745;-41.076;-119.276;-130;-53.821;-46.338;-120.69;-59.103;26.523;-41.989;8.292
11150;-105.052;-56.364;-94.757;-46.938;-50.651;-43.472;-114.386;-125.579;-51.993;-44.303;-116.683;-56.993;27.854;-40.474;8.71
11160;-103.497;-54.843;-98.966;-48.047;-53.557;-45.861;-109.607;-121.559;-50.152;-42.338;-112.324;-54.883;27.561;-38.801;9.486
11170;-101.941;-53.156;-103.174;-49.572;-57.237;-48.538;-105.062;-117.366;-48.31;-40.552;-108.117;-52.703;27.269;-36.116;8.574
11180;-100.931;-52.001;-106.417;-51.008;-61.237;-50.674;-100.8;-113.103;-46.421;-38.924;-103.91;-50.572;26.666;-32.149;7.662
11190;-100.99;-50.964;-109.659;-52.615;-64.382;-52.385;-96.676;-108.703;-44.566;-37.31;-99.979;-48.441;25.983;-28.465;7.775
11200;-100.215;-50.099;-112.95;-52.863;-70.263;-52.725;-92.517;-104.241;-42.766;-35.697;-95.952;-46.503;25.32;-24.572;7.964
11210;-100.367;-49.352;-114.841;-53.152;-75.614;-53.321;-88.138;-100.007;-41.014;-34.083;-91.724;-44.8;25.657;-20.68;8.593
11220;-99.804;-49.201;-116.423;-53.228;-79.775;-52.455;-83.759;-95.772;-39.221;-32.434;-87.759;-43.097;25.658;-18.269;8.152
11230;-98.726;-48.906;-117.286;-53.208;-83.757;-50.909;-79.241;-91.828;-37.393;-30.821;-83.793;-41.483;26.672;-16.823;7.251
11240;-97.488;-47.171;-117.771;-53.41;-85.055;-48.404;-74.724;-88.034;-35.593;-29.255;-79.828;-39.621;27.823;-15.468;4.861
11250;-95.732;-45.45;-118.137;-54.001;-86.353;-47.701;-70.503;-84.248;-33.917;-27.69;-75.91;-37.759;27.983;-14.383;1.924
11260;-93.846;-43.109;-118.076;-54.393;-85.703;-46.949;-66.497;-80.593;-32.372;-26.221;-72.083;-35.586;27.833;-13.299;-0.088
11270;-90.999;-40.754;-118.415;-55.712;-87.269;-49.08;-62.469;-77.186;-30.828;-24.821;-68.407;-33.414;26.036;-10.429;-2.101
11280;-86.812;-38.608;-118.763;-57.137;-88.517;-52.011;-58.538;-73.634;-29.359;-23.434;-64.862;-31.393;24.163;-7.359;-1.993
11290;-82.746;-36.441;-119.35;-58.401;-89.19;-55.422;-54.828;-69.766;-27.862;-22.055;-61.297;-29.497;23.785;-4.385;-1.844
11300;-78.491;-33.967;-118.979;-57.538;-89.808;-57.153;-51.117;-65.621;-26.331;-20.766;-57.731;-27.6;23.407;-0.421;-1.415
11310;-74.236;-31.444;-118.448;-55.354;-88.589;-58.946;-47.386;-61.317;-24.876;-19.476;-54.055;-25.697;25.212;2.883;-1.152
11320;-68.811;-28.406;-118.15;-54.597;-87.37;-59.404;-43.51;-57.034;-23.352;-18.297;-50.221;-23.828;27.232;5.876;-1.328
11330;-63.269;-25.415;-118.292;-53.921;-83.981;-59.102;-39.862;-52.717;-21.972;-17.124;-46.2;-21.959;28.324;8.149;-1.517
11340;-57.08;-23.123;-118.476;-54.885;-81.378;-58.015;-36.566;-48.2;-20.876;-15.966;-42.076;-20.131;29.513;10.326;-2.803
11350;-50.309;-20.865;-117.859;-55.905;-78.273;-55.848;-33.476;-43.683;-19.655;-14.959;-37.952;-18.303;30.382;13.163;-2.742
11360;-43.934;-18.848;-116.877;-57.062;-76.89;-53.64;-30.538;-39;-17.821;-13.952;-33.945;-16.476;30.884;17.268;-2.75
11370;-37.934;-18.665;-112.855;-56.963;-75.472;-51.33;-27.648;-34.303;-15.986;-13;-30.069;-14.731;31.983;21.614;-2.185
11380;-31.672;-18.206;-108.564;-55.945;-73.208;-48.857;-24.738;-29.634;-14.034;-11.828;-26.434;-12.986;33.204;25.491;-1.668
11390;-26.452;-18.33;-99.353;-54.487;-71.09;-46.632;-21.828;-25.103;-12.234;-10.731;-23.193;-11.379;34.305;29.003;-1.785
11400;-21.074;-18.495;-89.914;-52.127;-68.789;-44.607;-18.883;-20.738;-10.179;-9.655;-20.124;-9.834;35.286;31.8;-1.785
11410;-16.697;-17.91;-80.876;-49.981;-66.509;-42.72;-15.986;-16.497;-8.207;-8.579;-17.055;-8.29;36.932;32.811;-1.825
11420;-11.321;-17.608;-71.83;-47.314;-64.546;-40.95;-13.103;-12.462;-6.331;-7.317;-13.848;-6.724;39.379;34.001;-0.557
11430;-5.466;-17.895;-64.865;-44.2;-63.717;-39.346;-10.138;-8.959;-4.538;-5.986;-10.407;-5.166;41.619;36.637;1.523
11440;2.302;-18.182;-57.692;-39.19;-62.302;-37.981;-6.924;-5.924;-2.966;-4.476;-7.179;-3.607;43.499;39.273;3.437
11450;10.07;-18.934;-50.08;-35.374;-58.832;-37.252;-3.51;-2.986;-1.566;-2.503;-3.841;-1.959;45.538;42.252;5.441
11460;17.421;-19.727;-42.523;-30.411;-55.403;-36.138;0;0;0;0;0;0;43.956;45.786;7.057
11470;24.792;-19.469;-33.237;-25.777;-53.514;-33.212;0;0;0;0;0;0;42.374;49.368;8.458
11480;32.688;-19.211;-24.269;-20.905;-51.957;-30.439;0;0;0;0;0;0;42.352;53.55;9.96
11490;40.585;-18.793;-13.763;-16.48;-51.913;-28.266;0;0;0;0;0;0;42.316;55.469;11.462
11500;47.604;-18.217;-3.27;-11.659;-51.709;-24.509;0;0;0;0;0;0;41.206;56.552;13.305
11510;54.983;-16.24;7.303;-6.335;-51.425;-20.745;0;0;0;0;0;0;40.088;56.594;14.468
11520;61.343;-14.125;17.65;-0.691;-49.466;-14.617;0;0;0;0;0;0;38.669;56.548;16
11530;67.27;-8.548;27.674;4.714;-47.508;-8.537;0;0;0;0;0;0;37.194;56.349;16.652
11540;73.108;-2.832;37.603;9.968;-45.774;-1.581;0;0;0;0;0;0;34.44;57.201;17.236
11550;77.469;4.397;48.343;13.461;-44.254;3.433;0;0;0;0;0;0;32.11;58.054;17.302
11560;79.175;11.723;59.305;15.804;-41.534;8.502;0;0;0;0;0;0;28.941;60.946;17.258
11570;78.859;18.218;71.153;19.454;-39.055;12.014;0;0;0;0;0;0;26.294;63.935;17.116
11580;80.712;24.761;82.986;24.097;-36.097;15.45;0;0;0;0;0;0;24.927;66.004;16.974
11590;81.334;29.621;94.459;29.273;-32.691;17.641;0;0;0;0;0;0;23.068;67.752;17.709
11600;82.276;34.514;104.274;33.396;-29.244;19.632;0;0;0;0;0;0;21.208;69.499;17.364
11610;83.459;39.519;112.45;37.403;-24.012;21.436;0;0;0;0;0;0;18.954;68.199;16.977
11620;83.597;43.436;118.03;41.472;-18.45;23.346;0;0;0;0;0;0;16.701;67.208;16.349
11630;81.945;47.463;123.131;44.261;-13.207;25.463;0;0;0;0;0;0;14.603;67.818;15.68
11640;81.094;50.651;126.117;47.099;-7.937;27.959;0;0;0;0;0;0;12.608;67.589;16.303
11650;80.779;53.887;129.983;49.797;-2.898;30.872;0;0;0;0;0;0;11.308;67.36;16.796
11660;81.058;56.083;134.039;53.812;1.617;33.943;0;0;0;0;0;0;9.945;69.403;16.295
11670;81.807;58.196;138.534;57.526;7.313;37.196;0;0;0;0;0;0;6.942;71.528;15.794
11680;82.521;61.189;144.583;61.586;14.065;40.407;0;0;0;0;0;0;4.015;71.134;13.961
11690;83.214;64.058;149.634;62.655;20.817;43.883;0;0;0;0;0;0;1.528;70.281;11.488
11700;83.906;67.167;153.019;63.683;27.837;47.199;0;0;0;0;0;0;-0.966;69.463;9.375
11710;84.716;70.09;156.39;62.03;34.913;50.714;0;0;0;0;0;0;-1.103;67.526;8.102
11720;85.046;72.332;159.607;60.446;41.56;52.108;0;0;0;0;0;0;-1.366;63.4;6.588
11730;83.899;74.41;162.672;57.828;48.214;53.577;0;0;0;0;0;0;-4.021;59.274;6.156
11740;83.138;75.713;165.212;55.69;56.268;55.608;0;0;0;0;0;0;-7.047;54.328;5.855
11750;82.404;76.913;167.553;53.926;65.819;57.017;0;0;0;0;0;0;-9.299;49.41;6.283
11760;81.732;76.582;168.029;52.121;75.385;58.385;0;0;0;0;0;0;-11.292;45.531;6.71
11770;81.061;76.148;168.532;52.221;85.568;58.012;0;0;0;0;0;0;-12.206;40.273;7.545
11780;79.389;72.228;165.869;52.88;95.959;57.55;0;0;0;0;0;0;-12.681;35.015;8.379
11790;76.957;68.308;163.33;54.244;103.469;55.543;0;0;0;0;0;0;-13.157;30.277;8.959
11800;74.836;62.534;164.343;54.396;111.234;53.72;0;0;0;0;0;0;-13.412;25.346;9.338
11810;76.514;56.76;165.116;54.554;114.188;53.377;0;0;0;0;0;0;-13.668;18.615;9.628
11820;78.083;52.075;161.749;53.407;117.196;54.208;0;0;0;0;0;0;-13.937;14.367;10.117
11830;79.811;47.389;158.258;50.968;118.686;54.923;0;0;0;0;0;0;-14.206;10.119;10.731
11840;81.326;45.12;151.47;49.768;119.392;55.727;0;0;0;0;0;0;-14.879;6.87;11.221
11850;83.4;42.931;144.662;49.99;120.098;56.908;0;0;0;0;0;0;-15.393;4.07;11.71
11860;86.154;40.57;139.291;49.812;118.349;57.808;0;0;0;0;0;0;-13.188;3.03;12.028
11870;89.83;39.728;133.989;49.474;116.724;58.846;0;0;0;0;0;0;-10.754;-0.006;12.225
11880;95.066;39.052;132.549;48.961;111.858;60.021;0;0;0;0;0;0;-8.041;-3;11.845
11890;100.226;38.577;131.254;48.545;106.854;62.327;0;0;0;0;0;0;-5.19;-4.714;10.186
11900;104.407;38.342;126.959;48.648;101.85;64.436;0;0;0;0;0;0;-2.699;-7.221;8.63
11910;108.436;37.868;122.284;48.29;98.539;66.905;0;0;0;0;0;0;-2.048;-10.399;8.474
11920;110.713;37.435;118.29;49.185;95.691;68.934;0;0;0;0;0;0;-0.557;-11.777;8.339
11930;112.207;37.281;114.426;49.12;94.165;70.673;0;0;0;0;0;0;0.912;-13.03;9.177
11940;113.223;37.025;110.763;50.323;92.592;72.692;0;0;0;0;0;0;2.194;-13.964;10.014
11950;113.942;36.941;107.91;50.714;90.948;74.47;0;0;0;0;0;0;3.532;-14.003;9.225
11960;115.585;36.857;103.138;53.302;89.6;77.288;0;0;0;0;0;0;5.149;-14.193;7.556
11970;118.048;37.119;96.662;55.841;87.989;81.654;0;0;0;0;0;0;6.003;-13.623;5.768
11980;120.67;37.381;89.426;61.661;86.516;85.964;0;0;0;0;0;0;6.905;-13.295;3.461
11990;123.367;37.084;80.91;67.44;83.556;89.715;0;0;0;0;0;0;9.433;-10.497;1.243
12000;124.56;36.788;72.367;73.156;79.414;93.513;0;0;0;0;0;0;11.961;-9.632;-1.815
12010;125.462;35.67;65.546;77.152;75.189;96.952;0;0;0;0;0;0;12.719;-8.801;-4.921
12020;123.91;34.553;58.361;79.699;69.287;100.975;0;0;0;0;0;0;13.476;-8.011;-9.294
12030;122.556;33.685;54.473;79.487;63.392;104.868;0;0;0;0;0;0;13.828;-7.007;-13.666
12040;119.79;32.818;49.17;77.097;56.625;108.481;0;0;0;0;0;0;14.166;-7.705;-18.28
12050;117.025;31.921;39.094;75.759;49.568;112.033;0;0;0;0;0;0;12.823;-8.433;-22.294
12060;112.734;31.025;27.352;75.037;44.072;110.625;0;0;0;0;0;0;11.654;-9.161;-25.992
12070;108.323;28.612;18.622;74.437;41.263;106.768;0;0;0;0;0;0;10.044;-12.494;-27.93
12080;102.246;26.352;9.803;73.796;39.495;102.884;0;0;0;0;0;0;8.531;-15.93;-29.937
12090;96.168;24.201;4.848;70.754;38.341;98.498;0;0;0;0;0;0;7.818;-20.065;-31.303
12100;88.582;21.092;0.252;66.814;37.076;93.988;0;0;0;0;0;0;7.181;-27.006;-31.954
12110;80.226;18.011;-4.684;61.206;34.546;89.517;0;0;0;0;0;0;4.743;-33.946;-31.928
12120;72.295;14.086;-9.621;55.599;31.588;84.192;0;0;0;0;0;0;1.265;-39.257;-32.479
12130;64.76;10.126;-18.639;49.956;30.352;78.818;0;0;0;0;0;0;-2.654;-44.812;-32.597
12140;57.745;5.41;-27.657;44.313;29.953;71.916;0;0;0;0;0;0;-6.352;-50.368;-32.436
12150;51.766;0.687;-35.492;39.138;30.753;65.248;0;0;0;0;0;0;-10.098;-55.139;-32.364
12160;46.106;-4.371;-43.328;34.149;30.404;57.901;0;0;0;0;0;0;-12.059;-57.701;-32.052
12170;41.655;-9.401;-53.567;29.45;31.268;50.909;0;0;0;0;0;0;-13.166;-61.669;-31.899
12180;35.284;-15.047;-62.652;26.943;30.412;43.883;0;0;0;0;0;0;-14.532;-64.353;-32.026
12190;29.403;-20.858;-71.284;24.334;29.934;37.327;0;0;0;0;0;0;-15.469;-67.037;-32.4
12200;23.971;-27.076;-78.477;23.844;28.229;30.723;0;0;0;0;0;0;-16.406;-71.017;-31.508
12210;17.4;-33.294;-83.592;22.465;26.103;23.89;0;0;0;0;0;0;-17.938;-75.628;-30.978
12220;10.474;-39.521;-87.95;20.444;23.498;15.128;0;0;0;0;0;0;-18.79;-78.839;-30.226
12230;3.029;-45.735;-91.549;16.583;20.996;6.229;0;0;0;0;0;0;-19.629;-82.084;-29.594
12240;-5.2;-51.299;-95.545;10.538;17.254;-3.465;0;0;0;0;0;0;-22.281;-86.49;-28.797
12250;-12.589;-56.585;-99.541;4.252;12.577;-13;0;0;0;0;0;0;-24.954;-88.699;-27.04
12260;-20.15;-61.058;-104.221;-2.065;8.044;-22.931;0;0;0;0;0;0;-25.701;-90.905;-25.414
12270;-27.12;-65.869;-108.461;-8.375;3.439;-32.709;0;0;0;0;0;0;-26.309;-92.07;-23.388
12280;-34.014;-71.232;-112.683;-12.099;-1.032;-42.446;0;0;0;0;0;0;-26.611;-93.077;-21.15
12290;-40.223;-77.086;-115.785;-12.788;-2.171;-50.503;0;0;0;0;0;0;-26.989;-93.284;-18.603
12300;-46.412;-82.661;-118.894;-13.641;-3.003;-57.255;0;0;0;0;0;0;-26.367;-93.571;-15.366
12310;-52.774;-87.941;-120.622;-16.32;-2.356;-60.43;0;0;0;0;0;0;-26.674;-93.486;-12.561
12320;-59.305;-92.378;-121.808;-19.286;-3.659;-60.812;0;0;0;0;0;0;-26.982;-92.6;-11.477
12330;-65.594;-95.586;-122.183;-22.823;-4.846;-61.126;0;0;0;0;0;0;-28.048;-91.714;-10.221
12340;-71.564;-98.657;-122.698;-25.352;-5.861;-60.992;0;0;0;0;0;0;-29.114;-89.639;-9.724
12350;-77.459;-100.117;-121.804;-27.443;-6.494;-61.357;0;0;0;0;0;0;-29.501;-84.523;-10.157
12360;-83.052;-101.309;-120.622;-27.894;-4.597;-61.566;0;0;0;0;0;0;-29.887;-79.779;-10.59
12370;-88.863;-101.101;-119.214;-27.917;-2.472;-61.121;0;0;0;0;0;0;-29.659;-73.676;-10.804
12380;-94.47;-100.389;-116.892;-27.637;-0.986;-60.643;0;0;0;0;0;0;-27.84;-67.292;-11.018
12390;-100.342;-98.877;-115.208;-27.023;-0.572;-59.954;0;0;0;0;0;0;-26.021;-60.785;-9.986
12400;-107.688;-96.419;-113.11;-26.748;-2.159;-59.63;0;0;0;0;0;0;-24.451;-53.957;-9.023
12410;-115.568;-93.401;-111.081;-26.568;-4.81;-59.083;0;0;0;0;0;0;-22.881;-49.139;-8.261
12420;-123.488;-89.401;-107.855;-27.502;-8.425;-58.766;0;0;0;0;0;0;-22.739;-45.335;-7.263
12430;-128.422;-85.121;-105.789;-29.796;-13.316;-58.614;0;0;0;0;0;0;-22.597;-42.691;-6.986
12440;-132.116;-80.275;-103.108;-32.057;-16.23;-58.625;0;0;0;0;0;0;-22.145;-40.137;-6.814
12450;-135.596;-75.228;-101.706;-35.702;-18.905;-58.004;0;0;0;0;0;0;-21.892;-38.902;-6.641
12460;-137.916;-69.737;-101.116;-39.437;-22.418;-58.298;0;0;0;0;0;0;-21.279;-37.091;-6.538
12470;-138.497;-64.561;-100.606;-42.772;-25.134;-57.699;0;0;0;0;0;0;-21.116;-34.949;-6.414
12480;-138.881;-60.207;-101.919;-46.818;-27.375;-57.025;0;0;0;0;0;0;-20.926;-33.047;-5.639
12490;-138.706;-55.908;-102.952;-49.543;-28.52;-56.359;0;0;0;0;0;0;-21.15;-30.206;-4.698
12500;-137.909;-53.407;-103.93;-52.421;-29.55;-57.33;0;0;0;0;0;0;-21.313;-27.171;-5.397
12510;-136.232;-50.913;-102.308;-53.269;-31.89;-57.374;0;0;0;0;0;0;-21.716;-24.572;-6.469
12520;-132.672;-48.739;-100.561;-54.71;-36.611;-57.523;0;0;0;0;0;0;-22.319;-22.139;-7.781
12530;-128.512;-46.51;-99.214;-55.93;-41.592;-56.738;0;0;0;0;0;0;-23.521;-18.986;-9.545
12540;-123.023;-43.921;-97.806;-58.608;-46.368;-56.321;0;0;0;0;0;0;-23.692;-16.688;-11.309
12550;-117.895;-41.117;-96.346;-61.494;-51.411;-57.025;0;0;0;0;0;0;-23.863;-14.439;-13.378
12560;-112.669;-38.553;-94.967;-63.447;-56.534;-57.894;0;0;0;0;0;0;-23.361;-11.309;-15.295
