timepoints (min);01: bdA,+ -1;02: bdA,+ -2;03: bdA,+ -3;04: crybdIm1,+ -1;05: crybdIm1,+ -2;06: crybdIm1,+ -3;07: bdA,- -1;08: bdA,- -2;09: bdA,- -3;10: crybdIm1,- -1;11: crybdIm1,- -2;12: crybdIm1,- -3;13: frq1,+ -1;14: frq1,+ -2;15: frq1,+ -3
8370;165.806;266.354;344.07;429.363;331.137;270.942;267.748;267.399;197.952;286.403;211.833;96.917;-189.483;-280.018;-205.421
8380;145.204;244.091;333.825;418.273;316.03;260.67;273.677;261.663;189.858;273.968;198.406;80.975;-193.383;-285.899;-207.239
8390;124.228;221.383;322.644;404.876;300.772;248.799;279.607;253.921;180.564;259.873;179.706;65.05;-198.283;-289.618;-209.534
8400;103.879;197.388;310.232;389.084;282.858;235.502;282.241;244.65;170.801;244.378;160.924;49.567;-203.314;-292.421;-211.691
8410;83.505;173.97;295.774;372.732;262.589;221.112;282.71;231.738;157.69;226.342;138.663;34.945;-207.335;-295.134;-212.648
8420;62.212;149.204;280.444;353.634;241.521;205.128;281.683;218.196;143.017;205.626;117.497;20.739;-210.477;-298.785;-212.503
8430;41.131;124.28;262.995;332.917;220.461;188.594;278.157;202.05;128.226;182.865;96.212;6.214;-213.873;-301.908;-210.97
8440;21.676;98.52;242.626;310.236;199.437;171.19;274.708;186.023;113.436;160.743;77.143;-7.527;-217.605;-304.706;-209.229
8450;2.081;72.157;220.484;287.698;177.592;153.371;268.705;170.314;98.366;138.709;57.785;-21.006;-221.612;-307.106;-206.888
8460;-18.146;45.705;198.865;263.953;155.054;136.273;262.702;151.686;82.074;116.368;39.612;-32.152;-225.908;-308.872;-203.771
8470;-37.708;18.945;176.223;240.199;132.211;119.866;253.182;131.855;65.721;94.652;23.299;-43.123;-230.568;-310.221;-199.746
8480;-56.137;-6.194;153.89;215.684;109.923;103.779;243.662;111.188;49.461;72.517;6.556;-52.654;-234.539;-311.528;-195.291
8490;-74.026;-30.737;131.509;189.735;86.567;87.323;232.124;91.36;33.08;51.022;-6.963;-60.237;-238.465;-312.408;-191.356
8500;-91.644;-55.437;109.381;163.361;63.41;70.298;220.461;71.128;17.639;31.007;-20.371;-67.581;-241.846;-312.385;-187.276
8510;-109.4;-79.789;86.298;136.269;41.073;52.846;206.495;52.632;1.797;11.295;-32.17;-72.996;-245.321;-312.461;-183.771
8520;-126.131;-103.196;63.977;109.33;18.709;35.97;191.194;33.92;-11.684;-6.49;-41.37;-77.988;-248.69;-312.223;-180.164
8530;-140.87;-124.526;42.452;82.044;-3.006;19.054;175.894;16.447;-21.208;-23.956;-50.697;-81.659;-252.72;-312.978;-175.677
8540;-153.306;-145.897;22.164;56.383;-24.029;1.743;158.497;0.854;-30.692;-39.942;-58.732;-85.69;-255.873;-314.423;-171.905
8550;-163.255;-165.808;1.25;32.56;-43.782;-15.832;141.099;-14.637;-41.055;-53.119;-66.269;-89.08;-259.266;-315.669;-168.221
8560;-173.177;-183.414;-19.746;9.71;-63.556;-31.888;122.508;-27.426;-51.236;-66.215;-72.975;-92.407;-262.712;-315.735;-164.817
8570;-182.097;-199.697;-41.208;-13.621;-82.779;-46.097;104.142;-40.095;-60.017;-76.916;-78.663;-95.926;-265.819;-314.708;-161.232
8580;-191.091;-215.917;-62.486;-36.692;-102.49;-60.174;86.582;-51.688;-66.652;-87.335;-84.432;-98.979;-268.113;-313.655;-157.703
8590;-200.04;-229.608;-83.77;-59.283;-120.782;-72.894;71.535;-60.943;-73.337;-96.19;-89.103;-101.992;-268.672;-312.406;-154.367
8600;-207.764;-240.232;-102.97;-80.793;-139.026;-84.906;56.481;-70.145;-78.512;-105.377;-93.593;-104.127;-268.103;-310.687;-151.79
8610;-214.688;-248.692;-120.844;-102.673;-155.374;-95.909;44.127;-78.454;-82.463;-112.243;-98.265;-105.113;-267.764;-309.334;-149.926
8620;-221.044;-256.857;-138.172;-123.628;-169.092;-105.672;31.772;-85.083;-86.695;-117.441;-102.874;-105.979;-266.368;-307.988;-149.428
8630;-227.021;-263.301;-155.312;-142.88;-180.284;-115.594;20.695;-91.766;-89.808;-123.16;-107.636;-105.891;-264.083;-307.254;-149.121
8640;-232.166;-269.195;-171.781;-160.108;-191.469;-124.712;9.632;-96.49;-93.219;-127.28;-109.924;-105.952;-259.441;-305.291;-148.895
8650;-237.366;-273.959;-186.6;-174.742;-200.463;-132.4;-0.083;-101.494;-97.07;-131.246;-112.779;-106.766;-254.854;-303.881;-147.908
8660;-241.441;-278.661;-199.041;-189.53;-207.411;-138.717;-7.244;-105.484;-97.546;-132.712;-113.877;-107.734;-250.132;-301.076;-146.659
8670;-244.597;-281.586;-211.979;-201.977;-213.261;-143.714;-14.337;-108.954;-98.182;-133.709;-115.21;-108.502;-245.396;-299.206;-146.017
8680;-246;-283.927;-222.553;-213.091;-219.177;-148.836;-19.651;-112.334;-99.222;-134.586;-116.014;-108.414;-240.909;-297.01;-145.094
8690;-246.927;-285.992;-230.77;-222.095;-225.259;-153.295;-24.966;-116.378;-99.807;-136.483;-117.08;-107.846;-234.057;-294.462;-143.463
8700;-247.975;-287.626;-237.258;-230.582;-231.127;-157.537;-29.255;-119.862;-100.672;-138.884;-118.463;-107.698;-225.528;-290.92;-142.101
8710;-248.56;-289.283;-243.844;-237.829;-236.599;-161.495;-33.51;-123.301;-100.495;-140.959;-119.519;-106.903;-216.76;-285.879;-141.156
8720;-248.786;-290.392;-249.549;-244.763;-241.527;-165.597;-36.619;-125.448;-100.55;-142.619;-120.457;-106.643;-206.825;-280.905;-139.971
8730;-249.157;-291.268;-254.844;-250.967;-246.545;-169.868;-39.403;-127.476;-100.396;-143.64;-120.484;-106.183;-195.429;-273.345;-138.101
8740;-248.993;-291.892;-259.495;-255.705;-251;-173.913;-41.36;-128.779;-100.348;-144.098;-120.343;-105.324;-182.421;-264.29;-136.04
8750;-248.666;-292.8;-264.335;-260.49;-254.443;-177.301;-42.83;-129.403;-100.299;-143.716;-120.726;-105.371;-169.792;-255.451;-133.492
8760;-248.044;-293.526;-268.331;-264.713;-257.237;-179.808;-44.301;-130.036;-99.734;-144.52;-121.003;-105.097;-156.008;-246.385;-130.628
8770;-247.301;-293.763;-271.59;-268.297;-260.025;-182.27;-46.386;-130.674;-99.568;-144.881;-121.425;-105.197;-140.434;-236.64;-126.494
8780;-247.083;-293.928;-274.265;-271.305;-262.807;-184.332;-48.472;-131.553;-100.356;-145.954;-121.985;-104.88;-124.378;-224.757;-122.623
8790;-246.299;-293.59;-276.342;-274.394;-265.432;-186.181;-51.099;-132.681;-101.27;-146.869;-122.71;-104.183;-107.491;-212.654;-117.953
8800;-245.139;-292.263;-277.45;-276.844;-267.065;-187.887;-55.258;-134.105;-101.625;-147.583;-124.178;-104.03;-89.662;-198.545;-112.014
8810;-243.324;-289.97;-277.905;-278.666;-268.719;-189.833;-59.214;-136.2;-102.065;-148.523;-126.121;-103.957;-71.705;-184.539;-105.275
8820;-240.829;-287.537;-278.054;-279.488;-269.09;-191.873;-62.441;-138.457;-102.171;-149.382;-127.767;-103.768;-53.927;-170.714;-98.771
8830;-238.388;-285.154;-278.197;-279.582;-268.148;-193.932;-65.876;-140.593;-102.677;-150.943;-129.068;-103.444;-35.21;-157.055;-91.588
8840;-236.13;-282.308;-277.764;-279.919;-267.199;-195.924;-70.261;-143.017;-103.353;-152.305;-130.12;-103.334;-16.717;-143.458;-83.666
8850;-234.92;-278.796;-276.239;-280.188;-266.057;-197.783;-74.646;-145.597;-104.789;-153.266;-131.215;-102.801;0.372;-129.388;-73.6
8860;-233.036;-275.639;-274.506;-279.712;-264.686;-199.237;-80.095;-147.978;-105.537;-154.371;-133.185;-102.469;18.567;-114.857;-63.036
8870;-230.796;-271.457;-272.56;-279.142;-262.843;-200.126;-85.379;-149.708;-106.687;-155.076;-135.508;-101.462;36.512;-98.694;-50.712
8880;-226.83;-267.083;-271.411;-277.963;-260.681;-200.811;-89.654;-151.597;-107.837;-155.495;-138.164;-100.175;53.684;-79.677;-38.494
8890;-221.995;-262.495;-269.717;-276.542;-258.411;-201.526;-92.858;-152.886;-107.756;-156.115;-140.428;-98.429;69.316;-59.781;-25.764
8900;-216.287;-258.248;-267.359;-274.345;-256.223;-202.2;-95.721;-153.797;-106.491;-156.309;-139.908;-96.705;84.978;-40.277;-13.934
8910;-210.183;-253.668;-264.219;-272.028;-254.11;-202.706;-99.872;-153.909;-105.321;-156.469;-140.028;-94.716;100.486;-20.237;-2.183
8920;-203.861;-248.937;-260.166;-269.952;-251.601;-203.12;-104.022;-154.171;-104.745;-157.229;-140.546;-92.393;115.468;1.961;11.07
8930;-198.328;-244.102;-256.492;-266.757;-248.517;-203.334;-107.857;-154.49;-105.248;-156.865;-141.752;-90.31;130.941;24.083;24.852
8940;-191.423;-239.044;-253.099;-263.199;-245.523;-203.463;-111.691;-154.888;-106.393;-156.181;-142.47;-88.32;145.108;47.246;38.154
8950;-184.2;-233.59;-250.652;-258.983;-241.966;-203.313;-112.989;-155.098;-106.788;-154.792;-142.299;-86.37;157.923;71.183;52.417
8960;-177.011;-227.913;-248.117;-254.935;-238.314;-202.676;-115.211;-155.388;-107.182;-153.52;-141.69;-85.183;172.055;93.556;67.778
8970;-169.724;-222.263;-244.873;-250.487;-234.326;-201.665;-117.137;-155.608;-107.859;-152.124;-141.178;-84.465;187.159;115.687;82.767
8980;-162.143;-216.254;-241.509;-245.981;-230.068;-200.314;-120.037;-155.563;-108.337;-151.263;-140.988;-84.248;201.374;135.794;98.415
8990;-154.363;-209.865;-237.797;-241.066;-224.859;-198.84;-122.938;-155.517;-108.229;-149.723;-140.062;-84.247;215.486;155.243;115.266
9000;-146.939;-202.81;-234.163;-235.745;-219.008;-197.183;-126.287;-154.852;-107.47;-148.332;-137.954;-83.966;230.01;174.117;132
9010;-139.865;-195.31;-230.359;-229.92;-213.015;-195.665;-129.636;-153.95;-106.712;-146.646;-135.199;-84.029;243.462;194.109;148.081
9020;-132.985;-187.913;-226.716;-224.291;-206.891;-193.743;-132.819;-152.528;-104.768;-144.857;-133.634;-83.857;256.393;214.295;162.803
9030;-125.265;-180.212;-222.88;-218.87;-200.337;-191.506;-135.885;-150.041;-102.433;-142.948;-131.681;-83.902;270.578;233.548;176.732
9040;-118.723;-172.67;-219.332;-213.578;-193.192;-188.469;-138.484;-147.394;-99.659;-141.039;-130.421;-83.772;283.484;252.8;190.51
9050;-112.432;-164.658;-215.513;-208.772;-185.971;-184.625;-138.705;-144.241;-96.83;-138.563;-127.139;-82.83;295.621;271.668;203.206
9060;-106.506;-155.87;-211.81;-203.789;-178.495;-180.612;-138.815;-139.396;-94.001;-136.167;-123.872;-81.364;307.954;290.954;215.541
9070;-100.966;-146.772;-207.388;-199.11;-170.959;-176.337;-139.661;-133.95;-91.174;-133.348;-120.968;-79.698;319.995;309.673;228.299
9080;-95.229;-137.324;-202.781;-193.994;-163.51;-171.848;-140.506;-127.621;-88.087;-130.978;-118.081;-78.208;331.006;329.352;240.971
9090;-87.68;-127.843;-198.592;-188.239;-156.207;-167.44;-140.877;-121.473;-85.12;-128.967;-116.621;-76.799;339.717;348.652;252.739
9100;-77.259;-118.226;-195.217;-181.542;-148.643;-162.51;-141.248;-115.888;-80.863;-126.399;-115.154;-75.845;347.014;366.709;262.388
9110;-67.823;-108.575;-191.407;-174.273;-141.168;-157.797;-139.419;-110.655;-76.927;-121.47;-114.292;-74.625;353.392;384.821;271.685
9120;-56.6;-99.043;-187.017;-166.39;-133.417;-153.262;-136.257;-105.542;-72.646;-116.168;-112.775;-73.964;359.323;401.458;279.77
9130;-45.93;-89.399;-180.796;-158.028;-125.335;-148.756;-132.73;-99.703;-69.499;-109.946;-110.888;-73.528;365.614;416.244;287.643
9140;-35.53;-79.135;-175.255;-149.069;-116.461;-143.174;-129.081;-94.39;-67.073;-103.766;-108.836;-73.052;370.807;429.423;295.156
9150;-24.543;-68.996;-168.214;-140.418;-107.717;-137.086;-125.233;-88.597;-65.684;-97.957;-108.483;-72.21;376.156;441.794;301.594
9160;-13.302;-58.403;-160.032;-131.823;-98.115;-131.217;-120.847;-83.123;-63.815;-92.549;-108.094;-70.737;378.997;451.365;307.626
9170;-0.77;-46.908;-151.058;-122.444;-88.403;-125.742;-116.461;-77.608;-61.614;-87.607;-106.56;-69.404;381.124;458.244;311.732
9180;12.872;-35.535;-141.886;-113.161;-79.194;-120.068;-113.069;-72.505;-58.199;-83.225;-104.73;-66.75;382.753;465.109;314.258
9190;25.865;-24.473;-132.459;-103.377;-70.041;-113.709;-110.036;-67.694;-54.783;-79.404;-102.986;-64.457;382.396;470.377;316.818
9200;39.254;-12.879;-121.811;-94.821;-61.277;-106.418;-108.578;-63.003;-52.505;-75.412;-101.36;-62.817;380.756;472.931;318.394
9210;53.03;-0.881;-110.286;-86.029;-52.087;-98.731;-105.444;-57.537;-50.095;-71.621;-99.277;-62.454;377.743;475.639;318.611
9220;67.829;11.783;-99.177;-77.16;-42.946;-91.399;-102.262;-52.126;-46.681;-67.712;-96.629;-61.279;372.123;478.487;318.932
9230;83.699;24.142;-87.287;-67.505;-34.164;-83.877;-98.483;-45.554;-42.663;-62.923;-93.76;-59.862;366.044;481.288;318.35
9240;99.313;37.836;-74.48;-56.899;-25.534;-74.715;-94.703;-39.077;-38.006;-59.451;-91.559;-58.01;358.844;481.828;316.717
9250;115.046;54.044;-61.091;-46.95;-17.199;-64.923;-90.07;-33.04;-33.895;-56.179;-89.837;-54.782;351.177;482.429;315.044
9260;130.179;70.832;-48.134;-36.018;-8.681;-54.88;-85.817;-27.579;-31.098;-53.425;-87.912;-51.474;343.477;480.161;312.494
9270;145.826;87.022;-34.61;-24.926;-0.254;-45.258;-81.321;-22.839;-28.541;-49.63;-83.567;-48.41;333.863;475.452;308.252
9280;161.006;103.116;-20.657;-14.025;8.797;-34.815;-77.756;-17.258;-27.109;-45.728;-79.257;-46.28;323.003;469.64;304.934
9290;177.29;119.399;-6.215;-3.404;18.059;-24.128;-73.895;-9.251;-25.197;-39.953;-72.975;-44.429;310.705;462.287;300.335
9300;193.646;136.23;7.377;8.686;27.706;-13.394;-70.468;-1.474;-23.659;-33.498;-68.03;-40.977;296.662;452.319;294.593
9310;210.611;152.068;20.415;21.949;38.531;-2.341;-67.04;6.444;-21.974;-27.066;-62.302;-37.684;282.229;440.826;287.611
9320;228.215;168.69;33.048;36.292;49.066;9.433;-62.385;12.639;-20.648;-20.674;-56.659;-32.15;265.794;429.306;280.068
9330;246.367;184.942;46.61;50.97;60.735;22.068;-57.73;18.273;-20.254;-13.537;-50.946;-27.217;245.774;413.364;271.644
9340;262.972;201.17;60.081;64.981;72.8;35.419;-51.702;25.366;-17.72;-4.695;-43.589;-22.63;223.723;394.854;262.407
9350;277.954;216.182;75.113;79.512;84.542;49.166;-44.982;33.11;-15.674;3.506;-36.183;-15.203;203.032;376.626;252.312
9360;293.022;232.221;91.07;94.021;96.27;62.668;-38.512;41.895;-10.808;11.04;-27.08;-7.988;181.001;355.177;242.712
9370;305.535;248.154;108.052;109.738;108.33;76.895;-32.328;51.25;-5.942;18.094;-18.286;-0.411;158.663;331.586;231.992
9380;316.917;263.888;123.833;124.49;119.956;91.959;-26.124;59.892;0.917;24.421;-8.392;7.165;135.862;306.88;220.305
9390;327.541;279.361;141.371;139.648;131.935;107.113;-20.137;68.622;7.068;30.575;2.041;14.705;113.426;282.07;208.309
9400;336.75;294.685;158.876;154.965;143.908;122.927;-14.149;76.961;13.258;36.461;12.64;23.724;90.555;256.868;195.13
9410;345.226;309.196;174.563;170.586;156.436;138.661;-7.065;84.901;19.106;43.345;24.713;32.017;69.983;230.526;180.53
9420;351.392;322.007;189.309;185.912;168.959;155.375;0.061;93.593;26.434;50.509;36.474;41.308;50.64;205.232;165.603
9430;356.618;334.826;204.276;201.204;182.015;172.55;9.505;102.469;33.519;59.621;48.542;49.063;31.299;178.83;150.781
9440;361.623;346.779;219.743;216.377;195.065;189.299;20.665;113.305;42.367;70.412;59.421;57.942;12.927;154.532;135.599
9450;366.906;357.909;234.728;231.949;207.938;204.874;31.571;125.64;51.615;81.164;70.223;69.261;-4.087;129.819;119.746
9460;371.923;368.538;248.639;247.571;220.895;219.85;42.113;137.055;59.37;92.876;83.262;81.746;-22.058;105.065;102.8
9470;375.054;378.458;262.428;262.73;233.399;235.131;52.655;147.534;67.076;104.057;96.081;94.012;-39.423;78.903;85.618
9480;375.68;388.448;276.261;277.742;245.923;250.524;61.239;156.852;73.785;114.738;110.148;105.92;-56.131;51.447;66.956
9490;375.985;397.084;289.629;291.315;258.127;264.411;69.822;165.491;79.251;127.659;124.319;118.139;-72.759;24.446;47.876
9500;374.855;402.804;301.868;304.767;270.159;277.432;78.61;174.652;84.717;140.719;139.153;129.232;-90.199;-2.687;28.872
9510;372.658;407.192;313.959;317.022;281.764;290.018;89.859;184.059;92.397;157.105;155.931;140.56;-107.835;-28.559;10.931
9520;368.611;411.503;325.287;328.921;293.422;302.723;101.557;193.946;102.45;172.554;171.474;152.648;-125.612;-53.543;-5.93
9530;363.888;415.183;335.963;340.124;304.246;314.779;113.328;202.339;113.615;189.266;189.426;165.651;-144.468;-78.57;-23.159
9540;355.327;417.599;345.607;349.942;314.582;325.942;125.106;208.292;124.167;204.098;205.665;178.737;-161.168;-102.53;-39.17
9550;343.923;417.997;355.157;358.018;323.605;336.451;135.433;213.623;134.719;218.585;221.354;189.897;-176.028;-125.552;-54.044
9560;329.683;418.368;364.786;364.721;330.561;346.652;145.76;218.888;144.868;232.592;234.015;199.844;-190.572;-148.291;-68.119
9570;312.777;416.454;374.079;369.389;337.455;355.766;154.163;224.793;156.044;246.611;246.772;207.392;-203.983;-171.237;-82.429
9580;294.851;412.09;382.425;373.07;342.219;363.497;162.593;229.931;167.741;258.523;259.658;218.406;-213.65;-189.942;-96.142
9590;275.281;404.412;390.528;376.417;345.601;370.16;169.763;233.37;175.469;268.738;271.774;227.499;-220.454;-206.156;-109.262
9600;253.4;396.577;396.917;378.93;348.983;375.623;177.028;237.126;183.077;276.574;283.419;233.793;-227.594;-222.273;-120.454
9610;230.828;386.348;401.425;379.241;352.393;380.408;184.354;240.128;188.206;282.97;291.752;238.975;-233.492;-235.137;-131.488
9620;208.981;374.503;404.348;377.029;354.221;383.018;190.177;242.331;191.494;289.811;300.036;243.761;-238.581;-244.982;-141.095
9630;187.299;360.149;406.095;373.663;354.097;383.673;195.999;242.935;193.662;295.212;305.619;247.076;-244.004;-253.411;-150.502
9640;165.607;345.767;405.046;368.25;351.047;383.341;199.601;243.473;195.433;300.655;310.208;250.27;-248.324;-262.026;-160.375
9650;143.996;328.394;402.183;362.177;348.032;380.723;202.928;240.731;197.541;304.859;313.455;249.763;-252.132;-269.753;-167.64
9660;122.939;308.229;399.328;355.023;342.603;375.75;204.908;235.197;199.503;308.023;313.298;247.259;-255.668;-275.157;-173.629
9670;102.433;286.221;394.366;346.246;335.269;367.27;205.891;228.903;199.211;307.843;313.168;243.688;-259.612;-280.472;-178.698
9680;81.186;264.143;387.684;334.101;325.617;355.563;205.647;221.436;198.799;304.182;310.965;239.251;-263.512;-284.761;-184.219
9690;59.251;242.062;379.712;321.505;315.978;343.59;202.214;212.126;196.739;299.2;309.262;233.443;-267.39;-291.517;-189.521
9700;36.495;219.708;371.677;305.327;305.143;329.97;198.808;199.535;192.986;293.356;307.752;225.343;-271.183;-296.555;-194.167
9710;13.874;196.545;362.255;289.084;291.763;315.298;193.423;186.179;190.313;286.441;303.742;215.204;-274.13;-301.84;-197.412
9720;-8.359;173.451;350.6;271.988;277.463;299.459;188.039;173.919;186.719;277.341;297.836;205.532;-276.728;-306.225;-200.715
9730;-29.757;149.378;335.283;254.065;263.102;283.201;183.6;160.658;182.684;268.56;289.079;194.269;-279.375;-309.87;-203.041
9740;-51.68;123.925;319.248;235.094;247.652;265.263;179.327;146.71;179.225;254.935;280.342;182.763;-281.604;-312.6;-205.061
9750;-72.783;97.269;300.794;215.499;230.981;246.079;172.847;132.123;175.073;241.31;269.897;170.521;-283.207;-315.201;-206.88
9760;-92.494;70.764;280.739;195.008;213.076;226.225;162.757;116.837;169.441;224.303;256.938;157.96;-284.753;-316.364;-209.577
9770;-111.44;43.397;258.966;173.208;194.109;205.709;152.633;101.037;160.156;205.953;241.949;144.731;-285.055;-316.345;-211.502
9780;-130.906;16.086;237.07;151.579;175.135;185.028;141.531;85.157;149.964;186.258;222.721;131.702;-284.535;-316.429;-212.935
9790;-147.419;-11.008;213.846;130.397;155.371;163.519;130.429;68.996;139.913;166.316;203.639;118.735;-283.659;-316.719;-214.448
9800;-161.177;-37.37;190.001;109.255;135.41;141.254;119.959;53.312;129.065;144.974;184.59;105.081;-282.29;-317.353;-215.97
9810;-173.226;-63.858;166.263;87.535;115.321;118.745;109.281;37.348;118.217;124.063;167.788;92.819;-281.152;-317.215;-217.199
9820;-183.316;-89.281;142.901;66.537;95.219;96.614;98.87;21.512;104.357;102.248;149.997;79.378;-279.545;-317.19;-218.588
9830;-193.877;-112.903;119.301;45.174;75.492;74.59;87.648;6.436;89.612;82.561;130.775;63.257;-278.263;-319.21;-220.375
9840;-202.956;-134.061;95.537;23.532;56.146;51.392;76.371;-8.171;76.89;61.97;111.429;49.672;-276.739;-320.789;-222.45
9850;-210.804;-155.53;71.772;1.222;36.297;27.792;63.283;-23.019;65.121;43.978;92.526;35.167;-275.299;-322.348;-225.135
9860;-218.357;-175.463;48.502;-20.64;16.357;4.983;50.194;-37.948;53.513;25.97;75.6;21.932;-273.988;-323.614;-228.101
9870;-226.001;-194.091;25.088;-41.345;-3.252;-16.56;37.317;-52.36;43.352;7.961;58.581;7.88;-272.577;-324.985;-230.592
9880;-234.186;-210.723;2.505;-60.77;-21.648;-37.263;24.44;-64.87;32.6;-8.517;43.197;-4.666;-270.872;-326.343;-232.252
9890;-242.716;-227.046;-18.938;-79.165;-38.801;-58.301;13.723;-77.367;22.768;-24.068;26.999;-17.625;-268.97;-327.548;-233.357
9900;-250.753;-240.196;-39.484;-97.92;-56.003;-78.545;1.516;-86.514;11.979;-38.51;11.701;-28.463;-266.076;-328.28;-234.902
9910;-258.666;-250.437;-58.959;-115.891;-72.298;-96.821;-10.037;-93.302;0.99;-52.57;-2.007;-37.527;-263.09;-329.034;-235.843
9920;-266.492;-259.17;-77.623;-132.468;-87.291;-112.597;-18.807;-100.274;-9.168;-63.229;-15.894;-46.676;-260.295;-329.548;-236.21
9930;-273.997;-267.407;-95.441;-145.703;-100.964;-126.117;-27.632;-106.183;-18.657;-72.841;-28.103;-54.993;-257.394;-329.321;-236.028
9940;-280.692;-274.219;-112.419;-158.154;-114.768;-139.52;-34.993;-111.252;-28.145;-82.174;-40.338;-63.495;-253.847;-328.069;-235.726
9950;-285.975;-280.323;-129.521;-167.541;-127.912;-151.152;-42.354;-114.124;-35.79;-90.575;-53.094;-71.404;-250.854;-327.451;-235.59
9960;-291.034;-285.928;-144.961;-177.183;-139.839;-161.967;-49.295;-116.196;-44.411;-99.259;-65.946;-77.357;-247.898;-326.494;-235.844
9970;-295.276;-291.691;-158.13;-186.866;-150.617;-171.735;-56.043;-118.748;-52.076;-105.943;-76.557;-83.23;-244.928;-325.145;-236.048
9980;-298.818;-296.651;-168.178;-196.957;-161.328;-181.32;-61.963;-119.755;-59.93;-113.126;-85.495;-87.395;-241.897;-322.857;-236.092
9990;-301.945;-300.527;-179.017;-206.128;-171.356;-189.203;-67.778;-119.881;-67.343;-118.068;-94.244;-91.272;-239.208;-320.354;-235.119
10000;-304.643;-303.491;-187.861;-214.37;-181.233;-195.923;-72.199;-120.585;-74.217;-123.017;-102.215;-94.414;-235.508;-316.833;-234.068
10010;-307.155;-306.047;-194.292;-221.637;-190.621;-202.047;-76.655;-120.742;-79.879;-127.949;-110.372;-97.655;-231.428;-313.419;-231.891
10020;-308.957;-307.566;-198.686;-228.143;-199.079;-207.851;-81.112;-120.739;-84.301;-131.69;-116.828;-101.017;-227.618;-310.578;-229.611
10030;-310.127;-308.581;-203.392;-235.018;-207.626;-213.527;-84.923;-120.019;-87.774;-135.412;-121.404;-103.927;-222.701;-307.232;-226.939
10040;-311.342;-309.036;-207.109;-241.154;-215.27;-218.421;-88.603;-119.059;-91.967;-138.895;-125.477;-106.157;-217.877;-302.49;-223.852
10050;-312.877;-309.339;-210.229;-246.777;-221.698;-222.314;-90.196;-118.257;-95.39;-141.901;-128.366;-108.025;-213.348;-294.806;-220.326
10060;-313.788;-308.966;-213.277;-251.992;-226.822;-225.829;-92.308;-117.319;-99.036;-144.879;-131.461;-110.332;-207.766;-286.742;-215.857
10070;-313.659;-307.832;-216.334;-257.025;-231.898;-229.349;-94.305;-116.781;-100.801;-147.028;-133.674;-111.64;-201.476;-275.888;-210.059
10080;-312.088;-305.938;-219.56;-261.676;-236.64;-232.514;-95.641;-115.91;-100.898;-148.739;-135.041;-113.119;-194.633;-259.622;-203.673
10090;-309.909;-303.83;-222.599;-265.768;-241.192;-234.204;-96.854;-115.13;-100.564;-149.677;-137.366;-115.317;-187.863;-243.228;-196.105
10100;-307.846;-300.141;-225.586;-269.415;-245.248;-235.326;-97.143;-113.949;-100.913;-150.308;-139.69;-116.604;-179.894;-225.908;-188.208
10110;-305.708;-295.405;-228.779;-271.99;-249.194;-236.415;-97.433;-113.412;-102.11;-151.326;-142.498;-117.808;-169.869;-209.423;-180.357
10120;-303.206;-290.28;-231.99;-274.043;-252.63;-237.356;-97.866;-113.502;-103.308;-152.164;-145.019;-118.132;-159.676;-193.277;-173.077
10130;-298.539;-285.237;-235.103;-276.25;-255.257;-237.759;-98.644;-113.145;-104.412;-153.297;-147.886;-118.782;-147.663;-176.883;-164.661
10140;-292.411;-280.799;-238.034;-279.069;-257.208;-237.652;-100.302;-112.746;-104.906;-154.785;-148.679;-119.192;-134.366;-159.63;-155.639
10150;-286.183;-276.841;-240.879;-281.412;-259.077;-237.119;-100.239;-112.068;-104.6;-155.862;-148.872;-117.372;-122.183;-140.466;-146.221
10160;-279.472;-273.084;-244.825;-283.335;-260.412;-236.287;-100.306;-111.257;-103.952;-157.281;-148.986;-116.564;-109.414;-121.313;-137.379
10170;-271.97;-269.189;-247.212;-284.312;-261.433;-235.112;-101.4;-110.75;-103.743;-158.348;-149.599;-115.222;-96.294;-100.96;-128.098
10180;-262.75;-264.985;-248.921;-285.567;-261.626;-233.508;-102.673;-110.084;-104.506;-159.978;-150.183;-114.927;-83.604;-81.077;-117.672
10190;-253.411;-260.022;-250.24;-287.552;-261.472;-231.799;-104.161;-110.389;-105.941;-161.833;-151.859;-114.392;-69.77;-61.312;-106.19
10200;-242.974;-254.887;-250.954;-289.41;-261.157;-230.185;-105.526;-111.15;-107.655;-164.128;-153.669;-113.799;-53.055;-41.484;-94.556
10210;-231.399;-249.572;-251.552;-290.723;-260.683;-228.644;-106.823;-111.692;-108.312;-165.989;-155.263;-113.135;-34.669;-20.321;-81.721
10220;-219.902;-243.061;-251.852;-291.156;-261.243;-226.71;-107.571;-111.465;-108.208;-167.372;-157.343;-112.057;-16.339;-0.007;-68.006
10230;-208.4;-235.706;-251.868;-290.847;-261.899;-224.703;-108.199;-112.528;-108.014;-168.279;-159.23;-110.647;3.512;19.27;-54.655
10240;-196.472;-227.595;-250.52;-289.692;-262.266;-222.571;-108.654;-113.778;-107.956;-168.401;-160.948;-109.497;24.463;39.628;-40.854
10250;-184.349;-219.497;-248.199;-287.906;-262.033;-220.203;-109.302;-114.81;-107.898;-167.804;-162.363;-107.93;44.913;58.954;-27.201
10260;-171.734;-210.807;-246.189;-286.032;-260.99;-217.702;-108.793;-114.57;-108.812;-166.954;-162.782;-105.843;66.113;77.377;-12.39
